stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1784716582,592021901,robot_2,44,-1.000,-1.000,-0.500,-0.500
1784716582,592036969,robot_0,55,0.000,0.000,0.500,0.500
1784716582,592047626,robot_1,45,-1.000,0.000,-0.500,0.500
1784716585,773719373,robot_0,54,0.000,-1.000,0.500,-0.500
1784716586,174047013,robot_0,64,1.000,-1.000,1.500,-0.500
1784716587,453793355,robot_2,43,-1.000,-2.000,-0.500,-1.500
1784716587,453818841,robot_1,46,-1.000,1.000,-0.500,1.500
1784716589,353978405,robot_0,65,1.000,0.000,1.500,0.500
1784716594,495530067,robot_2,33,-2.000,-2.000,-1.500,-1.500
1784716594,495584924,robot_1,36,-2.000,1.000,-1.500,1.500
1784716596,995989704,robot_1,37,-2.000,2.000,-1.500,2.500
1784716601,34490192,robot_0,66,1.000,1.000,1.500,1.500
1784716604,433698068,robot_2,23,-3.000,-2.000,-2.500,-1.500
1784716606,754454354,robot_1,38,-2.000,3.000,-1.500,3.500
1784716606,974542708,robot_0,56,0.000,1.000,0.500,1.500
1784716609,54046396,robot_2,22,-3.000,-3.000,-2.500,-2.500
1784716609,493661451,robot_0,57,0.000,2.000,0.500,2.500
1784716611,194827124,robot_1,28,-3.000,3.000,-2.500,3.500
1784716612,894248912,robot_2,12,-4.000,-3.000,-3.500,-2.500
1784716614,134310466,robot_0,67,1.000,2.000,1.500,2.500
1784716616,214166294,robot_1,29,-3.000,4.000,-2.500,4.500
1784716621,113827557,robot_2,2,-5.000,-3.000,-4.500,-2.500
1784716621,113845660,robot_0,68,1.000,3.000,1.500,3.500
1784716623,695216385,robot_1,19,-4.000,4.000,-3.500,4.500
1784716627,473987803,robot_0,78,2.000,3.000,2.500,3.500
1784716631,894592795,robot_0,79,2.000,4.000,2.500,4.500
1784716638,414523689,robot_1,18,-4.000,3.000,-3.500,3.500
1784716646,894991759,robot_1,17,-4.000,2.000,-3.500,2.500
1784716658,54223791,robot_1,16,-4.000,1.000,-3.500,1.500
1784716669,294424321,robot_1,15,-4.000,0.000,-3.500,0.500
1784716677,754247242,robot_1,14,-4.000,-1.000,-3.500,-0.500
1784716686,174133621,robot_1,13,-4.000,-2.000,-3.500,-1.500
1784716694,773805990,robot_0,53,0.000,-2.000,0.500,-1.500
1784716703,274957386,robot_0,52,0.000,-3.000,0.500,-2.500
1784716706,614508997,robot_1,32,-2.000,-3.000,-1.500,-2.500
1784716709,535078406,robot_0,62,1.000,-3.000,1.500,-2.500
1784716715,35265159,robot_0,61,1.000,-4.000,1.500,-3.500
1784716722,614120929,robot_0,71,2.000,-4.000,2.500,-3.500
1784716725,553881311,robot_1,34,-2.000,-1.000,-1.500,-0.500
1784716725,974232504,robot_0,70,2.000,-5.000,2.500,-4.500
1784716752,373246781,robot_1,47,-1.000,2.000,-0.500,2.500
1784716830,973804230,robot_1,21,-3.000,-4.000,-2.500,-3.500
1784716837,914684863,robot_1,31,-2.000,-4.000,-1.500,-3.500
1784716845,894073626,robot_1,30,-2.000,-5.000,-1.500,-4.500
