stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1789488501,172593028,robot_0,36,1.000,0.000,1.500,0.500
1789488501,172631555,robot_0,37,1.000,1.000,1.500,1.500
1789488501,172661807,robot_0,44,2.000,0.000,2.500,0.500
1789488501,172684594,robot_0,45,2.000,1.000,2.500,1.500
1789488501,172740606,robot_2,21,-1.000,1.000,-0.500,1.500
1789488501,172763331,robot_2,28,0.000,0.000,0.500,0.500
1789488501,172783824,robot_2,29,0.000,1.000,0.500,1.500
1789488501,172830843,robot_1,25,0.000,-3.000,0.500,-2.500
1789488501,172858943,robot_1,26,0.000,-2.000,0.500,-1.500
1789488501,172880298,robot_1,33,1.000,-3.000,1.500,-2.500
1789488501,172906074,robot_1,34,1.000,-2.000,1.500,-1.500
1789488517,17843177,robot_2,30,0.000,2.000,0.500,2.500
1789488518,769354096,robot_2,38,1.000,2.000,1.500,2.500
1789488524,74628743,robot_1,27,0.000,-1.000,0.500,-0.500
1789488527,63517834,robot_1,35,1.000,-1.000,1.500,-0.500
1789488541,387049304,robot_1,42,2.000,-2.000,2.500,-1.500
1789488546,443929561,robot_0,18,-1.000,-2.000,-0.500,-1.500
1789488546,443961144,robot_0,19,-1.000,-1.000,-0.500,-0.500
1789488550,95022708,robot_2,46,2.000,2.000,2.500,2.500
1789488550,317976627,robot_0,17,-1.000,-3.000,-0.500,-2.500
1789488556,87297466,robot_1,43,2.000,-1.000,2.500,-0.500
1789488557,382685532,robot_0,9,-2.000,-3.000,-1.500,-2.500
1789488558,4823594,robot_2,39,1.000,3.000,1.500,3.500
1789488558,440834384,robot_0,16,-1.000,-4.000,-0.500,-3.500
1789488559,964571340,robot_2,31,0.000,3.000,0.500,3.500
1789488595,993407166,robot_2,22,-1.000,2.000,-0.500,2.500
1789488601,79737869,robot_2,20,-1.000,0.000,-0.500,0.500
1789488607,159305046,robot_0,24,0.000,-4.000,0.500,-3.500
1789488618,573723410,robot_2,10,-2.000,-2.000,-1.500,-1.500
1789488643,943949271,robot_2,11,-2.000,-1.000,-1.500,-0.500
1789488649,118259504,robot_2,2,-3.000,-2.000,-2.500,-1.500
1789488652,211361578,robot_2,1,-3.000,-3.000,-2.500,-2.500
1789488674,156279178,robot_1,41,2.000,-3.000,2.500,-2.500
