stamp_sec,stamp_nsec,elapsed_s,robot,x,y
1789404348,774696779,2.089,robot_1,-1.259,-0.556
1789404348,774748584,2.089,robot_2,-1.206,1.756
1789404348,774783453,2.089,robot_0,1.950,-0.221
1789404350,144430660,3.459,robot_1,-1.259,-0.556
1789404350,144503709,3.459,robot_2,-1.206,1.756
1789404350,144536652,3.459,robot_0,1.950,-0.221
1789404351,417779361,4.732,robot_1,-1.259,-0.556
1789404351,417839457,4.732,robot_2,-1.206,1.756
1789404351,417869658,4.732,robot_0,1.950,-0.221
1789404351,637456390,4.952,robot_1,-1.241,-0.546
1789404351,637496295,4.952,robot_2,-1.159,1.728
1789404351,637514055,4.952,robot_0,1.950,-0.220
1789404351,857052727,5.171,robot_1,-1.241,-0.545
1789404351,857088656,5.171,robot_2,-1.043,1.665
1789404351,857103813,5.171,robot_0,1.949,-0.219
1789404352,76482016,5.391,robot_1,-1.241,-0.545
1789404352,76517508,5.391,robot_2,-0.927,1.602
1789404352,76530243,5.391,robot_0,1.866,-0.236
1789404352,277173591,5.591,robot_1,-1.241,-0.542
1789404352,277250620,5.591,robot_2,-0.822,1.545
1789404352,277276741,5.591,robot_0,1.764,-0.264
1789404352,496603006,5.811,robot_1,-1.247,-0.533
1789404352,496635922,5.811,robot_2,-0.706,1.481
1789404352,496647918,5.811,robot_0,1.637,-0.298
1789404352,697298284,6.011,robot_1,-1.263,-0.525
1789404352,697340169,6.011,robot_2,-0.600,1.424
1789404352,697351437,6.011,robot_0,1.521,-0.330
1789404352,897466249,6.212,robot_1,-1.276,-0.523
1789404352,897532322,6.212,robot_2,-0.508,1.374
1789404352,897556742,6.212,robot_0,1.433,-0.352
1789404353,117617270,6.432,robot_1,-1.276,-0.523
1789404353,117688261,6.432,robot_2,-0.441,1.323
1789404353,117731180,6.432,robot_0,1.345,-0.355
1789404353,337300687,6.651,robot_1,-1.275,-0.523
1789404353,337334909,6.651,robot_2,-0.435,1.318
1789404353,337346809,6.651,robot_0,1.260,-0.336
1789404353,557295614,6.871,robot_1,-1.275,-0.522
1789404353,557340650,6.871,robot_2,-0.436,1.317
1789404353,557354714,6.871,robot_0,1.142,-0.284
1789404353,776923330,7.091,robot_1,-1.275,-0.522
1789404353,776965352,7.091,robot_2,-0.436,1.317
1789404353,776980490,7.091,robot_0,1.045,-0.240
1789404353,977316333,7.291,robot_1,-1.275,-0.521
1789404353,977374855,7.291,robot_2,-0.436,1.316
1789404353,977400229,7.291,robot_0,0.966,-0.208
1789404354,197361506,7.511,robot_1,-1.387,-0.484
1789404354,197403500,7.511,robot_2,-0.436,1.315
1789404354,197424167,7.512,robot_0,0.842,-0.161
1789404354,417343175,7.731,robot_1,-1.512,-0.443
1789404354,417376315,7.731,robot_2,-0.436,1.314
1789404354,417388293,7.731,robot_0,0.750,-0.127
1789404354,637169826,7.951,robot_1,-1.638,-0.401
1789404354,637209346,7.951,robot_2,-0.435,1.314
1789404354,637221585,7.951,robot_0,0.666,-0.099
1789404354,856771421,8.171,robot_1,-1.763,-0.360
1789404354,856829461,8.171,robot_2,-0.434,1.313
1789404354,856840669,8.171,robot_0,0.581,-0.073
1789404355,57261373,8.371,robot_1,-1.791,-0.350
1789404355,57334396,8.371,robot_2,-0.433,1.314
1789404355,57361702,8.371,robot_0,0.465,-0.039
1789404355,276776392,8.591,robot_1,-1.875,-0.289
1789404355,276826830,8.591,robot_2,-0.432,1.314
1789404355,276839730,8.591,robot_0,0.363,-0.010
1789404355,477773303,8.792,robot_1,-1.968,-0.214
1789404355,477842634,8.792,robot_2,-0.432,1.315
1789404355,477871438,8.792,robot_0,0.281,0.015
1789404355,678701025,8.993,robot_1,-2.062,-0.139
1789404355,678775493,8.993,robot_2,-0.448,1.326
1789404355,678797964,8.993,robot_0,0.166,0.049
1789404355,897447114,9.212,robot_1,-2.073,-0.131
1789404355,897514523,9.212,robot_2,-0.554,1.404
1789404355,897539401,9.212,robot_0,0.113,0.065
1789404356,116747303,9.431,robot_1,-2.073,-0.131
1789404356,116785492,9.431,robot_2,-0.661,1.482
1789404356,116800337,9.431,robot_0,0.113,0.066
1789404356,331868271,9.646,robot_1,-2.073,-0.131
1789404356,331911118,9.646,robot_2,-0.723,1.527
1789404356,331926660,9.646,robot_0,0.112,0.067
1789404356,532128481,9.846,robot_1,-2.073,-0.131
1789404356,532189044,9.846,robot_2,-0.770,1.544
1789404356,532212935,9.846,robot_0,0.112,0.067
1789404356,752464467,10.067,robot_1,-2.073,-0.130
1789404356,752547344,10.067,robot_2,-0.891,1.578
1789404356,752577809,10.067,robot_0,0.111,0.068
1789404356,971846644,10.286,robot_1,-2.073,-0.130
1789404356,971886696,10.286,robot_2,-0.908,1.579
1789404356,971900047,10.286,robot_0,0.110,0.068
1789404357,172941289,10.487,robot_1,-2.073,-0.129
1789404357,173006086,10.487,robot_2,-1.027,1.570
1789404357,173031443,10.487,robot_0,0.109,0.067
1789404357,373067525,10.687,robot_1,-2.073,-0.129
1789404357,373133960,10.687,robot_2,-1.146,1.559
1789404357,373161118,10.687,robot_0,0.108,0.067
1789404357,593055661,10.907,robot_1,-2.074,-0.128
1789404357,593122776,10.907,robot_2,-1.250,1.548
1789404357,593149058,10.907,robot_0,0.108,0.066
