robot,completed_colors,total_colors,progress_pct,complete,completion_s,red_reached_s,green_reached_s,blue_reached_s
robot_0,3,3,100.000,true,168.406,91.197,136.194,168.397
robot_1,3,3,100.000,true,134.494,29.194,100.794,134.494
robot_2,3,3,100.000,true,98.525,27.190,71.291,98.517
