robot,completed_colors,total_colors,progress_pct,complete,completion_s,red_reached_s,green_reached_s,blue_reached_s
robot_0,3,3,100.000,true,109.430,55.353,71.154,109.430
robot_1,3,3,100.000,true,152.738,22.838,85.338,
robot_2,3,3,100.000,true,95.932,33.032,48.572,95.933
