stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1789494865,621139691,robot_1,29,0.000,1.000,0.500,1.500
1789494865,621168242,robot_1,30,0.000,2.000,0.500,2.500
1789494865,621207498,robot_0,33,1.000,-3.000,1.500,-2.500
1789494865,621223753,robot_0,34,1.000,-2.000,1.500,-1.500
1789494865,621240584,robot_0,41,2.000,-3.000,2.500,-2.500
1789494865,621255771,robot_0,42,2.000,-2.000,2.500,-1.500
1789494865,621288890,robot_2,10,-2.000,-2.000,-1.500,-1.500
1789494865,621303444,robot_2,11,-2.000,-1.000,-1.500,-0.500
1789494865,621318933,robot_2,18,-1.000,-2.000,-0.500,-1.500
1789494865,621333281,robot_2,19,-1.000,-1.000,-0.500,-0.500
1789494868,868456222,robot_1,38,1.000,2.000,1.500,2.500
1789494869,88738810,robot_1,37,1.000,1.000,1.500,1.500
1789494872,109857481,robot_1,21,-1.000,1.000,-0.500,1.500
1789494872,109868629,robot_1,22,-1.000,2.000,-0.500,2.500
1789494873,136100746,robot_0,35,1.000,-1.000,1.500,-0.500
1789494873,136120996,robot_0,43,2.000,-1.000,2.500,-0.500
1789494874,435222682,robot_1,13,-2.000,1.000,-1.500,1.500
1789494874,435234095,robot_1,14,-2.000,2.000,-1.500,2.500
1789494876,96134625,robot_0,36,1.000,0.000,1.500,0.500
1789494878,856273781,robot_2,9,-2.000,-3.000,-1.500,-2.500
1789494880,96523760,robot_1,20,-1.000,0.000,-0.500,0.500
1789494880,315639732,robot_1,12,-2.000,0.000,-1.500,0.500
1789494882,845010246,robot_0,44,2.000,0.000,2.500,0.500
1789494882,845034528,robot_0,45,2.000,1.000,2.500,1.500
1789494884,564972416,robot_2,2,-3.000,-2.000,-2.500,-1.500
1789494885,626747432,robot_2,3,-3.000,-1.000,-2.500,-0.500
1789494889,424497940,robot_1,28,0.000,0.000,0.500,0.500
1789494891,723871041,robot_1,27,0.000,-1.000,0.500,-0.500
1789494894,284727605,robot_1,26,0.000,-2.000,0.500,-1.500
1789494894,284828889,robot_2,17,-1.000,-3.000,-0.500,-2.500
1789494900,23665772,robot_2,1,-3.000,-3.000,-2.500,-2.500
1789494901,684783861,robot_1,25,0.000,-3.000,0.500,-2.500
1789494911,625767889,robot_1,24,0.000,-4.000,0.500,-3.500
1789494911,845114372,robot_1,32,1.000,-4.000,1.500,-3.500
1789494913,785148927,robot_1,16,-1.000,-4.000,-0.500,-3.500
1789494915,885297453,robot_2,4,-3.000,0.000,-2.500,0.500
1789494916,104741810,robot_1,8,-2.000,-4.000,-1.500,-3.500
1789494918,646680480,robot_0,31,0.000,3.000,0.500,3.500
1789494921,405116958,robot_0,23,-1.000,3.000,-0.500,3.500
1789494923,485295472,robot_0,15,-2.000,3.000,-1.500,3.500
1789494945,699879719,robot_1,40,2.000,-4.000,2.500,-3.500
1789494953,703675327,robot_0,5,-3.000,1.000,-2.500,1.500
1789494979,77484847,robot_0,39,1.000,3.000,1.500,3.500
1789494990,833779294,robot_2,6,-3.000,2.000,-2.500,2.500
1789495023,476960781,robot_1,46,2.000,2.000,2.500,2.500
