robot,completed_colors,total_colors,progress_pct,complete,completion_s,red_reached_s,green_reached_s,blue_reached_s
robot_0,3,3,100.000,true,68.588,21.679,43.480,68.579
robot_1,3,3,100.000,true,114.271,31.081,71.471,114.271
robot_2,3,3,100.000,true,171.077,123.837,142.338,171.077
