stamp_sec,stamp_nsec,elapsed_s,robot,x,y
1788338378,37455363,2.149,robot_2,-4.277,-3.273
1788338378,37526978,2.149,robot_0,0.463,3.423
1788338378,37543448,2.149,robot_1,-0.763,-3.313
1788338379,343448809,3.455,robot_2,-4.277,-3.273
1788338379,343516519,3.455,robot_0,0.000,0.000
1788338379,343604976,3.455,robot_1,-0.763,-3.313
1788338379,343636069,3.455,robot_0_carried_blue_box,0.463,3.423
1788338380,656045778,4.767,robot_2,-4.277,-3.273
1788338380,656110488,4.767,robot_0,0.000,-0.000
1788338380,656142246,4.767,robot_1,-0.763,-3.313
1788338380,656177513,4.767,robot_1_carried_red_box,-0.763,-3.313
1788338380,886122467,4.997,robot_2,-4.276,-3.273
1788338380,886182706,4.997,robot_0,-0.000,-0.000
1788338380,886211638,4.997,robot_1,0.001,-0.000
1788338381,107858720,5.219,robot_2,-4.275,-3.274
1788338381,107893078,5.219,robot_0,-0.000,-0.000
1788338381,107906697,5.219,robot_1,0.001,-0.000
1788338381,334144568,5.445,robot_2,-4.274,-3.274
1788338381,334214686,5.445,robot_0,-0.000,-0.000
1788338381,334248843,5.445,robot_1,0.001,-0.000
1788338381,566009117,5.677,robot_2,-4.265,-3.278
1788338381,566067408,5.677,robot_0,-0.000,-0.000
1788338381,566096925,5.677,robot_1,0.001,-0.000
