robot,completed_colors,total_colors,progress_pct,complete,completion_s,red_reached_s,green_reached_s,blue_reached_s
robot_0,2,3,66.667,false,,84.986,95.649,
robot_1,3,3,100.000,true,192.088,137.144,148.571,192.063
robot_2,2,3,66.667,false,,23.364,50.121,
