robot,completed_colors,total_colors,progress_pct,complete,completion_s,red_reached_s,green_reached_s,blue_reached_s
robot_0,3,3,100.000,true,209.501,11.047,163.801,209.501
robot_1,3,3,100.000,true,185.518,50.313,89.813,185.518
robot_2,3,3,100.000,true,289.215,18.653,32.527,
