robot,completed_colors,total_colors,progress_pct,complete,completion_s,red_reached_s,green_reached_s,blue_reached_s
robot_0,3,3,100.000,true,87.019,44.541,60.050,87.019
robot_1,3,3,100.000,true,229.619,29.119,87.627,
robot_2,3,3,100.000,true,63.048,22.844,37.345,63.048
