time_s,coverage_pct
1.403,0.000
1.903,0.000
2.402,0.000
2.924,22.917
3.402,22.917
3.912,22.917
4.417,22.917
4.912,22.917
5.410,22.917
5.908,22.917
6.421,22.917
6.929,22.917
7.433,22.917
7.924,22.917
8.409,22.917
8.915,22.917
9.406,22.917
9.906,22.917
10.410,22.917
10.909,22.917
11.413,22.917
11.927,22.917
12.472,22.917
12.937,22.917
13.449,22.917
13.972,22.917
14.495,22.917
14.959,22.917
15.447,22.917
15.929,22.917
16.445,22.917
16.930,22.917
17.442,22.917
17.911,22.917
18.411,22.917
18.914,22.917
19.400,22.917
19.900,22.917
20.400,22.917
20.906,22.917
21.404,22.917
21.900,22.917
22.400,22.917
22.926,22.917
23.412,22.917
23.949,22.917
24.434,22.917
24.942,22.917
25.403,22.917
25.942,22.917
26.411,22.917
26.945,22.917
27.423,25.000
27.941,25.000
28.403,25.000
28.940,25.000
29.404,25.000
29.944,25.000
30.426,25.000
30.908,25.000
31.446,25.000
31.903,25.000
32.426,25.000
32.946,25.000
33.451,25.000
33.933,25.000
34.429,25.000
34.936,25.000
35.409,25.000
35.915,25.000
36.406,25.000
36.924,25.000
37.417,25.000
37.924,25.000
38.438,25.000
38.932,25.000
39.430,25.000
39.937,25.000
40.414,25.000
40.955,25.000
41.410,25.000
41.936,25.000
42.420,25.000
42.929,25.000
43.451,25.000
43.941,25.000
44.419,25.000
44.916,25.000
45.464,25.000
45.930,25.000
46.411,25.000
46.940,25.000
47.434,25.000
47.941,25.000
48.444,25.000
48.902,25.000
49.404,25.000
49.956,25.000
50.410,25.000
50.961,25.000
51.462,25.000
51.947,25.000
52.428,25.000
52.928,25.000
53.442,25.000
53.909,25.000
54.469,25.000
54.922,25.000
55.443,25.000
55.947,25.000
56.444,25.000
56.955,25.000
57.450,25.000
57.907,25.000
58.430,25.000
58.946,25.000
59.444,25.000
59.939,25.000
60.423,25.000
60.903,25.000
61.413,25.000
61.919,25.000
62.446,25.000
62.910,25.000
63.420,25.000
63.942,25.000
64.410,25.000
64.970,25.000
65.433,25.000
65.987,25.000
66.421,25.000
66.930,25.000
67.433,25.000
67.912,25.000
68.450,25.000
68.936,25.000
69.408,25.000
69.929,25.000
70.417,25.000
70.965,25.000
71.456,25.000
71.928,25.000
72.421,25.000
72.940,25.000
73.438,25.000
73.908,25.000
74.464,25.000
74.954,25.000
75.468,25.000
75.956,25.000
76.414,25.000
76.931,25.000
77.401,25.000
77.901,25.000
78.449,25.000
78.933,25.000
79.400,25.000
80.014,25.000
80.422,25.000
80.951,25.000
81.477,25.000
81.903,25.000
82.411,25.000
82.942,25.000
83.415,25.000
83.905,25.000
84.409,25.000
84.940,25.000
85.422,25.000
85.928,25.000
86.429,25.000
86.933,25.000
87.436,25.000
87.932,25.000
88.417,25.000
88.903,25.000
89.420,25.000
89.924,25.000
90.442,25.000
90.955,25.000
91.431,25.000
91.915,25.000
92.425,25.000
92.949,25.000
93.432,25.000
93.939,25.000
94.430,25.000
94.918,25.000
95.446,25.000
95.924,25.000
96.455,25.000
96.932,25.000
97.468,25.000
97.907,25.000
98.416,25.000
98.906,25.000
99.433,25.000
99.934,25.000
100.525,25.000
100.913,25.000
101.426,25.000
101.907,25.000
102.432,25.000
102.928,25.000
103.421,25.000
103.948,25.000
104.470,25.000
104.913,25.000
105.438,25.000
105.932,25.000
106.405,25.000
106.910,25.000
107.435,25.000
107.919,25.000
108.460,25.000
108.921,25.000
109.408,25.000
109.945,25.000
110.445,25.000
110.920,25.000
111.407,25.000
111.914,25.000
112.477,25.000
112.953,25.000
113.407,25.000
113.933,25.000
114.403,25.000
114.932,25.000
115.442,25.000
115.907,25.000
116.412,25.000
116.946,25.000
117.436,25.000
117.920,25.000
118.411,25.000
118.914,25.000
119.407,25.000
119.918,25.000
120.449,25.000
120.947,25.000
121.414,25.000
121.906,25.000
122.443,25.000
122.965,25.000
123.427,25.000
123.914,25.000
124.427,25.000
124.923,25.000
125.407,25.000
125.902,25.000
126.453,25.000
126.901,25.000
127.417,25.000
127.928,25.000
128.434,25.000
128.918,25.000
129.401,25.000
129.957,25.000
130.414,25.000
130.910,25.000
131.403,25.000
131.926,25.000
132.422,25.000
132.915,25.000
133.449,25.000
133.919,25.000
134.404,25.000
134.911,25.000
135.408,25.000
135.944,25.000
136.476,25.000
136.905,25.000
137.417,25.000
137.945,25.000
138.432,25.000
138.913,25.000
139.426,25.000
139.947,25.000
140.409,25.000
140.945,25.000
141.456,25.000
141.928,25.000
142.432,25.000
142.914,25.000
143.446,25.000
143.925,25.000
144.419,25.000
144.927,25.000
145.468,25.000
145.927,25.000
146.442,25.000
146.931,25.000
147.424,25.000
147.941,25.000
148.416,25.000
148.932,25.000
149.412,25.000
149.901,25.000
150.421,25.000
150.918,25.000
151.402,25.000
151.911,25.000
152.445,25.000
152.958,25.000
153.411,25.000
153.921,25.000
154.441,25.000
154.915,25.000
155.411,25.000
155.921,25.000
156.427,25.000
156.961,25.000
157.418,25.000
157.922,25.000
158.405,25.000
158.915,25.000
159.413,25.000
159.932,25.000
160.422,25.000
160.941,25.000
161.428,25.000
161.901,25.000
162.401,25.000
162.916,25.000
163.404,25.000
163.951,25.000
164.453,25.000
164.911,25.000
165.459,25.000
165.944,25.000
166.448,25.000
166.909,25.000
167.427,25.000
167.946,25.000
168.419,25.000
168.950,25.000
169.410,25.000
169.904,25.000
170.427,25.000
170.907,25.000
171.436,25.000
171.966,25.000
172.415,25.000
172.954,25.000
173.430,25.000
173.940,25.000
174.455,25.000
174.955,25.000
175.452,25.000
175.978,25.000
176.431,25.000
176.908,25.000
177.458,25.000
177.911,25.000
178.431,25.000
178.931,25.000
179.416,25.000
179.915,25.000
180.414,25.000
180.922,25.000
181.441,25.000
181.908,25.000
182.407,25.000
182.949,25.000
183.423,25.000
183.912,25.000
184.401,25.000
184.929,25.000
185.437,25.000
185.921,25.000
186.427,25.000
186.915,25.000
187.402,25.000
187.916,25.000
188.424,25.000
188.941,25.000
189.434,25.000
189.913,25.000
190.422,25.000
190.930,25.000
191.401,25.000
191.914,25.000
192.421,25.000
192.920,25.000
193.429,25.000
193.904,25.000
194.427,25.000
194.951,25.000
195.403,25.000
195.959,25.000
196.410,25.000
196.956,25.000
197.421,25.000
197.962,25.000
198.430,25.000
198.914,25.000
199.446,25.000
199.903,25.000
200.424,25.000
200.945,25.000
201.426,25.000
201.921,25.000
202.412,25.000
202.949,25.000
203.401,25.000
203.912,25.000
204.477,25.000
204.928,25.000
205.456,25.000
205.914,25.000
206.408,25.000
206.945,25.000
207.401,25.000
207.910,25.000
208.417,25.000
208.908,25.000
209.412,25.000
209.930,25.000
210.401,25.000
210.926,25.000
211.416,25.000
211.950,25.000
212.406,25.000
212.959,25.000
213.429,25.000
213.947,25.000
214.413,25.000
214.905,25.000
215.421,25.000
215.911,25.000
216.432,25.000
216.945,25.000
217.474,25.000
217.938,25.000
218.429,25.000
218.965,25.000
219.407,25.000
219.907,25.000
220.467,25.000
220.936,25.000
221.454,25.000
221.901,25.000
222.421,25.000
222.917,25.000
223.419,25.000
223.944,25.000
224.446,25.000
224.919,25.000
225.438,25.000
225.929,25.000
226.412,25.000
226.938,25.000
227.414,25.000
227.910,25.000
228.442,25.000
228.908,25.000
229.414,25.000
229.906,25.000
230.405,25.000
230.948,25.000
231.453,25.000
231.961,25.000
232.424,25.000
232.909,25.000
233.426,25.000
233.917,25.000
234.406,25.000
234.927,25.000
235.410,25.000
235.960,25.000
236.411,25.000
236.950,25.000
237.426,25.000
237.912,25.000
238.403,25.000
238.926,25.000
239.430,25.000
239.905,25.000
240.441,25.000
240.935,25.000
241.409,25.000
241.913,25.000
242.408,25.000
242.968,25.000
243.430,25.000
243.967,25.000
244.438,25.000
244.910,25.000
245.445,25.000
245.942,25.000
246.472,25.000
246.974,25.000
247.405,25.000
247.924,25.000
248.433,25.000
248.921,25.000
249.422,25.000
249.901,25.000
250.439,25.000
250.925,25.000
251.459,25.000
251.947,25.000
252.420,25.000
252.917,25.000
253.460,25.000
253.913,25.000
254.407,25.000
254.910,25.000
255.453,25.000
255.928,25.000
256.431,25.000
256.970,25.000
257.451,25.000
257.920,25.000
258.401,25.000
258.918,25.000
259.436,25.000
259.946,25.000
260.429,25.000
260.922,25.000
261.408,25.000
261.919,25.000
262.435,25.000
262.958,25.000
263.433,25.000
263.964,25.000
264.440,25.000
264.938,25.000
265.438,25.000
265.917,25.000
266.407,25.000
266.932,25.000
267.401,25.000
267.921,25.000
268.422,25.000
268.945,25.000
269.432,25.000
269.966,25.000
270.404,25.000
270.902,25.000
271.453,25.000
271.962,25.000
272.444,25.000
272.927,25.000
273.409,25.000
273.926,25.000
274.429,25.000
274.937,25.000
275.430,25.000
275.962,25.000
276.421,25.000
276.924,25.000
277.431,25.000
277.943,25.000
278.420,25.000
278.934,25.000
279.438,25.000
279.911,25.000
280.444,25.000
280.910,25.000
281.441,25.000
281.925,25.000
282.417,25.000
282.918,25.000
283.456,25.000
283.925,25.000
284.438,25.000
284.905,25.000
285.414,25.000
285.912,25.000
286.444,25.000
286.926,25.000
287.401,25.000
287.924,25.000
288.408,25.000
288.919,25.000
289.410,25.000
289.949,25.000
290.429,25.000
290.921,25.000
291.432,25.000
291.933,25.000
292.418,25.000
292.974,25.000
293.457,25.000
293.957,25.000
294.484,25.000
294.927,25.000
295.454,25.000
295.906,25.000
296.449,25.000
296.970,25.000
297.443,25.000
297.904,25.000
298.413,25.000
298.938,25.000
299.404,25.000
299.918,25.000
300.450,25.000
300.933,25.000
301.453,25.000
301.918,25.000
302.424,25.000
302.915,25.000
303.422,25.000
303.942,25.000
304.476,25.000
304.955,25.000
305.428,25.000
305.960,25.000
306.444,25.000
306.953,25.000
307.422,25.000
307.968,25.000
308.476,25.000
308.910,25.000
309.449,25.000
309.929,25.000
310.425,25.000
310.917,25.000
311.426,25.000
311.921,25.000
312.447,25.000
312.901,25.000
313.402,25.000
313.915,25.000
314.448,25.000
314.923,25.000
315.454,25.000
315.932,25.000
316.414,25.000
316.984,25.000
317.438,25.000
317.907,25.000
318.460,25.000
318.902,25.000
319.463,25.000
319.917,25.000
320.464,25.000
320.929,25.000
321.432,25.000
321.938,25.000
322.411,25.000
322.924,25.000
323.409,25.000
323.954,25.000
324.473,25.000
324.975,25.000
325.405,25.000
325.952,25.000
326.413,25.000
326.934,25.000
327.417,25.000
327.935,25.000
328.426,25.000
328.906,25.000
329.466,25.000
329.946,25.000
330.444,25.000
330.930,25.000
331.420,25.000
331.904,25.000
332.448,25.000
332.969,25.000
333.431,25.000
333.917,25.000
334.420,25.000
334.922,25.000
335.415,25.000
335.967,25.000
336.453,25.000
336.905,25.000
337.411,25.000
337.909,25.000
338.403,25.000
338.929,25.000
339.440,25.000
339.919,25.000
340.440,25.000
340.921,25.000
341.432,25.000
341.908,25.000
342.445,25.000
342.926,25.000
343.403,25.000
343.943,25.000
344.462,25.000
344.935,25.000
345.417,25.000
345.907,25.000
346.414,25.000
346.926,25.000
347.456,25.000
347.931,25.000
348.437,25.000
348.957,25.000
349.467,25.000
349.953,25.000
350.449,25.000
350.922,25.000
351.435,25.000
351.926,25.000
352.454,25.000
352.940,25.000
353.426,25.000
353.955,25.000
354.437,25.000
354.909,25.000
355.435,25.000
355.942,25.000
356.411,25.000
356.951,25.000
357.420,25.000
357.917,25.000
358.443,25.000
358.905,25.000
359.428,25.000
359.972,25.000
360.427,25.000
360.958,25.000
361.438,25.000
361.912,25.000
362.476,25.000
362.959,25.000
363.435,25.000
363.943,25.000
364.446,25.000
364.916,25.000
365.432,25.000
365.921,25.000
366.438,25.000
366.939,25.000
367.430,25.000
367.911,25.000
368.470,25.000
368.978,25.000
369.415,25.000
369.915,25.000
370.465,25.000
370.901,25.000
371.415,25.000
371.907,25.000
372.457,25.000
372.989,25.000
373.427,25.000
373.901,25.000
374.452,25.000
374.925,25.000
375.408,25.000
375.953,25.000
376.461,25.000
376.912,25.000
377.467,25.000
377.912,25.000
378.416,25.000
378.940,25.000
379.470,25.000
379.912,25.000
380.466,25.000
380.912,25.000
381.424,25.000
381.941,25.000
382.413,25.000
382.948,25.000
383.433,25.000
383.912,25.000
384.433,25.000
384.947,25.000
385.407,25.000
385.912,25.000
386.403,25.000
386.905,25.000
387.440,25.000
387.932,25.000
388.414,25.000
388.923,25.000
389.449,25.000
389.916,25.000
390.430,25.000
390.959,25.000
391.418,25.000
391.911,25.000
392.414,25.000
392.906,25.000
393.418,25.000
393.918,25.000
394.403,25.000
394.997,25.000
395.404,25.000
395.918,25.000
396.472,25.000
396.952,25.000
397.429,25.000
397.921,25.000
398.448,25.000
398.928,25.000
399.457,25.000
399.928,25.000
400.409,25.000
400.958,25.000
401.428,25.000
401.944,25.000
402.407,25.000
402.955,25.000
403.442,25.000
403.932,25.000
404.409,25.000
404.902,25.000
405.407,25.000
405.942,25.000
406.403,25.000
406.912,25.000
407.404,25.000
