robot,completed_colors,total_colors,progress_pct,complete,completion_s,red_reached_s,green_reached_s,blue_reached_s
robot_0,3,3,100.000,true,52.182,8.269,24.673,52.173
robot_1,3,3,100.000,true,175.851,31.845,101.349,175.851
robot_2,3,3,100.000,true,257.848,209.991,230.092,257.840
