stamp_sec,stamp_nsec,robot,x,y,elapsed_s
0,0,robot_0,1.120523,0.842577,0.0
0,0,robot_1,1.614373,2.644614,0.0
0,200000000,robot_0,1.122242,0.840713,0.2
0,200000000,robot_1,1.614988,2.645109,0.2
0,400000000,robot_0,1.120935,0.842632,0.4
0,400000000,robot_1,1.615035,2.645197,0.4
0,600000000,robot_0,1.118592,0.843155,0.6
0,600000000,robot_1,1.615037,2.645195,0.6
0,800000000,robot_0,1.120413,0.842536,0.8
0,800000000,robot_1,1.615067,2.645197,0.8
1,0,robot_0,1.118557,0.843188,1.0
1,0,robot_1,1.615067,2.645197,1.0
1,200000000,robot_0,1.119977,0.842186,1.2
1,200000000,robot_1,1.614989,2.645118,1.2
1,200000000,robot_2,3.912327,2.117458,1.2
1,400000000,robot_0,1.119977,0.842186,1.4
1,400000000,robot_1,1.615028,2.645188,1.4
1,600000000,robot_0,1.119977,0.842186,1.6
1,600000000,robot_1,1.616244,2.643869,1.6
1,800000000,robot_0,1.119961,0.842162,1.8
1,800000000,robot_1,1.61629,2.64394,1.8
2,0,robot_0,1.119252,0.843578,2.0
2,0,robot_1,1.615028,2.645189,2.0
2,200000000,robot_0,1.11925,0.843546,2.2
2,200000000,robot_1,1.615032,2.645189,2.2
2,400000000,robot_0,1.11998,0.842189,2.4
2,400000000,robot_1,1.615123,2.645162,2.4
2,600000000,robot_0,1.11923,0.843529,2.6
2,600000000,robot_1,1.615123,2.645162,2.6
2,800000000,robot_0,1.11923,0.843529,2.8
2,800000000,robot_1,1.615123,2.645162,2.8
2,800000000,robot_2,3.712135,2.114123,2.8
3,0,robot_0,1.119253,0.843528,3.0
3,0,robot_1,1.615087,2.645182,3.0
3,0,robot_2,3.646087,2.108555,3.0
3,200000000,robot_0,1.119278,0.843559,3.2
3,200000000,robot_1,1.615071,2.645197,3.2
3,200000000,robot_2,3.616753,2.100311,3.2
3,400000000,robot_0,1.119278,0.843559,3.4
3,400000000,robot_1,1.615071,2.645197,3.4
3,400000000,robot_2,3.574061,2.085632,3.4
3,600000000,robot_0,1.119278,0.843559,3.6
3,600000000,robot_1,1.615078,2.645197,3.6
3,800000000,robot_0,1.120868,0.842578,3.8
3,800000000,robot_1,1.615078,2.645197,3.8
3,800000000,robot_2,3.502921,2.067672,3.8
4,0,robot_0,1.121312,0.83786,4.0
4,0,robot_1,1.615127,2.645207,4.0
4,0,robot_2,3.494365,2.061629,4.0
4,200000000,robot_0,1.119599,0.801624,4.2
4,200000000,robot_1,1.615127,2.645207,4.2
4,200000000,robot_2,3.459818,2.043722,4.2
4,400000000,robot_0,1.122003,0.761368,4.4
4,400000000,robot_1,1.615127,2.645207,4.4
4,400000000,robot_2,3.424064,2.02356,4.4
4,600000000,robot_0,1.122846,0.713309,4.6
4,600000000,robot_1,1.615127,2.645207,4.6
4,800000000,robot_0,1.127559,0.650952,4.8
4,800000000,robot_1,1.615127,2.645207,4.8
4,800000000,robot_2,3.356424,1.969512,4.8
5,0,robot_0,1.132409,0.59875,5.0
5,0,robot_1,1.616278,2.636551,5.0
5,0,robot_2,3.30179,1.935593,5.0
5,200000000,robot_0,1.140923,0.57816,5.2
5,200000000,robot_1,1.617274,2.617175,5.2
5,200000000,robot_2,3.276705,1.91378,5.2
5,400000000,robot_0,1.153959,0.55604,5.4
5,400000000,robot_1,1.623652,2.603338,5.4
5,400000000,robot_2,3.273419,1.891618,5.4
5,600000000,robot_0,1.16947,0.517802,5.6
5,600000000,robot_1,1.639077,2.581381,5.6
5,600000000,robot_2,3.258306,1.857203,5.6
5,800000000,robot_0,1.184301,0.500177,5.8
5,800000000,robot_1,1.65015,2.553331,5.8
5,800000000,robot_2,3.236708,1.819767,5.8
6,0,robot_0,1.197924,0.496646,6.0
6,0,robot_1,1.668643,2.527501,6.0
6,0,robot_2,3.227939,1.787221,6.0
6,200000000,robot_0,1.209074,0.499045,6.2
6,200000000,robot_1,1.690337,2.487454,6.2
6,200000000,robot_2,3.208186,1.738774,6.2
6,400000000,robot_0,1.217368,0.502525,6.4
6,400000000,robot_1,1.710615,2.466953,6.4
6,400000000,robot_2,3.200232,1.71047,6.4
6,600000000,robot_0,1.221609,0.506777,6.6
6,600000000,robot_1,1.717573,2.471444,6.6
6,600000000,robot_2,3.195804,1.70697,6.6
6,800000000,robot_0,1.230141,0.512035,6.8
6,800000000,robot_1,1.724319,2.480762,6.8
6,800000000,robot_2,3.192781,1.709172,6.8
7,0,robot_0,1.235501,0.522086,7.0
7,0,robot_1,1.73578,2.486495,7.0
7,0,robot_2,3.186885,1.713993,7.0
7,200000000,robot_0,1.234943,0.529514,7.2
7,200000000,robot_1,1.757094,2.494807,7.2
7,200000000,robot_2,3.183218,1.712221,7.2
7,400000000,robot_0,1.234968,0.544094,7.4
7,400000000,robot_1,1.804916,2.48199,7.4
7,400000000,robot_2,3.185983,1.709521,7.4
7,600000000,robot_0,1.237854,0.553812,7.6
7,600000000,robot_1,1.858257,2.466341,7.6
7,600000000,robot_2,3.193457,1.7051,7.6
7,800000000,robot_0,1.238084,0.562924,7.8
7,800000000,robot_1,1.884541,2.467252,7.8
7,800000000,robot_2,3.203259,1.698157,7.8
8,0,robot_0,1.236308,0.574736,8.0
8,0,robot_1,1.896647,2.475074,8.0
8,0,robot_2,3.210103,1.693075,8.0
8,200000000,robot_0,1.233286,0.580226,8.2
8,200000000,robot_1,1.894897,2.48217,8.2
8,200000000,robot_2,3.225774,1.692659,8.2
8,400000000,robot_0,1.231283,0.588101,8.4
8,400000000,robot_1,1.89648,2.49295,8.4
8,400000000,robot_2,3.237132,1.691629,8.4
8,600000000,robot_0,1.223676,0.592545,8.6
8,600000000,robot_1,1.926053,2.516755,8.6
8,600000000,robot_2,3.247265,1.695857,8.6
8,800000000,robot_0,1.215893,0.594401,8.8
8,800000000,robot_1,1.958892,2.532972,8.8
8,800000000,robot_2,3.255223,1.701372,8.8
9,0,robot_0,1.212984,0.593807,9.0
9,0,robot_1,1.964705,2.546576,9.0
9,0,robot_2,3.26425,1.708826,9.0
9,200000000,robot_0,1.213342,0.615152,9.2
9,200000000,robot_1,1.961787,2.554668,9.2
9,200000000,robot_2,3.273435,1.713421,9.2
9,400000000,robot_0,1.220789,0.665254,9.4
9,400000000,robot_1,1.953713,2.561822,9.4
9,400000000,robot_2,3.275647,1.720182,9.4
9,600000000,robot_0,1.218445,0.690852,9.6
9,600000000,robot_1,1.944702,2.565594,9.6
9,600000000,robot_2,3.278554,1.730146,9.6
9,800000000,robot_0,1.208931,0.69666,9.8
9,800000000,robot_1,1.937664,2.571749,9.8
9,800000000,robot_2,3.281494,1.740512,9.8
