robot,completed_colors,total_colors,progress_pct,complete,completion_s,red_reached_s,green_reached_s,blue_reached_s
robot_0,3,3,100.000,true,131.466,60.167,106.171,131.466
robot_1,3,3,100.000,true,245.172,18.772,64.272,
robot_2,3,3,100.000,true,101.662,31.401,50.301,101.662
