stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1789247785,334415346,robot_1,2,-3.000,-2.000,-2.500,-1.500
1789247785,334450756,robot_1,3,-3.000,-1.000,-2.500,-0.500
1789247785,334477971,robot_1,10,-2.000,-2.000,-1.500,-1.500
1789247785,334498187,robot_1,11,-2.000,-1.000,-1.500,-0.500
1789247785,334549921,robot_0,19,-1.000,-1.000,-0.500,-0.500
1789247785,334571620,robot_0,27,0.000,-1.000,0.500,-0.500
1789247785,334616030,robot_2,28,0.000,0.000,0.500,0.500
1789247785,334635667,robot_2,29,0.000,1.000,0.500,1.500
1789247806,74722308,robot_0,18,-1.000,-2.000,-0.500,-1.500
1789247806,287124215,robot_0,26,0.000,-2.000,0.500,-1.500
1789247809,64493873,robot_2,37,1.000,1.000,1.500,1.500
1789247817,238099892,robot_2,36,1.000,0.000,1.500,0.500
1789247822,557486174,robot_1,4,-3.000,0.000,-2.500,0.500
1789247822,557526244,robot_1,12,-2.000,0.000,-1.500,0.500
1789247898,535154657,robot_2,35,1.000,-1.000,1.500,-0.500
1789247941,440951357,robot_0,20,-1.000,0.000,-0.500,0.500
1789247973,226890854,robot_1,13,-2.000,1.000,-1.500,1.500
1789247982,191297632,robot_1,21,-1.000,1.000,-0.500,1.500
