stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1789494271,786399025,robot_1,29,0.000,1.000,0.500,1.500
1789494271,786414527,robot_1,30,0.000,2.000,0.500,2.500
1789494271,786441252,robot_2,10,-2.000,-2.000,-1.500,-1.500
1789494271,786454524,robot_2,11,-2.000,-1.000,-1.500,-0.500
1789494271,786466261,robot_2,18,-1.000,-2.000,-0.500,-1.500
1789494271,786476163,robot_2,19,-1.000,-1.000,-0.500,-0.500
1789494271,786497607,robot_0,33,1.000,-3.000,1.500,-2.500
1789494271,786507361,robot_0,34,1.000,-2.000,1.500,-1.500
1789494271,786518047,robot_0,41,2.000,-3.000,2.500,-2.500
1789494271,786528183,robot_0,42,2.000,-2.000,2.500,-1.500
1789494277,579650642,robot_1,37,1.000,1.000,1.500,1.500
1789494278,622515883,robot_1,28,0.000,0.000,0.500,0.500
1789494278,842437786,robot_1,36,1.000,0.000,1.500,0.500
1789494279,282240241,robot_0,35,1.000,-1.000,1.500,-0.500
1789494280,542591690,robot_0,27,0.000,-1.000,0.500,-0.500
