stamp_sec,stamp_nsec,robot,x,y,elapsed_s
0,0,robot_0,2.537346,0.809962,0.0
0,0,robot_1,3.371281,1.852271,0.0
0,0,robot_2,1.071175,1.358739,0.0
0,200000000,robot_0,2.537314,0.809975,0.2
0,200000000,robot_1,3.371349,1.852291,0.2
0,200000000,robot_2,1.071014,1.358701,0.2
0,400000000,robot_0,2.536035,0.809134,0.4
0,400000000,robot_1,3.371352,1.852196,0.4
0,400000000,robot_2,1.071103,1.358789,0.4
0,600000000,robot_0,2.535576,0.809704,0.6
0,600000000,robot_1,3.371812,1.852042,0.6
0,600000000,robot_2,1.07116,1.358614,0.6
0,800000000,robot_0,2.535602,0.809727,0.8
0,800000000,robot_1,3.371811,1.85206,0.8
0,800000000,robot_2,1.071043,1.358602,0.8
1,0,robot_0,2.535541,0.809667,1.0
1,0,robot_1,3.372004,1.852206,1.0
1,0,robot_2,1.071073,1.358594,1.0
1,200000000,robot_0,2.535564,0.809681,1.2
1,200000000,robot_1,3.371985,1.852209,1.2
1,200000000,robot_2,1.071118,1.358585,1.2
1,400000000,robot_0,2.53556,0.809682,1.4
1,400000000,robot_1,3.371952,1.852173,1.4
1,400000000,robot_2,1.071067,1.35859,1.4
1,600000000,robot_0,2.536636,0.809676,1.6
1,600000000,robot_1,3.371864,1.852098,1.6
1,600000000,robot_2,1.069199,1.360308,1.6
1,800000000,robot_0,2.536623,0.809666,1.8
1,800000000,robot_1,3.371346,1.852434,1.8
1,800000000,robot_2,1.071733,1.367481,1.8
2,0,robot_0,2.536625,0.809666,2.0
2,0,robot_1,3.371334,1.85243,2.0
2,0,robot_2,1.074204,1.411138,2.0
2,200000000,robot_0,2.535968,0.809218,2.2
2,200000000,robot_1,3.371334,1.852411,2.2
2,200000000,robot_2,1.076284,1.477365,2.2
2,400000000,robot_0,2.536072,0.810023,2.4
2,400000000,robot_1,3.371328,1.852398,2.4
2,400000000,robot_2,1.080276,1.548199,2.4
2,600000000,robot_0,2.536071,0.810017,2.6
2,600000000,robot_1,3.371364,1.852385,2.6
2,600000000,robot_2,1.082262,1.621436,2.6
2,800000000,robot_0,2.536086,0.810022,2.8
2,800000000,robot_1,3.371452,1.852441,2.8
2,800000000,robot_2,1.086722,1.692832,2.8
3,0,robot_0,2.536086,0.810022,3.0
3,0,robot_1,3.371446,1.852445,3.0
3,0,robot_2,1.09005,1.766338,3.0
3,200000000,robot_0,2.536086,0.810022,3.2
3,200000000,robot_1,3.371393,1.852436,3.2
3,200000000,robot_2,1.093093,1.843172,3.2
3,400000000,robot_0,2.536045,0.809265,3.4
3,400000000,robot_1,3.371888,1.852127,3.4
3,400000000,robot_2,1.094965,1.916351,3.4
3,600000000,robot_0,2.536045,0.809265,3.6
3,600000000,robot_1,3.37188,1.852132,3.6
3,600000000,robot_2,1.096669,1.987966,3.6
3,800000000,robot_0,2.535964,0.810147,3.8
3,800000000,robot_1,3.37189,1.852059,3.8
3,800000000,robot_2,1.10204,2.060858,3.8
4,0,robot_0,2.536092,0.809281,4.0
4,0,robot_1,3.371496,1.852526,4.0
4,0,robot_2,1.104432,2.134174,4.0
4,200000000,robot_0,2.536046,0.809274,4.2
4,200000000,robot_1,3.372709,1.851564,4.2
4,200000000,robot_2,1.107263,2.209133,4.2
4,400000000,robot_0,2.536086,0.81003,4.4
4,400000000,robot_1,3.372733,1.851573,4.4
4,400000000,robot_2,1.110495,2.282589,4.4
4,600000000,robot_0,2.537253,0.810404,4.6
4,600000000,robot_1,3.372738,1.851503,4.6
4,600000000,robot_2,1.114527,2.358008,4.6
4,800000000,robot_0,2.536168,0.809293,4.8
4,800000000,robot_1,3.371558,1.852594,4.8
4,800000000,robot_2,1.119327,2.429191,4.8
5,0,robot_0,2.536148,0.810041,5.0
5,0,robot_1,3.371618,1.852483,5.0
5,0,robot_2,1.121807,2.502143,5.0
5,200000000,robot_0,2.536148,0.810041,5.2
5,200000000,robot_1,3.371574,1.852449,5.2
5,200000000,robot_2,1.125393,2.574879,5.2
5,400000000,robot_0,2.535977,0.809214,5.4
5,400000000,robot_1,3.371518,1.852401,5.4
5,400000000,robot_2,1.129806,2.646136,5.4
5,600000000,robot_0,2.536046,0.813954,5.6
5,600000000,robot_1,3.371388,1.85229,5.6
5,600000000,robot_2,1.132088,2.718391,5.6
5,800000000,robot_0,2.537397,0.858425,5.8
5,800000000,robot_1,3.359273,1.853038,5.8
5,800000000,robot_2,1.133349,2.764715,5.8
6,0,robot_0,2.54097,0.926733,6.0
6,0,robot_1,3.303073,1.856356,6.0
6,0,robot_2,1.133685,2.778208,6.0
6,200000000,robot_0,2.543651,0.998485,6.2
6,200000000,robot_1,3.236476,1.862781,6.2
6,200000000,robot_2,1.134979,2.787108,6.2
6,400000000,robot_0,2.547734,1.068684,6.4
6,400000000,robot_1,3.168788,1.866429,6.4
6,400000000,robot_2,1.131492,2.786812,6.4
6,600000000,robot_0,2.549795,1.14338,6.6
6,600000000,robot_1,3.098545,1.872449,6.6
6,600000000,robot_2,1.121574,2.787256,6.6
6,800000000,robot_0,2.552519,1.198292,6.8
6,800000000,robot_1,3.025506,1.879067,6.8
6,800000000,robot_2,1.110032,2.784611,6.8
7,0,robot_0,2.546942,1.222253,7.0
7,0,robot_1,2.955766,1.882246,7.0
7,0,robot_2,1.101539,2.779028,7.0
7,200000000,robot_0,2.535396,1.228873,7.2
7,200000000,robot_1,2.883685,1.886034,7.2
7,200000000,robot_2,1.0928,2.776671,7.2
7,400000000,robot_0,2.516074,1.230835,7.4
7,400000000,robot_1,2.811683,1.891897,7.4
7,400000000,robot_2,1.085852,2.768095,7.4
7,600000000,robot_0,2.491407,1.227759,7.6
7,600000000,robot_1,2.743034,1.896078,7.6
7,600000000,robot_2,1.079369,2.759708,7.6
7,800000000,robot_0,2.480254,1.223795,7.8
7,800000000,robot_1,2.67,1.900537,7.8
7,800000000,robot_2,1.074557,2.747852,7.8
8,0,robot_0,2.469278,1.220676,8.0
8,0,robot_1,2.600042,1.905016,8.0
8,0,robot_2,1.070879,2.736234,8.0
8,200000000,robot_0,2.462641,1.214352,8.2
8,200000000,robot_1,2.530186,1.908158,8.2
8,200000000,robot_2,1.070896,2.728476,8.2
8,400000000,robot_0,2.459169,1.203105,8.4
8,400000000,robot_1,2.455241,1.911072,8.4
8,400000000,robot_2,1.070018,2.714531,8.4
8,600000000,robot_0,2.454889,1.193099,8.6
8,600000000,robot_1,2.385596,1.915713,8.6
