time_s,coverage_pct
0.781,0.000
1.286,0.000
1.786,0.000
2.283,0.000
2.786,0.000
3.281,20.833
3.819,20.833
4.297,20.833
4.796,20.833
5.301,20.833
5.781,20.833
6.282,20.833
6.797,20.833
7.291,20.833
7.789,20.833
8.297,20.833
8.793,20.833
9.287,20.833
9.781,20.833
10.284,20.833
10.784,20.833
11.284,20.833
11.781,20.833
12.294,22.917
12.787,22.917
13.296,22.917
13.788,25.000
14.284,25.000
14.794,25.000
15.283,25.000
15.806,25.000
16.314,25.000
16.800,27.083
17.310,27.083
17.788,27.083
18.291,27.083
18.785,27.083
19.291,31.250
19.786,31.250
20.297,31.250
20.782,31.250
21.295,31.250
21.798,31.250
22.292,35.417
22.799,35.417
23.282,35.417
23.794,37.500
24.281,37.500
24.812,41.667
25.284,41.667
25.787,41.667
26.294,41.667
26.785,41.667
27.285,41.667
27.803,41.667
28.285,41.667
28.808,41.667
29.298,41.667
29.790,41.667
30.293,41.667
30.784,41.667
31.286,41.667
31.791,41.667
32.306,41.667
32.787,41.667
33.289,41.667
33.790,43.750
34.301,43.750
34.793,45.833
35.284,45.833
35.782,50.000
36.299,50.000
36.792,50.000
37.282,50.000
37.786,50.000
38.291,50.000
38.784,50.000
39.296,50.000
39.793,50.000
40.297,50.000
40.789,50.000
41.281,52.083
41.804,52.083
42.298,52.083
42.782,52.083
43.290,52.083
43.803,52.083
44.284,52.083
44.783,52.083
45.283,52.083
45.798,52.083
46.284,52.083
46.800,52.083
47.291,52.083
47.824,52.083
48.284,52.083
48.782,52.083
49.312,52.083
49.793,52.083
50.294,52.083
50.801,54.167
51.282,54.167
51.786,54.167
52.289,54.167
52.792,54.167
53.288,54.167
53.786,54.167
54.304,54.167
54.820,54.167
55.291,56.250
55.793,58.333
56.291,58.333
56.795,58.333
57.288,58.333
57.793,58.333
58.288,58.333
58.800,58.333
59.301,58.333
59.784,58.333
60.287,58.333
60.789,58.333
61.286,58.333
61.796,58.333
62.283,58.333
62.783,58.333
63.296,58.333
63.793,58.333
64.287,58.333
64.781,58.333
65.283,58.333
65.788,58.333
66.282,58.333
66.789,58.333
67.300,58.333
67.789,58.333
68.284,58.333
68.796,60.417
69.295,60.417
69.802,64.583
70.299,64.583
70.790,64.583
71.286,64.583
71.786,64.583
72.294,66.667
72.795,66.667
73.300,66.667
73.786,66.667
74.300,70.833
74.795,70.833
75.289,70.833
75.795,70.833
76.297,70.833
76.792,70.833
77.286,70.833
77.810,70.833
78.289,70.833
78.781,70.833
79.286,70.833
79.787,70.833
80.282,70.833
80.788,75.000
81.282,75.000
81.795,75.000
82.282,75.000
82.795,75.000
83.298,75.000
83.788,75.000
84.295,75.000
84.785,75.000
85.286,75.000
85.808,75.000
86.296,75.000
86.783,77.083
87.300,77.083
87.795,77.083
88.288,77.083
88.788,77.083
89.283,77.083
89.791,77.083
90.290,77.083
90.787,77.083
91.292,77.083
91.799,77.083
92.294,77.083
92.792,77.083
93.297,79.167
93.784,79.167
94.284,79.167
94.788,79.167
95.284,79.167
95.794,79.167
96.282,79.167
96.786,79.167
97.293,79.167
97.804,79.167
98.281,79.167
98.790,79.167
99.287,79.167
99.792,79.167
100.286,79.167
100.792,79.167
101.282,79.167
101.800,79.167
102.286,79.167
102.788,79.167
103.290,79.167
103.783,79.167
104.288,79.167
104.789,79.167
105.301,79.167
105.787,79.167
106.294,79.167
106.789,79.167
107.293,79.167
107.792,79.167
108.291,79.167
108.788,79.167
109.303,79.167
109.807,79.167
110.292,79.167
110.795,79.167
111.303,79.167
111.794,79.167
112.282,79.167
112.790,79.167
113.304,79.167
113.784,79.167
114.289,79.167
114.797,79.167
115.288,79.167
115.800,79.167
116.301,79.167
116.805,79.167
117.287,79.167
117.797,79.167
118.288,81.250
118.783,81.250
119.284,81.250
119.784,81.250
120.285,81.250
120.786,81.250
121.287,81.250
121.787,81.250
122.304,81.250
122.806,81.250
123.284,81.250
123.808,81.250
124.282,81.250
124.785,81.250
125.288,81.250
125.781,81.250
126.294,81.250
126.783,81.250
127.302,81.250
127.805,81.250
128.292,81.250
128.804,81.250
129.303,81.250
129.790,81.250
130.287,81.250
130.790,81.250
131.281,81.250
131.791,81.250
132.297,81.250
132.785,81.250
133.305,81.250
133.800,81.250
134.300,81.250
134.781,81.250
135.299,81.250
135.789,81.250
136.305,81.250
136.786,81.250
137.296,81.250
137.786,81.250
138.286,81.250
138.793,81.250
139.290,81.250
139.807,81.250
140.294,81.250
140.793,81.250
141.283,81.250
141.795,81.250
142.291,81.250
142.786,81.250
143.287,81.250
143.804,81.250
144.288,81.250
144.792,81.250
145.302,81.250
145.803,81.250
146.282,81.250
146.783,81.250
147.288,81.250
147.793,81.250
148.294,81.250
148.782,81.250
149.299,81.250
149.800,81.250
150.287,81.250
150.799,81.250
151.291,81.250
151.793,81.250
152.293,81.250
152.781,81.250
153.295,81.250
153.782,81.250
154.286,81.250
