stamp_sec,stamp_nsec,robot,x,y,elapsed_s
0,0,robot_0,1.843815,1.45967,0.0
0,0,robot_1,0.282921,2.375508,0.0
0,0,robot_2,1.550818,2.718936,0.0
0,200000000,robot_0,1.843811,1.459655,0.2
0,200000000,robot_1,0.282777,2.375698,0.2
0,200000000,robot_2,1.549848,2.717957,0.2
0,400000000,robot_0,1.843745,1.459605,0.4
0,400000000,robot_1,0.281183,2.375237,0.4
0,400000000,robot_2,1.550798,2.719032,0.4
0,600000000,robot_0,1.843665,1.459573,0.6
0,600000000,robot_1,0.281209,2.375224,0.6
0,600000000,robot_2,1.550894,2.71931,0.6
0,800000000,robot_0,1.843665,1.459573,0.8
0,800000000,robot_1,0.28121,2.375232,0.8
0,800000000,robot_2,1.550894,2.71931,0.8
1,0,robot_0,1.843718,1.459633,1.0
1,0,robot_1,0.282829,2.37569,1.0
1,0,robot_2,1.550893,2.719289,1.0
1,200000000,robot_0,1.843688,1.459591,1.2
1,200000000,robot_1,0.282796,2.375642,1.2
1,200000000,robot_2,1.550893,2.71934,1.2
1,400000000,robot_0,1.843703,1.459567,1.4
1,400000000,robot_1,0.281189,2.375231,1.4
1,400000000,robot_2,1.549995,2.717887,1.4
1,600000000,robot_0,1.843719,1.459566,1.6
1,600000000,robot_1,0.281174,2.375222,1.6
1,600000000,robot_2,1.549941,2.718011,1.6
1,800000000,robot_0,1.84373,1.459577,1.8
1,800000000,robot_1,0.281163,2.375217,1.8
1,800000000,robot_2,1.551924,2.718038,1.8
2,0,robot_0,1.843767,1.45953,2.0
2,0,robot_1,0.281164,2.375218,2.0
2,0,robot_2,1.552595,2.718775,2.0
2,200000000,robot_0,1.843726,1.45964,2.2
2,200000000,robot_1,0.281164,2.375218,2.2
2,200000000,robot_2,1.553116,2.724207,2.2
2,400000000,robot_0,1.843726,1.45964,2.4
2,400000000,robot_1,0.281458,2.37502,2.4
2,400000000,robot_2,1.551771,2.732536,2.4
2,600000000,robot_0,1.843726,1.45964,2.6
2,600000000,robot_1,0.28147,2.375049,2.6
2,600000000,robot_2,1.548848,2.74404,2.6
2,800000000,robot_0,1.843683,1.459578,2.8
