stamp_sec,stamp_nsec,robot,x,y,elapsed_s
0,0,robot_0,0.98421,1.853881,0.0
0,0,robot_1,0.215492,2.738567,0.0
0,0,robot_2,3.391946,2.766586,0.0
0,200000000,robot_0,0.984125,1.853957,0.2
0,200000000,robot_1,0.21441,2.740072,0.2
0,200000000,robot_2,3.390493,2.756601,0.2
0,400000000,robot_0,0.984127,1.854056,0.4
0,400000000,robot_1,0.214662,2.739075,0.4
0,400000000,robot_2,3.393811,2.753333,0.4
0,600000000,robot_0,0.984992,1.85363,0.6
0,600000000,robot_1,0.214579,2.738962,0.6
0,600000000,robot_2,3.392601,2.752826,0.6
0,800000000,robot_0,0.984988,1.853531,0.8
0,800000000,robot_1,0.214385,2.738642,0.8
0,800000000,robot_2,3.396907,2.74926,0.8
1,0,robot_0,0.985003,1.853515,1.0
1,0,robot_1,0.215713,2.738738,1.0
1,0,robot_2,3.391467,2.736987,1.0
1,200000000,robot_0,0.985016,1.853515,1.2
1,200000000,robot_1,0.215758,2.738787,1.2
1,200000000,robot_2,3.363193,2.701844,1.2
1,400000000,robot_0,0.985002,1.85347,1.4
1,400000000,robot_1,0.215713,2.73865,1.4
1,600000000,robot_0,0.985292,1.852908,1.6
1,600000000,robot_1,0.215673,2.738615,1.6
1,600000000,robot_2,3.296982,2.627658,1.6
1,800000000,robot_0,0.985316,1.852962,1.8
1,800000000,robot_1,0.213909,2.741288,1.8
1,800000000,robot_2,3.278021,2.590373,1.8
2,0,robot_0,0.984757,1.853601,2.0
2,0,robot_1,0.213872,2.741067,2.0
2,0,robot_2,3.246332,2.538032,2.0
2,200000000,robot_0,0.984757,1.853601,2.2
2,200000000,robot_1,0.213826,2.740917,2.2
2,200000000,robot_2,3.216411,2.490143,2.2
2,400000000,robot_0,0.984757,1.853601,2.4
2,400000000,robot_1,0.213888,2.741095,2.4
2,400000000,robot_2,3.207156,2.455578,2.4
2,600000000,robot_0,0.985112,1.854669,2.6
2,600000000,robot_1,0.213808,2.741097,2.6
2,600000000,robot_2,3.18978,2.407937,2.6
2,800000000,robot_0,0.984769,1.853518,2.8
2,800000000,robot_1,0.213822,2.741099,2.8
2,800000000,robot_2,3.179554,2.370804,2.8
3,0,robot_0,0.984899,1.853549,3.0
3,0,robot_1,0.213875,2.741249,3.0
3,0,robot_2,3.176915,2.328337,3.0
3,200000000,robot_0,0.984868,1.853501,3.2
3,200000000,robot_1,0.213795,2.7385,3.2
3,200000000,robot_2,3.164647,2.272919,3.2
3,400000000,robot_0,0.984863,1.853485,3.4
3,400000000,robot_1,0.213485,2.70337,3.4
3,600000000,robot_0,0.984846,1.853498,3.6
3,600000000,robot_1,0.219829,2.678886,3.6
3,600000000,robot_2,3.148362,2.16517,3.6
3,800000000,robot_0,0.984839,1.853522,3.8
3,800000000,robot_1,0.229245,2.667409,3.8
3,800000000,robot_2,3.155784,2.149164,3.8
4,0,robot_0,0.985564,1.853628,4.0
4,0,robot_1,0.237737,2.668421,4.0
4,0,robot_2,3.167334,2.115361,4.0
4,200000000,robot_0,0.984196,1.858817,4.2
4,200000000,robot_1,0.248938,2.672467,4.2
4,200000000,robot_2,3.180975,2.07055,4.2
4,400000000,robot_0,0.984686,1.869354,4.4
4,400000000,robot_1,0.262794,2.680468,4.4
4,400000000,robot_2,3.197185,2.045673,4.4
4,600000000,robot_0,0.995168,1.884739,4.6
4,600000000,robot_1,0.2899,2.667674,4.6
4,600000000,robot_2,3.213963,2.020018,4.6
4,800000000,robot_0,1.033272,1.908938,4.8
4,800000000,robot_1,0.33372,2.636006,4.8
4,800000000,robot_2,3.232796,2.006911,4.8
5,0,robot_0,1.083339,1.933105,5.0
5,0,robot_1,0.380551,2.602034,5.0
5,0,robot_2,3.257573,1.986083,5.0
5,200000000,robot_0,1.107604,1.950975,5.2
5,200000000,robot_1,0.411285,2.58577,5.2
5,200000000,robot_2,3.2868,1.954286,5.2
5,400000000,robot_0,1.13587,1.976475,5.4
5,400000000,robot_1,0.449251,2.573678,5.4
5,400000000,robot_2,3.31365,1.934216,5.4
5,600000000,robot_0,1.18221,2.012016,5.6
5,600000000,robot_1,0.504268,2.547986,5.6
5,600000000,robot_2,3.356043,1.904316,5.6
5,800000000,robot_0,1.234352,2.054779,5.8
5,800000000,robot_1,0.562598,2.519893,5.8
5,800000000,robot_2,3.404776,1.86176,5.8
6,0,robot_0,1.257606,2.074984,6.0
6,0,robot_1,0.592313,2.511697,6.0
6,0,robot_2,3.448351,1.828392,6.0
6,200000000,robot_0,1.283884,2.108316,6.2
6,200000000,robot_1,0.60277,2.51652,6.2
6,200000000,robot_2,3.48771,1.792336,6.2
6,400000000,robot_0,1.311807,2.141757,6.4
6,400000000,robot_1,0.607363,2.52699,6.4
6,400000000,robot_2,3.539266,1.749569,6.4
6,600000000,robot_0,1.320823,2.157028,6.6
6,600000000,robot_1,0.6069,2.537324,6.6
6,600000000,robot_2,3.563391,1.730314,6.6
6,800000000,robot_0,1.321212,2.156311,6.8
6,800000000,robot_1,0.604036,2.547192,6.8
6,800000000,robot_2,3.599599,1.705915,6.8
7,0,robot_0,1.313407,2.161769,7.0
7,0,robot_1,0.602778,2.55672,7.0
7,0,robot_2,3.638617,1.67981,7.0
7,200000000,robot_0,1.308585,2.173642,7.2
7,200000000,robot_1,0.596689,2.563057,7.2
7,200000000,robot_2,3.652254,1.670987,7.2
7,400000000,robot_0,1.311461,2.215546,7.4
7,400000000,robot_1,0.591365,2.573557,7.4
7,400000000,robot_2,3.657561,1.665377,7.4
7,600000000,robot_0,1.31381,2.243353,7.6
7,600000000,robot_1,0.5822,2.580327,7.6
7,600000000,robot_2,3.665323,1.667875,7.6
7,800000000,robot_0,1.306507,2.279898,7.8
7,800000000,robot_1,0.573205,2.58311,7.8
7,800000000,robot_2,3.66748,1.6774,7.8
