stamp_sec,stamp_nsec,robot,x,y,elapsed_s
0,0,robot_0,0.205036,2.622408,0.0
0,0,robot_1,1.45286,0.838385,0.0
0,0,robot_2,2.858034,0.985291,0.0
0,200000000,robot_0,0.204948,2.622501,0.2
0,200000000,robot_1,1.452997,0.83842,0.2
0,200000000,robot_2,2.858042,0.985254,0.2
0,400000000,robot_0,0.205545,2.621992,0.4
0,400000000,robot_1,1.452218,0.83841,0.4
0,400000000,robot_2,2.859817,1.010492,0.4
0,600000000,robot_0,0.204859,2.622233,0.6
0,600000000,robot_1,1.452185,0.83839,0.6
0,600000000,robot_2,2.865417,1.075323,0.6
0,800000000,robot_0,0.20477,2.622167,0.8
0,800000000,robot_1,1.452218,0.838412,0.8
0,800000000,robot_2,2.871656,1.146688,0.8
1,0,robot_0,0.204694,2.622043,1.0
1,0,robot_1,1.452875,0.838402,1.0
1,0,robot_2,2.876832,1.22109,1.0
1,200000000,robot_0,0.204907,2.622198,1.2
1,200000000,robot_1,1.452261,0.838434,1.2
1,200000000,robot_2,2.881303,1.291504,1.2
1,400000000,robot_0,0.205019,2.622131,1.4
1,400000000,robot_1,1.452261,0.838434,1.4
1,400000000,robot_2,2.888797,1.364666,1.4
1,600000000,robot_0,0.204994,2.62216,1.6
1,600000000,robot_1,1.452291,0.838468,1.6
1,600000000,robot_2,2.894166,1.439237,1.6
1,800000000,robot_0,0.205024,2.622099,1.8
1,800000000,robot_1,1.452323,0.838487,1.8
1,800000000,robot_2,2.896346,1.515129,1.8
2,0,robot_0,0.204983,2.62235,2.0
2,0,robot_1,1.452327,0.838494,2.0
2,0,robot_2,2.904032,1.58796,2.0
2,200000000,robot_0,0.205043,2.622366,2.2
2,200000000,robot_1,1.451231,0.837794,2.2
2,200000000,robot_2,2.908667,1.66017,2.2
2,400000000,robot_0,0.205031,2.622305,2.4
2,400000000,robot_1,1.452343,0.838505,2.4
2,400000000,robot_2,2.914248,1.722824,2.4
2,600000000,robot_0,0.204885,2.613294,2.6
2,600000000,robot_1,1.452341,0.838509,2.6
2,600000000,robot_2,2.92075,1.796173,2.6
2,800000000,robot_1,1.452343,0.838499,2.8
2,800000000,robot_2,2.927986,1.880204,2.8
3,0,robot_0,0.200669,2.47899,3.0
3,0,robot_1,1.452343,0.838499,3.0
3,0,robot_2,2.931963,1.954551,3.0
3,200000000,robot_0,0.202624,2.408646,3.2
3,200000000,robot_1,1.452669,0.837926,3.2
3,200000000,robot_2,2.937436,2.030054,3.2
3,400000000,robot_0,0.200791,2.337092,3.4
3,400000000,robot_1,1.452967,0.838485,3.4
3,400000000,robot_2,2.94204,2.102087,3.4
3,600000000,robot_0,0.201523,2.276588,3.6
3,600000000,robot_1,1.452967,0.838485,3.6
3,600000000,robot_2,2.946246,2.164932,3.6
3,800000000,robot_0,0.197572,2.205125,3.8
3,800000000,robot_1,1.452962,0.838488,3.8
3,800000000,robot_2,2.947898,2.235595,3.8
4,0,robot_0,0.199542,2.117266,4.0
4,0,robot_1,1.452952,0.83849,4.0
4,0,robot_2,2.958623,2.320444,4.0
4,200000000,robot_1,1.452938,0.838514,4.2
4,200000000,robot_2,2.962892,2.378913,4.2
4,400000000,robot_0,0.199669,1.969911,4.4
4,400000000,robot_1,1.452912,0.838493,4.4
4,400000000,robot_2,2.965872,2.467519,4.4
4,600000000,robot_0,0.198784,1.910496,4.6
4,600000000,robot_1,1.452959,0.838496,4.6
4,600000000,robot_2,2.968482,2.528376,4.6
4,800000000,robot_0,0.198217,1.825499,4.8
4,800000000,robot_1,1.453732,0.877532,4.8
4,800000000,robot_2,2.973438,2.612385,4.8
5,0,robot_0,0.198863,1.763817,5.0
5,0,robot_1,1.451892,0.933859,5.0
5,0,robot_2,2.976782,2.67225,5.0
5,200000000,robot_0,0.201246,1.674215,5.2
5,200000000,robot_1,1.451458,1.018675,5.2
5,200000000,robot_2,2.985027,2.757658,5.2
5,400000000,robot_0,0.199006,1.616321,5.4
5,400000000,robot_1,1.448964,1.081409,5.4
5,400000000,robot_2,2.986151,2.790871,5.4
5,600000000,robot_0,0.197943,1.529042,5.6
5,600000000,robot_1,1.446406,1.167641,5.6
5,600000000,robot_2,2.974207,2.806735,5.6
5,800000000,robot_0,0.196308,1.45818,5.8
5,800000000,robot_1,1.444884,1.237633,5.8
5,800000000,robot_2,2.962891,2.811531,5.8
6,0,robot_0,0.201682,1.386452,6.0
6,0,robot_1,1.44395,1.309391,6.0
6,0,robot_2,2.953297,2.812768,6.0
6,200000000,robot_0,0.201242,1.314231,6.2
6,200000000,robot_1,1.443932,1.381983,6.2
6,200000000,robot_2,2.94491,2.807177,6.2
6,400000000,robot_0,0.199438,1.239767,6.4
6,400000000,robot_1,1.442511,1.456341,6.4
6,400000000,robot_2,2.934773,2.798736,6.4
6,600000000,robot_0,0.201737,1.16546,6.6
6,600000000,robot_1,1.441659,1.528704,6.6
6,600000000,robot_2,2.931513,2.789876,6.6
6,800000000,robot_1,1.436866,1.60125,6.8
6,800000000,robot_2,2.927763,2.779573,6.8
7,0,robot_0,0.198784,1.031428,7.0
7,0,robot_1,1.437621,1.661813,7.0
7,0,robot_2,2.922571,2.767256,7.0
7,200000000,robot_0,0.202019,0.947066,7.2
7,200000000,robot_1,1.434489,1.746804,7.2
7,200000000,robot_2,2.920557,2.753715,7.2
7,400000000,robot_0,0.202987,0.887445,7.4
7,400000000,robot_1,1.431862,1.808374,7.4
7,400000000,robot_2,2.920528,2.741489,7.4
7,600000000,robot_0,0.203544,0.801158,7.6
7,600000000,robot_1,1.432582,1.893607,7.6
7,600000000,robot_2,2.927296,2.727573,7.6
7,800000000,robot_0,0.206602,0.739378,7.8
7,800000000,robot_1,1.430349,1.956203,7.8
7,800000000,robot_2,2.930664,2.72229,7.8
8,0,robot_0,0.205353,0.658363,8.0
8,0,robot_1,1.428304,2.037602,8.0
8,0,robot_2,2.942955,2.712017,8.0
8,200000000,robot_0,0.206012,0.583604,8.2
8,200000000,robot_1,1.4281,2.112803,8.2
8,200000000,robot_2,2.954014,2.703798,8.2
8,400000000,robot_0,0.207031,0.511111,8.4
8,400000000,robot_1,1.423485,2.184926,8.4
8,400000000,robot_2,2.964794,2.69915,8.4
8,600000000,robot_0,0.207935,0.441119,8.6
8,600000000,robot_1,1.423168,2.258891,8.6
8,800000000,robot_1,1.417769,2.318831,8.8
8,800000000,robot_2,2.992268,2.690777,8.8
9,0,robot_0,0.208039,0.316121,9.0
9,0,robot_1,1.418635,2.393637,9.0
9,0,robot_2,2.999358,2.695816,9.0
9,200000000,robot_0,0.214035,0.284411,9.2
9,200000000,robot_1,1.415664,2.479641,9.2
9,200000000,robot_2,3.005835,2.68715,9.2
9,400000000,robot_0,0.223871,0.276924,9.4
9,400000000,robot_1,1.41217,2.551804,9.4
9,600000000,robot_0,0.235618,0.275284,9.6
9,600000000,robot_1,1.411845,2.623856,9.6
9,800000000,robot_0,0.245988,0.276952,9.8
9,800000000,robot_1,1.408484,2.695049,9.8
10,0,robot_0,0.252012,0.280892,10.0
10,0,robot_1,1.406115,2.739833,10.0
10,0,robot_2,3.124044,2.457573,10.0
10,200000000,robot_1,1.397971,2.758325,10.2
10,200000000,robot_2,3.162781,2.381963,10.2
10,400000000,robot_0,0.271182,0.294849,10.4
10,400000000,robot_1,1.389862,2.761897,10.4
10,400000000,robot_2,3.195157,2.317285,10.4
10,600000000,robot_0,0.272246,0.302724,10.6
10,600000000,robot_1,1.381413,2.756896,10.6
10,600000000,robot_2,3.231454,2.25347,10.6
10,800000000,robot_0,0.279947,0.316403,10.8
10,800000000,robot_1,1.372624,2.750574,10.8
10,800000000,robot_2,3.258767,2.197193,10.8
11,0,robot_0,0.281111,0.326818,11.0
11,0,robot_1,1.360749,2.742541,11.0
11,0,robot_2,3.301323,2.124514,11.0
11,200000000,robot_0,0.28287,0.340629,11.2
11,200000000,robot_1,1.357433,2.735774,11.2
11,200000000,robot_2,3.334667,2.061636,11.2
11,400000000,robot_0,0.281948,0.350082,11.4
11,400000000,robot_1,1.355446,2.724948,11.4
11,400000000,robot_2,3.36892,1.996956,11.4
11,600000000,robot_0,0.279375,0.35625,11.6
11,600000000,robot_1,1.351206,2.715198,11.6
11,600000000,robot_2,3.400502,1.94144,11.6
11,800000000,robot_0,0.275,0.365625,11.8
11,800000000,robot_1,1.352656,2.702006,11.8
11,800000000,robot_2,3.440467,1.868415,11.8
12,0,robot_0,0.269167,0.375,12.0
12,0,robot_1,1.352538,2.691878,12.0
12,0,robot_2,3.475134,1.801301,12.0
12,200000000,robot_0,0.260284,0.379298,12.2
12,200000000,robot_1,1.354522,2.679591,12.2
12,200000000,robot_2,3.509962,1.738533,12.2
12,400000000,robot_0,0.259429,0.380635,12.4
12,400000000,robot_1,1.358261,2.669174,12.4
12,400000000,robot_2,3.537395,1.687017,12.4
12,600000000,robot_1,1.368997,2.662782,12.6
12,600000000,robot_2,3.576323,1.615103,12.6
12,800000000,robot_0,0.273339,0.4792,12.8
12,800000000,robot_1,1.375831,2.65332,12.8
12,800000000,robot_2,3.608318,1.55152,12.8
