stamp_sec,stamp_nsec,robot,x,y,elapsed_s
0,0,robot_0,3.487451,2.127276,0.0
0,0,robot_1,1.985582,1.70429,0.0
0,0,robot_2,0.395086,1.752783,0.0
0,200000000,robot_0,3.487459,2.12924,0.2
0,200000000,robot_1,1.985554,1.704174,0.2
0,200000000,robot_2,0.395297,1.752323,0.2
0,400000000,robot_0,3.48728,2.128602,0.4
0,400000000,robot_1,1.985945,1.703585,0.4
0,400000000,robot_2,0.395222,1.752318,0.4
0,600000000,robot_0,3.486306,2.128406,0.6
0,600000000,robot_1,1.985962,1.703582,0.6
0,600000000,robot_2,0.395077,1.752573,0.6
0,800000000,robot_0,3.486051,2.128478,0.8
0,800000000,robot_1,1.985591,1.704214,0.8
0,800000000,robot_2,0.395081,1.752541,0.8
1,0,robot_0,3.486777,2.12851,1.0
1,0,robot_1,1.985591,1.704214,1.0
1,0,robot_2,0.394132,1.752526,1.0
1,200000000,robot_0,3.486138,2.128434,1.2
1,200000000,robot_1,1.985583,1.704219,1.2
1,200000000,robot_2,0.394085,1.752509,1.2
1,400000000,robot_0,3.486266,2.129515,1.4
1,400000000,robot_1,1.985581,1.704219,1.4
1,400000000,robot_2,0.394924,1.752589,1.4
1,600000000,robot_0,3.48561,2.128173,1.6
1,600000000,robot_1,1.985338,1.704788,1.6
1,600000000,robot_2,0.395459,1.753242,1.6
1,800000000,robot_0,3.487302,2.129708,1.8
1,800000000,robot_1,1.985338,1.704788,1.8
1,800000000,robot_2,0.408829,1.760331,1.8
2,0,robot_0,3.487302,2.128458,2.0
2,0,robot_1,1.985337,1.704821,2.0
2,0,robot_2,0.454079,1.76721,2.0
2,200000000,robot_0,3.487302,2.128458,2.2
2,200000000,robot_1,1.984231,1.702063,2.2
2,200000000,robot_2,0.512706,1.776496,2.2
2,400000000,robot_0,3.487327,2.128508,2.4
2,400000000,robot_1,1.984231,1.702063,2.4
2,400000000,robot_2,0.566414,1.783914,2.4
2,600000000,robot_0,3.487495,2.129376,2.6
2,600000000,robot_1,1.984223,1.702071,2.6
2,600000000,robot_2,0.598485,1.797465,2.6
2,800000000,robot_0,3.487488,2.129378,2.8
2,800000000,robot_1,1.984232,1.702063,2.8
2,800000000,robot_2,0.644706,1.815028,2.8
3,0,robot_0,3.487406,2.129429,3.0
3,0,robot_1,1.984232,1.702063,3.0
3,0,robot_2,0.707675,1.831784,3.0
3,200000000,robot_0,3.486128,2.129637,3.2
3,200000000,robot_1,1.984231,1.702064,3.2
3,200000000,robot_2,0.754753,1.851462,3.2
3,400000000,robot_0,3.487367,2.129466,3.4
3,400000000,robot_1,1.98423,1.702065,3.4
3,400000000,robot_2,0.781723,1.870065,3.4
3,600000000,robot_0,3.487368,2.129456,3.6
3,600000000,robot_1,1.98423,1.702065,3.6
3,600000000,robot_2,0.824436,1.894911,3.6
3,800000000,robot_0,3.487118,2.129458,3.8
3,800000000,robot_1,1.98423,1.702065,3.8
3,800000000,robot_2,0.85107,1.912406,3.8
4,0,robot_0,3.486547,2.128672,4.0
4,0,robot_1,1.98423,1.702065,4.0
4,0,robot_2,0.881679,1.94128,4.0
4,200000000,robot_0,3.486665,2.128653,4.2
4,200000000,robot_1,1.98423,1.702065,4.2
4,200000000,robot_2,0.929625,1.981622,4.2
4,400000000,robot_0,3.488307,2.129623,4.4
4,400000000,robot_1,1.98423,1.702065,4.4
4,400000000,robot_2,0.98402,2.024146,4.4
4,600000000,robot_0,3.486235,2.129632,4.6
4,600000000,robot_1,1.981934,1.683432,4.6
4,600000000,robot_2,1.010141,2.052275,4.6
4,800000000,robot_0,3.487378,2.129332,4.8
4,800000000,robot_1,1.982349,1.642971,4.8
4,800000000,robot_2,1.013517,2.067561,4.8
5,0,robot_0,3.486175,2.129394,5.0
5,0,robot_1,1.989538,1.623141,5.0
5,0,robot_2,1.010417,2.06956,5.0
5,200000000,robot_0,3.487356,2.129332,5.2
5,200000000,robot_1,2.002019,1.590883,5.2
5,200000000,robot_2,1.001446,2.075153,5.2
5,400000000,robot_0,3.487365,2.128474,5.4
5,400000000,robot_1,2.011392,1.550213,5.4
5,400000000,robot_2,0.994032,2.076753,5.4
5,600000000,robot_0,3.486419,2.127705,5.6
5,600000000,robot_1,2.025964,1.523438,5.6
5,600000000,robot_2,0.985384,2.081077,5.6
5,800000000,robot_0,3.4891,2.137612,5.8
5,800000000,robot_1,2.044057,1.483806,5.8
5,800000000,robot_2,0.979797,2.081675,5.8
6,0,robot_0,3.483705,2.14405,6.0
6,0,robot_1,2.056249,1.454532,6.0
6,0,robot_2,0.970878,2.078691,6.0
6,200000000,robot_0,3.475723,2.148618,6.2
6,200000000,robot_1,2.068911,1.446966,6.2
6,200000000,robot_2,0.958785,2.078496,6.2
6,400000000,robot_0,3.466097,2.148079,6.4
6,400000000,robot_1,2.079245,1.453205,6.4
6,400000000,robot_2,0.948891,2.074976,6.4
6,600000000,robot_0,3.460875,2.145615,6.6
6,600000000,robot_1,2.086515,1.458584,6.6
6,600000000,robot_2,0.942292,2.06947,6.6
6,800000000,robot_0,3.434135,2.153083,6.8
6,800000000,robot_1,2.091098,1.465681,6.8
6,800000000,robot_2,0.933083,2.058448,6.8
7,0,robot_0,3.391187,2.186252,7.0
7,0,robot_1,2.119113,1.462207,7.0
7,0,robot_2,0.925807,2.051767,7.0
7,200000000,robot_0,3.335694,2.226064,7.2
7,200000000,robot_1,2.165133,1.447947,7.2
7,200000000,robot_2,0.922035,2.040082,7.2
7,400000000,robot_0,3.298672,2.253008,7.4
7,400000000,robot_1,2.222988,1.425597,7.4
7,400000000,robot_2,0.921125,2.029609,7.4
7,600000000,robot_0,3.263042,2.267363,7.6
7,600000000,robot_1,2.27481,1.408901,7.6
7,600000000,robot_2,0.919066,2.021427,7.6
7,800000000,robot_0,3.207124,2.294629,7.8
7,800000000,robot_1,2.328669,1.390816,7.8
7,800000000,robot_2,0.921148,2.009136,7.8
8,0,robot_1,2.386564,1.36577,8.0
8,0,robot_2,0.922231,1.99998,8.0
8,200000000,robot_0,3.103096,2.341257,8.2
8,200000000,robot_1,2.452328,1.343185,8.2
8,200000000,robot_2,0.92769,1.992873,8.2
8,400000000,robot_0,3.063168,2.34731,8.4
8,400000000,robot_1,2.518507,1.321441,8.4
8,400000000,robot_2,0.924684,1.991546,8.4
8,600000000,robot_0,3.011086,2.35986,8.6
8,600000000,robot_1,2.571587,1.301666,8.6
8,600000000,robot_2,0.923691,1.972157,8.6
8,800000000,robot_0,2.977544,2.359562,8.8
8,800000000,robot_1,2.628089,1.277866,8.8
8,800000000,robot_2,0.90074,1.937023,8.8
9,0,robot_0,2.963147,2.350238,9.0
9,0,robot_1,2.685491,1.255473,9.0
9,0,robot_2,0.888528,1.908321,9.0
9,200000000,robot_0,2.959689,2.335706,9.2
9,200000000,robot_1,2.734054,1.233474,9.2
9,200000000,robot_2,0.8761,1.871234,9.2
9,400000000,robot_0,2.955334,2.327481,9.4
9,400000000,robot_1,2.777909,1.212426,9.4
9,400000000,robot_2,0.855122,1.82754,9.4
9,600000000,robot_0,2.921459,2.294209,9.6
9,600000000,robot_1,2.808244,1.199997,9.6
