robot,completed_colors,total_colors,progress_pct,complete,completion_s,red_reached_s,green_reached_s,blue_reached_s
robot_0,3,3,100.000,true,117.241,68.941,85.141,117.241
robot_1,3,3,100.000,true,575.228,48.428,526.727,
robot_2,3,3,100.000,true,66.942,20.142,39.667,66.942
