stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1788354078,922983855,robot_2,27,-3.000,2.000,-2.500,2.500
1788354078,923028529,robot_2,37,-2.000,2.000,-1.500,2.500
1788354078,923113996,robot_1,47,-1.000,2.000,-0.500,2.500
1788354078,924942597,robot_1,48,-1.000,3.000,-0.500,3.500
1788354078,925018295,robot_1,57,0.000,2.000,0.500,2.500
1788354078,925050575,robot_1,58,0.000,3.000,0.500,3.500
1788354078,925126263,robot_0,16,-4.000,1.000,-3.500,1.500
1788354078,925148615,robot_0,17,-4.000,2.000,-3.500,2.500
1788354078,925171169,robot_0,26,-3.000,1.000,-2.500,1.500
1788354091,917763189,robot_2,36,-2.000,1.000,-1.500,1.500
1788354093,400776701,robot_1,67,1.000,2.000,1.500,2.500
1788354093,606285987,robot_0,15,-4.000,0.000,-3.500,0.500
1788354094,22078327,robot_0,25,-3.000,0.000,-2.500,0.500
1788354096,136516216,robot_2,35,-2.000,0.000,-1.500,0.500
1788354096,136602242,robot_1,66,1.000,1.000,1.500,1.500
1788354096,358563335,robot_2,46,-1.000,1.000,-0.500,1.500
1788354096,784413384,robot_2,45,-1.000,0.000,-0.500,0.500
1788354097,236624720,robot_0,14,-4.000,-1.000,-3.500,-0.500
1788354097,447389221,robot_1,76,2.000,1.000,2.500,1.500
1788354097,447441931,robot_1,77,2.000,2.000,2.500,2.500
1788354099,794106928,robot_2,34,-2.000,-1.000,-1.500,-0.500
1788354099,794148652,robot_2,44,-1.000,-1.000,-0.500,-0.500
1788354100,657799150,robot_0,13,-4.000,-2.000,-3.500,-1.500
1788354101,76521194,robot_1,86,3.000,1.000,3.500,1.500
1788354103,629950123,robot_2,43,-1.000,-2.000,-0.500,-1.500
1788354104,295089528,robot_0,3,-5.000,-2.000,-4.500,-1.500
1788354104,295126345,robot_0,12,-4.000,-3.000,-3.500,-2.500
1788354104,737615245,robot_1,85,3.000,0.000,3.500,0.500
1788354105,169189608,robot_1,96,4.000,1.000,4.500,1.500
1788354105,169263364,robot_0,2,-5.000,-3.000,-4.500,-2.500
1788354105,603150044,robot_1,95,4.000,0.000,4.500,0.500
1788354106,883302962,robot_2,53,0.000,-2.000,0.500,-1.500
1788354107,511087253,robot_2,42,-1.000,-3.000,-0.500,-2.500
1788354107,964108852,robot_2,52,0.000,-3.000,0.500,-2.500
1788354107,964378074,robot_0,11,-4.000,-4.000,-3.500,-3.500
1788354108,382308203,robot_0,1,-5.000,-4.000,-4.500,-3.500
1788354111,134449945,robot_2,41,-1.000,-4.000,-0.500,-3.500
1788354111,134510827,robot_2,51,0.000,-4.000,0.500,-3.500
1788354111,547222742,robot_0,0,-5.000,-5.000,-4.500,-4.500
1788354111,547277035,robot_0,10,-4.000,-5.000,-3.500,-4.500
1788354113,236310447,robot_1,87,3.000,2.000,3.500,2.500
1788354114,888264756,robot_2,50,0.000,-5.000,0.500,-4.500
1788354117,403290328,robot_1,78,2.000,3.000,2.500,3.500
1788354117,403327112,robot_1,88,3.000,3.000,3.500,3.500
1788354121,256155297,robot_1,68,1.000,3.000,1.500,3.500
1788354121,458543352,robot_1,79,2.000,4.000,2.500,4.500
