robot,detected_in_arena_samples,full_recording_in_arena_detection_pct,observed_span_detection_pct,first_in_arena_detection_s,last_in_arena_detection_s,longest_internal_inter_detection_interval_s,coverage_pct
robot_0,333,99.7005988023952,99.7005988023952,0.0,66.6,0.3999999999999986,50.0
robot_1,333,99.7005988023952,99.7005988023952,0.0,66.6,0.3999999999999986,83.33333333333333
robot_2,327,97.90419161676647,97.90419161676647,0.0,66.6,0.6000000000000014,58.333333333333336
