stamp_sec,stamp_nsec,robot,x,y,elapsed_s
0,0,robot_0,0.05322,2.412734,0.0
0,0,robot_1,1.221185,0.703761,0.0
0,0,robot_2,2.461892,0.711546,0.0
0,200000000,robot_0,0.053331,2.412404,0.2
0,200000000,robot_1,1.220175,0.704864,0.2
0,200000000,robot_2,2.461907,0.711561,0.2
0,400000000,robot_0,0.053419,2.411815,0.4
0,400000000,robot_1,1.220204,0.704854,0.4
0,400000000,robot_2,2.461873,0.711419,0.4
0,600000000,robot_0,0.053345,2.412134,0.6
0,600000000,robot_1,1.220204,0.704854,0.6
0,600000000,robot_2,2.461907,0.711435,0.6
0,800000000,robot_0,0.053263,2.412167,0.8
0,800000000,robot_1,1.220203,0.704858,0.8
0,800000000,robot_2,2.461918,0.711479,0.8
1,0,robot_0,0.053292,2.412011,1.0
1,0,robot_1,1.220227,0.704857,1.0
1,0,robot_2,2.461917,0.711457,1.0
1,200000000,robot_0,0.053283,2.412117,1.2
1,200000000,robot_1,1.220196,0.704864,1.2
1,200000000,robot_2,2.461946,0.711429,1.2
1,400000000,robot_0,0.053208,2.41195,1.4
1,400000000,robot_1,1.220244,0.70478,1.4
1,400000000,robot_2,2.461992,0.711441,1.4
1,600000000,robot_0,0.053097,2.411901,1.6
1,600000000,robot_1,1.220239,0.704778,1.6
1,600000000,robot_2,2.462001,0.711401,1.6
1,800000000,robot_0,0.053184,2.411918,1.8
1,800000000,robot_1,1.219728,0.705282,1.8
1,800000000,robot_2,2.461983,0.711387,1.8
2,0,robot_0,0.053177,2.412214,2.0
2,0,robot_1,1.220223,0.704765,2.0
2,0,robot_2,2.461985,0.71141,2.0
2,200000000,robot_0,0.052899,2.412413,2.2
2,200000000,robot_1,1.220486,0.705115,2.2
2,200000000,robot_2,2.462144,0.752494,2.2
2,400000000,robot_0,0.052059,2.412454,2.4
2,400000000,robot_1,1.22023,0.704798,2.4
2,400000000,robot_2,2.462308,0.820812,2.4
2,600000000,robot_0,0.053151,2.411914,2.6
2,600000000,robot_1,1.219753,0.70549,2.6
2,600000000,robot_2,2.463671,0.892823,2.6
2,800000000,robot_0,0.053008,2.412388,2.8
2,800000000,robot_1,1.220288,0.704796,2.8
2,800000000,robot_2,2.463647,0.965937,2.8
3,0,robot_0,0.053311,2.412117,3.0
3,0,robot_1,1.220223,0.704724,3.0
3,0,robot_2,2.46594,1.039508,3.0
3,200000000,robot_0,0.053181,2.411745,3.2
3,200000000,robot_1,1.220158,0.704709,3.2
3,200000000,robot_2,2.464331,1.112494,3.2
3,400000000,robot_0,0.053167,2.411809,3.4
3,400000000,robot_1,1.220239,0.704749,3.4
3,400000000,robot_2,2.466126,1.188379,3.4
3,600000000,robot_0,0.051824,2.412222,3.6
3,600000000,robot_1,1.220142,0.704711,3.6
3,600000000,robot_2,2.465598,1.248545,3.6
3,800000000,robot_0,0.051891,2.412153,3.8
3,800000000,robot_1,1.220244,0.704752,3.8
3,800000000,robot_2,2.467061,1.321818,3.8
4,0,robot_0,0.053256,2.41195,4.0
4,0,robot_1,1.220271,0.704757,4.0
4,0,robot_2,2.46783,1.394811,4.0
4,200000000,robot_0,0.052883,2.412296,4.2
4,200000000,robot_1,1.220409,0.704684,4.2
4,200000000,robot_2,2.468913,1.483407,4.2
4,400000000,robot_0,0.053352,2.41177,4.4
4,400000000,robot_1,1.220376,0.704725,4.4
4,400000000,robot_2,2.468596,1.55515,4.4
4,600000000,robot_0,0.051956,2.412406,4.6
4,600000000,robot_1,1.220399,0.704703,4.6
4,600000000,robot_2,2.470074,1.628198,4.6
4,800000000,robot_0,0.053397,2.411765,4.8
4,800000000,robot_1,1.220393,0.704704,4.8
4,800000000,robot_2,2.470337,1.704983,4.8
