time_s,coverage_pct
0.877,0.000
1.373,0.000
1.882,0.000
2.373,0.000
2.879,0.000
3.395,12.500
3.884,12.500
4.381,12.500
4.873,12.500
5.380,12.500
5.873,12.500
6.377,12.500
6.880,12.500
7.373,12.500
7.873,12.500
8.373,12.500
8.873,12.500
9.388,12.500
9.881,12.500
10.374,12.500
10.881,12.500
11.378,12.500
11.892,14.583
12.401,14.583
12.887,14.583
13.380,14.583
13.878,14.583
14.376,14.583
14.873,14.583
15.386,14.583
15.883,14.583
16.387,14.583
16.885,14.583
17.373,14.583
17.873,14.583
18.375,16.667
18.889,18.750
19.379,18.750
19.873,18.750
20.388,18.750
20.873,18.750
21.382,18.750
21.877,18.750
22.392,18.750
22.884,18.750
23.388,18.750
23.884,18.750
24.390,18.750
24.873,18.750
25.373,18.750
25.877,18.750
26.373,18.750
26.883,18.750
27.387,18.750
27.887,18.750
28.388,18.750
28.874,18.750
29.380,18.750
29.884,18.750
30.373,18.750
30.878,18.750
31.385,20.833
31.886,20.833
32.386,22.917
32.889,22.917
33.389,22.917
33.877,22.917
34.391,22.917
34.891,22.917
35.373,22.917
35.879,22.917
36.382,22.917
36.887,22.917
37.384,22.917
37.875,22.917
38.377,22.917
38.876,22.917
39.387,22.917
39.887,22.917
40.384,22.917
40.873,22.917
41.376,22.917
41.883,22.917
42.376,22.917
42.874,27.083
43.374,27.083
43.875,27.083
44.394,27.083
44.886,27.083
45.378,27.083
45.881,27.083
46.390,27.083
46.874,27.083
47.385,27.083
47.885,27.083
48.400,27.083
48.879,27.083
49.381,27.083
49.876,27.083
50.385,27.083
50.878,27.083
51.385,27.083
51.877,27.083
52.382,27.083
52.877,27.083
53.375,27.083
53.892,27.083
54.380,27.083
54.884,27.083
55.399,27.083
55.875,27.083
56.375,27.083
56.877,27.083
57.390,27.083
57.889,27.083
58.383,27.083
58.874,27.083
59.378,27.083
59.876,27.083
60.381,27.083
60.887,27.083
61.375,27.083
61.874,27.083
62.373,27.083
62.888,27.083
63.387,27.083
63.892,27.083
64.376,27.083
64.874,27.083
65.381,27.083
65.873,27.083
66.381,27.083
66.873,27.083
67.380,27.083
67.882,27.083
68.376,27.083
68.886,27.083
69.386,27.083
69.874,27.083
70.373,27.083
70.878,27.083
71.383,27.083
71.881,27.083
72.373,27.083
72.874,27.083
73.374,27.083
73.876,27.083
74.381,27.083
74.873,27.083
75.387,27.083
75.875,27.083
76.375,27.083
76.881,27.083
77.383,27.083
77.882,27.083
78.375,27.083
78.880,27.083
79.375,27.083
79.873,27.083
80.373,27.083
80.877,27.083
81.388,29.167
81.875,29.167
82.376,29.167
82.889,29.167
83.384,29.167
83.884,29.167
84.390,29.167
84.892,29.167
85.382,29.167
85.882,29.167
86.382,29.167
86.885,29.167
87.386,29.167
87.883,29.167
88.396,29.167
88.892,29.167
89.373,29.167
89.877,29.167
90.373,29.167
90.878,29.167
91.376,29.167
91.882,29.167
92.374,29.167
92.878,29.167
93.383,29.167
93.875,29.167
94.381,29.167
94.888,29.167
95.379,29.167
95.878,29.167
96.378,29.167
96.873,29.167
97.387,29.167
97.887,29.167
98.387,29.167
98.884,29.167
99.386,29.167
99.903,29.167
100.382,29.167
100.875,29.167
101.389,29.167
101.887,31.250
102.374,31.250
102.876,31.250
103.391,31.250
103.880,31.250
104.378,31.250
104.876,31.250
105.378,31.250
105.886,31.250
106.382,31.250
106.880,31.250
107.378,31.250
107.882,31.250
108.391,31.250
108.873,31.250
109.375,31.250
109.873,31.250
110.381,31.250
110.873,31.250
111.385,31.250
111.884,31.250
112.380,31.250
112.884,31.250
113.380,31.250
113.877,31.250
114.377,31.250
114.891,31.250
115.381,31.250
115.882,31.250
116.386,31.250
116.887,31.250
117.376,31.250
117.889,31.250
118.388,31.250
118.874,31.250
119.387,31.250
119.882,31.250
120.377,31.250
120.880,31.250
121.380,31.250
121.875,31.250
122.388,31.250
122.898,31.250
123.376,31.250
123.887,31.250
124.391,31.250
124.897,31.250
125.382,31.250
125.879,31.250
126.373,31.250
126.882,31.250
127.373,31.250
127.879,31.250
128.388,31.250
128.875,31.250
129.375,31.250
129.890,31.250
130.386,31.250
130.884,31.250
131.376,31.250
131.878,31.250
132.384,31.250
132.873,31.250
133.374,31.250
133.877,31.250
134.400,31.250
134.883,31.250
135.380,31.250
135.878,31.250
136.386,31.250
136.885,31.250
137.384,31.250
137.880,31.250
138.401,31.250
138.884,31.250
139.390,31.250
139.876,31.250
140.383,31.250
140.880,31.250
141.380,31.250
141.882,31.250
142.395,31.250
142.882,31.250
143.382,31.250
143.876,31.250
144.381,31.250
144.892,31.250
145.381,31.250
145.873,31.250
146.375,31.250
146.886,31.250
147.385,31.250
147.891,31.250
148.380,31.250
148.874,31.250
149.374,31.250
149.881,31.250
150.390,31.250
150.899,31.250
151.381,31.250
151.873,31.250
152.380,31.250
152.890,31.250
153.373,31.250
153.877,31.250
154.388,31.250
154.880,31.250
155.380,31.250
155.876,31.250
156.383,31.250
156.879,31.250
157.382,31.250
157.876,31.250
158.377,31.250
158.884,31.250
159.374,31.250
159.875,31.250
160.382,31.250
160.876,31.250
161.382,31.250
161.885,33.333
162.392,33.333
162.873,33.333
163.389,33.333
163.889,33.333
164.387,33.333
164.886,33.333
165.380,33.333
165.874,33.333
166.393,37.500
166.873,37.500
167.383,37.500
167.873,37.500
168.383,37.500
168.891,37.500
169.374,37.500
169.874,37.500
170.380,37.500
170.879,37.500
171.378,37.500
171.873,37.500
172.373,37.500
172.876,37.500
173.382,37.500
173.886,37.500
174.389,37.500
174.881,37.500
175.387,37.500
175.882,37.500
176.378,37.500
176.875,37.500
177.374,37.500
177.889,37.500
178.378,37.500
178.888,37.500
179.376,37.500
179.886,37.500
180.391,37.500
180.878,37.500
181.383,37.500
181.879,37.500
182.375,37.500
182.891,37.500
183.385,37.500
183.891,37.500
184.384,37.500
184.885,37.500
185.377,37.500
185.873,37.500
186.375,37.500
186.886,37.500
187.373,37.500
187.882,37.500
188.381,37.500
188.887,37.500
189.380,37.500
189.893,37.500
190.394,37.500
190.874,37.500
191.375,37.500
191.880,37.500
192.374,37.500
192.874,37.500
193.384,37.500
193.875,37.500
194.381,37.500
194.905,37.500
195.373,37.500
195.884,37.500
196.394,37.500
196.874,37.500
197.378,37.500
197.876,37.500
198.378,37.500
198.877,37.500
199.377,37.500
199.877,37.500
200.373,37.500
200.876,37.500
201.382,37.500
201.889,37.500
202.386,37.500
202.873,37.500
203.375,37.500
203.892,37.500
204.386,37.500
204.884,37.500
205.375,37.500
205.887,37.500
206.374,37.500
206.878,37.500
207.389,37.500
207.884,37.500
208.380,37.500
208.875,37.500
209.388,37.500
209.881,37.500
210.388,37.500
210.876,37.500
211.381,37.500
211.879,37.500
212.393,37.500
212.880,37.500
213.389,37.500
213.879,37.500
214.380,37.500
214.882,37.500
215.379,37.500
215.887,37.500
216.381,37.500
216.893,37.500
217.374,37.500
217.894,37.500
218.391,37.500
218.875,37.500
219.376,37.500
219.890,37.500
220.373,37.500
220.878,37.500
221.374,37.500
221.879,37.500
222.374,37.500
222.879,37.500
223.378,37.500
223.887,37.500
224.380,37.500
