stamp_sec,stamp_nsec,robot,x,y,elapsed_s
0,0,robot_0,2.30766,1.794286,0.0
0,0,robot_1,2.309476,1.124809,0.0
0,0,robot_2,2.692636,2.58854,0.0
0,200000000,robot_0,2.307768,1.794464,0.2
0,200000000,robot_1,2.308457,1.123278,0.2
0,200000000,robot_2,2.691975,2.587777,0.2
0,400000000,robot_0,2.30794,1.794524,0.4
0,400000000,robot_1,2.308395,1.123285,0.4
0,400000000,robot_2,2.692143,2.588185,0.4
0,600000000,robot_0,2.307451,1.794208,0.6
0,600000000,robot_1,2.308395,1.123285,0.6
0,600000000,robot_2,2.692116,2.587898,0.6
0,800000000,robot_0,2.307275,1.794093,0.8
0,800000000,robot_1,2.308421,1.12329,0.8
0,800000000,robot_2,2.691964,2.588978,0.8
1,0,robot_0,2.307207,1.794063,1.0
1,0,robot_1,2.308456,1.123395,1.0
1,0,robot_2,2.691984,2.588976,1.0
1,200000000,robot_0,2.307258,1.794134,1.2
1,200000000,robot_1,2.30849,1.123384,1.2
1,200000000,robot_2,2.691928,2.587372,1.2
1,400000000,robot_0,2.307363,1.794209,1.4
1,400000000,robot_1,2.30848,1.123371,1.4
1,400000000,robot_2,2.692539,2.586492,1.4
1,600000000,robot_0,2.307203,1.794205,1.6
1,600000000,robot_1,2.30848,1.123371,1.6
1,600000000,robot_2,2.649375,2.584436,1.6
1,800000000,robot_0,2.307183,1.794283,1.8
1,800000000,robot_1,2.308473,1.123373,1.8
1,800000000,robot_2,2.580573,2.582929,1.8
2,0,robot_0,2.307558,1.794309,2.0
2,0,robot_1,2.308473,1.123373,2.0
2,0,robot_2,2.508621,2.582538,2.0
2,200000000,robot_0,2.307586,1.79433,2.2
2,200000000,robot_1,2.308472,1.123371,2.2
2,200000000,robot_2,2.432601,2.574956,2.2
2,400000000,robot_0,2.307361,1.794383,2.4
2,400000000,robot_1,2.308448,1.123383,2.4
2,400000000,robot_2,2.362481,2.573922,2.4
2,600000000,robot_0,2.307452,1.794331,2.6
2,600000000,robot_1,2.308413,1.123372,2.6
2,600000000,robot_2,2.29113,2.572103,2.6
2,800000000,robot_0,2.307566,1.79433,2.8
2,800000000,robot_1,2.308399,1.123401,2.8
2,800000000,robot_2,2.21913,2.565911,2.8
3,0,robot_0,2.307519,1.794373,3.0
3,0,robot_1,2.3084,1.123401,3.0
3,0,robot_2,2.150849,2.564606,3.0
3,200000000,robot_0,2.307443,1.794367,3.2
3,200000000,robot_1,2.3084,1.123401,3.2
3,200000000,robot_2,2.077878,2.562408,3.2
3,400000000,robot_0,2.30691,1.795647,3.4
3,400000000,robot_1,2.3084,1.123401,3.4
3,400000000,robot_2,2.017261,2.557694,3.4
3,600000000,robot_0,2.306057,1.795951,3.6
3,600000000,robot_1,2.308416,1.123399,3.6
