robot,completed_colors,total_colors,progress_pct,complete,completion_s,red_reached_s,green_reached_s,blue_reached_s
robot_0,3,3,100.000,true,173.470,9.475,150.471,173.470
robot_1,3,3,100.000,true,139.574,33.307,94.975,139.575
robot_2,3,3,100.000,true,284.979,18.047,31.948,
