robot,completed_colors,total_colors,progress_pct,complete,completion_s,red_reached_s,green_reached_s,blue_reached_s
robot_0,1,3,33.333,false,,14.697,,
robot_1,3,3,100.000,true,221.511,155.722,188.736,221.526
robot_2,3,3,100.000,true,129.342,35.433,94.234,129.316
