robot,completed_colors,total_colors,progress_pct,complete,completion_s,red_reached_s,green_reached_s,blue_reached_s
robot_0,3,3,100.000,true,98.808,30.709,73.063,98.808
robot_1,3,3,100.000,true,147.251,4.076,31.318,
robot_2,3,3,100.000,true,124.259,72.373,87.873,124.260
