stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1789525263,766352655,robot_0,32,1.000,-4.000,1.500,-3.500
1789525263,766383317,robot_0,33,1.000,-3.000,1.500,-2.500
1789525263,766432015,robot_2,28,0.000,0.000,0.500,0.500
1789525263,766452593,robot_2,29,0.000,1.000,0.500,1.500
1789525263,766473976,robot_2,36,1.000,0.000,1.500,0.500
1789525263,766493192,robot_2,37,1.000,1.000,1.500,1.500
1789525263,766537561,robot_1,4,-3.000,0.000,-2.500,0.500
1789525263,766554381,robot_1,5,-3.000,1.000,-2.500,1.500
1789525263,766573891,robot_1,12,-2.000,0.000,-1.500,0.500
1789525263,766593385,robot_1,13,-2.000,1.000,-1.500,1.500
1789525272,760412656,robot_0,25,0.000,-3.000,0.500,-2.500
1789525274,446017016,robot_2,21,-1.000,1.000,-0.500,1.500
1789525274,667489395,robot_1,14,-2.000,2.000,-1.500,2.500
1789525275,77535250,robot_1,6,-3.000,2.000,-2.500,2.500
1789525275,925555152,robot_2,22,-1.000,2.000,-0.500,2.500
1789525276,137485071,robot_2,30,0.000,2.000,0.500,2.500
1789525278,236129686,robot_0,24,0.000,-4.000,0.500,-3.500
1789525278,236227358,robot_1,15,-2.000,3.000,-1.500,3.500
1789525278,236256244,robot_1,23,-1.000,3.000,-0.500,3.500
1789525297,437397076,robot_2,38,1.000,2.000,1.500,2.500
1789525301,40852880,robot_2,46,2.000,2.000,2.500,2.500
1789525303,552178979,robot_0,41,2.000,-3.000,2.500,-2.500
1789525319,838780167,robot_1,31,0.000,3.000,0.500,3.500
1789525323,38629403,robot_2,45,2.000,1.000,2.500,1.500
1789525327,490390664,robot_1,20,-1.000,0.000,-0.500,0.500
1789525330,888912812,robot_1,19,-1.000,-1.000,-0.500,-0.500
1789525330,888934474,robot_1,27,0.000,-1.000,0.500,-0.500
1789525334,96189936,robot_1,26,0.000,-2.000,0.500,-1.500
1789525334,509955775,robot_1,18,-1.000,-2.000,-0.500,-1.500
1789525362,249118583,robot_0,40,2.000,-4.000,2.500,-3.500
1789525369,214688661,robot_1,17,-1.000,-3.000,-0.500,-2.500
1789525371,359607812,robot_0,34,1.000,-2.000,1.500,-1.500
1789525372,661036505,robot_1,16,-1.000,-4.000,-0.500,-3.500
1789525373,511521932,robot_1,9,-2.000,-3.000,-1.500,-2.500
1789525373,723508836,robot_1,8,-2.000,-4.000,-1.500,-3.500
1789525375,417583253,robot_0,35,1.000,-1.000,1.500,-0.500
1789525378,283908917,robot_2,39,1.000,3.000,1.500,3.500
1789525380,38209448,robot_2,47,2.000,3.000,2.500,3.500
1789525425,302573478,robot_2,11,-2.000,-1.000,-1.500,-0.500
1789525429,941388788,robot_1,10,-2.000,-2.000,-1.500,-1.500
1789525431,423292421,robot_1,1,-3.000,-3.000,-2.500,-2.500
1789525431,423310946,robot_1,2,-3.000,-2.000,-2.500,-1.500
1789525482,560788349,robot_1,0,-3.000,-4.000,-2.500,-3.500
1789525498,617842543,robot_2,3,-3.000,-1.000,-2.500,-0.500
