stamp_sec,stamp_nsec,elapsed_s,robot,x,y
1789494366,285713777,1.960,robot_2,-0.999,-0.757
1789494366,285779610,1.960,robot_1,0.396,2.112
1789494366,285801528,1.960,robot_0,1.966,-1.794
1789494367,761134576,3.436,robot_2,-0.999,-0.757
1789494367,761183587,3.436,robot_1,0.396,2.112
1789494367,761203341,3.436,robot_0,1.966,-1.794
1789494368,997545066,4.672,robot_2,-0.999,-0.757
1789494368,997592329,4.672,robot_1,0.396,2.112
1789494368,997605565,4.672,robot_0,1.966,-1.794
1789494369,216514395,4.891,robot_2,-1.003,-0.849
1789494369,216551224,4.891,robot_1,0.401,2.114
1789494369,216565558,4.891,robot_0,2.041,-1.837
1789494369,437500959,5.112,robot_2,-1.008,-0.970
1789494369,437562093,5.112,robot_1,0.473,2.110
1789494369,437588064,5.112,robot_0,2.041,-1.837
1789494369,657411581,5.332,robot_2,-1.008,-0.971
1789494369,657484146,5.332,robot_1,0.583,2.098
1789494369,657511973,5.332,robot_0,2.039,-1.838
1789494369,876368726,5.551,robot_2,-1.006,-0.970
1789494369,876416406,5.551,robot_1,0.705,2.084
1789494369,876447957,5.551,robot_0,2.036,-1.839
1789494370,76955517,5.752,robot_2,-1.001,-0.964
1789494370,76999912,5.752,robot_1,0.707,2.084
1789494370,77022344,5.752,robot_0,2.036,-1.838
1789494370,277459333,5.952,robot_2,-1.001,-0.952
1789494370,277525028,5.952,robot_1,0.707,2.084
1789494370,277555067,5.952,robot_0,2.039,-1.835
1789494370,497422633,6.172,robot_2,-1.009,-0.937
1789494370,497489411,6.172,robot_1,0.708,2.084
1789494370,497518615,6.172,robot_0,2.042,-1.823
1789494370,719890798,6.395,robot_2,-1.009,-0.937
1789494370,719946283,6.395,robot_1,0.708,2.084
1789494370,719970343,6.395,robot_0,2.042,-1.823
1789494370,720001392,6.395,robot_1_carried_generic_box,0.708,2.084
1789494370,920075847,6.595,robot_2,-1.009,-0.938
1789494370,920125051,6.595,robot_1,0.709,2.084
1789494370,920141879,6.595,robot_0,2.042,-1.823
1789494370,920163697,6.595,robot_1_carried_generic_box,0.709,2.084
1789494371,120504908,6.795,robot_2,-1.008,-0.938
1789494371,120583705,6.795,robot_1,0.711,2.050
1789494371,120612700,6.795,robot_0,2.042,-1.824
1789494371,120649379,6.795,robot_1_carried_generic_box,0.710,2.062
1789494371,320603679,6.995,robot_2,-1.008,-0.938
1789494371,320665202,6.995,robot_1,0.720,1.930
1789494371,320693399,6.995,robot_0,2.043,-1.824
1789494371,320726763,6.995,robot_1_carried_generic_box,0.719,1.942
1789494371,540284671,7.215,robot_2,-1.008,-0.926
1789494371,540345035,7.215,robot_1,0.729,1.799
1789494371,540368478,7.215,robot_0,2.043,-1.825
1789494371,540391862,7.215,robot_1_carried_generic_box,0.728,1.823
1789494371,741011391,7.416,robot_2,-1.020,-0.846
1789494371,741119193,7.416,robot_1,0.737,1.698
1789494371,741155125,7.416,robot_0,2.044,-1.825
