time_s,coverage_pct
0.572,0.000
1.072,0.000
1.572,0.000
2.072,20.833
2.572,20.833
3.072,20.833
3.572,20.833
4.072,20.833
4.572,20.833
5.072,20.833
5.572,25.000
6.072,25.000
6.572,25.000
7.072,25.000
7.572,25.000
8.072,25.000
8.572,25.000
9.072,27.083
9.572,29.167
10.073,29.167
10.572,33.333
11.072,37.500
11.572,37.500
12.072,37.500
12.572,37.500
13.072,37.500
13.572,37.500
14.072,37.500
14.572,37.500
15.072,37.500
15.572,37.500
16.072,39.583
16.572,41.667
17.072,43.750
17.572,43.750
18.072,43.750
18.572,43.750
19.072,43.750
19.572,43.750
20.072,43.750
20.572,43.750
21.072,43.750
21.572,43.750
22.072,43.750
22.572,43.750
23.072,43.750
23.572,43.750
24.072,43.750
24.572,43.750
25.072,43.750
25.572,50.000
26.072,50.000
26.572,50.000
27.072,50.000
27.572,50.000
28.072,50.000
28.572,50.000
29.072,50.000
29.572,50.000
30.072,50.000
30.572,52.083
31.072,52.083
31.572,52.083
32.072,52.083
32.572,52.083
33.072,52.083
33.572,52.083
34.072,52.083
34.572,52.083
35.072,52.083
35.572,52.083
36.072,52.083
36.572,52.083
37.072,54.167
37.572,54.167
38.072,56.250
38.572,58.333
39.072,60.417
39.572,60.417
40.072,60.417
40.572,60.417
41.072,60.417
41.572,60.417
42.072,60.417
42.572,60.417
43.072,60.417
43.572,60.417
44.072,60.417
44.572,60.417
45.072,60.417
45.572,60.417
46.072,60.417
46.572,64.583
47.072,64.583
47.572,64.583
48.072,64.583
48.572,64.583
49.072,64.583
49.572,64.583
50.072,64.583
50.572,66.667
51.072,66.667
51.572,66.667
52.072,66.667
52.572,66.667
53.072,66.667
53.572,66.667
54.072,66.667
54.572,66.667
55.072,66.667
55.572,66.667
56.072,66.667
56.572,66.667
57.072,68.750
57.572,68.750
58.072,68.750
58.572,68.750
59.072,68.750
59.541,70.833
