stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1789494366,285748149,robot_2,10,-2.000,-2.000,-1.500,-1.500
1789494366,285758390,robot_2,11,-2.000,-1.000,-1.500,-0.500
1789494366,285766192,robot_2,18,-1.000,-2.000,-0.500,-1.500
1789494366,285772484,robot_2,19,-1.000,-1.000,-0.500,-0.500
1789494366,285788206,robot_1,29,0.000,1.000,0.500,1.500
1789494366,285795014,robot_1,30,0.000,2.000,0.500,2.500
1789494366,285808977,robot_0,33,1.000,-3.000,1.500,-2.500
1789494366,285815166,robot_0,34,1.000,-2.000,1.500,-1.500
1789494366,285821917,robot_0,41,2.000,-3.000,2.500,-2.500
1789494366,285828327,robot_0,42,2.000,-2.000,2.500,-1.500
1789494369,876431518,robot_1,37,1.000,1.000,1.500,1.500
1789494369,876440053,robot_1,38,1.000,2.000,1.500,2.500
1789494373,258903773,robot_2,12,-2.000,0.000,-1.500,0.500
1789494373,477763453,robot_1,28,0.000,0.000,0.500,0.500
1789494374,718861103,robot_2,3,-3.000,-1.000,-2.500,-0.500
1789494374,718881774,robot_2,4,-3.000,0.000,-2.500,0.500
1789494375,136486535,robot_1,20,-1.000,0.000,-0.500,0.500
1789494375,136502114,robot_1,21,-1.000,1.000,-0.500,1.500
1789494380,16263624,robot_0,26,0.000,-2.000,0.500,-1.500
1789494380,876051691,robot_0,35,1.000,-1.000,1.500,-0.500
1789494381,315908493,robot_0,27,0.000,-1.000,0.500,-0.500
1789494389,532001484,robot_2,5,-3.000,1.000,-2.500,1.500
1789494389,532040729,robot_2,13,-2.000,1.000,-1.500,1.500
1789494389,532102352,robot_1,22,-1.000,2.000,-0.500,2.500
1789494394,449987896,robot_2,14,-2.000,2.000,-1.500,2.500
1789494401,211097818,robot_2,15,-2.000,3.000,-1.500,3.500
1789494402,270595013,robot_2,6,-3.000,2.000,-2.500,2.500
1789494402,490925819,robot_2,7,-3.000,3.000,-2.500,3.500
1789494403,111939429,robot_0,36,1.000,0.000,1.500,0.500
1789494410,490694122,robot_1,45,2.000,1.000,2.500,1.500
1789494410,691246648,robot_1,44,2.000,0.000,2.500,0.500
1789494414,490438093,robot_0,43,2.000,-1.000,2.500,-0.500
1789494421,71099946,robot_0,25,0.000,-3.000,0.500,-2.500
1789494423,612078960,robot_0,17,-1.000,-3.000,-0.500,-2.500
