stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1789523159,605060639,robot_1,11,-2.000,-1.000,-1.500,-0.500
1789523159,605080082,robot_1,19,-1.000,-1.000,-0.500,-0.500
1789523159,605108912,robot_2,13,-2.000,1.000,-1.500,1.500
1789523159,605121806,robot_2,14,-2.000,2.000,-1.500,2.500
1789523159,605134648,robot_2,21,-1.000,1.000,-0.500,1.500
1789523159,605146058,robot_2,22,-1.000,2.000,-0.500,2.500
1789523159,605171030,robot_0,35,1.000,-1.000,1.500,-0.500
1789523159,605182467,robot_0,36,1.000,0.000,1.500,0.500
1789523159,605194376,robot_0,43,2.000,-1.000,2.500,-0.500
1789523159,605205748,robot_0,44,2.000,0.000,2.500,0.500
1789523164,904702722,robot_1,12,-2.000,0.000,-1.500,0.500
1789523164,904716413,robot_1,20,-1.000,0.000,-0.500,0.500
1789523165,311070668,robot_0,28,0.000,0.000,0.500,0.500
1789523165,511274104,robot_0,27,0.000,-1.000,0.500,-0.500
1789523165,932635091,robot_2,29,0.000,1.000,0.500,1.500
1789523170,763889702,robot_1,10,-2.000,-2.000,-1.500,-1.500
1789523171,391792068,robot_1,3,-3.000,-1.000,-2.500,-0.500
1789523171,604222084,robot_1,2,-3.000,-2.000,-2.500,-1.500
1789523173,708933260,robot_2,34,1.000,-2.000,1.500,-1.500
1789523174,551997191,robot_2,42,2.000,-2.000,2.500,-1.500
1789523175,827521407,robot_2,33,1.000,-3.000,1.500,-2.500
1789523175,827533603,robot_2,41,2.000,-3.000,2.500,-2.500
1789523175,827556349,robot_0,37,1.000,1.000,1.500,1.500
1789523175,827566806,robot_0,45,2.000,1.000,2.500,1.500
1789523177,499197934,robot_0,38,1.000,2.000,1.500,2.500
1789523177,929383468,robot_0,46,2.000,2.000,2.500,2.500
1789523179,394933697,robot_0,39,1.000,3.000,1.500,3.500
1789523180,228525573,robot_0,31,0.000,3.000,0.500,3.500
1789523183,606880410,robot_0,47,2.000,3.000,2.500,3.500
1789523188,66457463,robot_2,15,-2.000,3.000,-1.500,3.500
1789523188,933932862,robot_2,6,-3.000,2.000,-2.500,2.500
1789523188,933944076,robot_2,7,-3.000,3.000,-2.500,3.500
1789523189,992686261,robot_1,18,-1.000,-2.000,-0.500,-1.500
1789523190,210522558,robot_0,30,0.000,2.000,0.500,2.500
1789523199,256993423,robot_1,1,-3.000,-3.000,-2.500,-2.500
1789523199,257010865,robot_1,9,-2.000,-3.000,-1.500,-2.500
1789523212,542668047,robot_0,23,-1.000,3.000,-0.500,3.500
