stamp_sec,stamp_nsec,robot,x,y,elapsed_s
0,0,robot_0,1.61266,2.317134,0.0
0,0,robot_1,0.646964,0.650514,0.0
0,0,robot_2,3.292918,1.848194,0.0
0,200000000,robot_0,1.612668,2.317169,0.2
0,200000000,robot_1,0.646959,0.650624,0.2
0,200000000,robot_2,3.286685,1.774389,0.2
0,400000000,robot_0,1.612707,2.317168,0.4
0,400000000,robot_1,0.647031,0.650296,0.4
0,400000000,robot_2,3.279808,1.700239,0.4
0,600000000,robot_0,1.611995,2.317622,0.6
0,600000000,robot_1,0.647053,0.650257,0.6
0,600000000,robot_2,3.272011,1.627034,0.6
0,800000000,robot_0,1.611985,2.317625,0.8
0,800000000,robot_1,0.647056,0.650256,0.8
0,800000000,robot_2,3.263544,1.552488,0.8
1,0,robot_0,1.611963,2.317604,1.0
1,0,robot_1,0.647065,0.650248,1.0
1,200000000,robot_0,1.612018,2.317598,1.2
1,200000000,robot_1,0.647062,0.650246,1.2
1,200000000,robot_2,3.251612,1.406348,1.2
1,400000000,robot_0,1.612025,2.317645,1.4
1,400000000,robot_1,0.647019,0.650266,1.4
1,400000000,robot_2,3.241955,1.334328,1.4
1,600000000,robot_0,1.612001,2.31776,1.6
1,600000000,robot_1,0.647023,0.650266,1.6
1,600000000,robot_2,3.233583,1.260692,1.6
1,800000000,robot_0,1.611974,2.317777,1.8
1,800000000,robot_1,0.647078,0.650308,1.8
1,800000000,robot_2,3.226109,1.184489,1.8
2,0,robot_0,1.612703,2.317353,2.0
2,0,robot_1,0.647078,0.650308,2.0
2,0,robot_2,3.219018,1.112528,2.0
2,200000000,robot_0,1.61271,2.317361,2.2
2,200000000,robot_1,0.647048,0.65032,2.2
2,200000000,robot_2,3.2108,1.037935,2.2
2,400000000,robot_0,1.612697,2.317356,2.4
2,400000000,robot_1,0.646947,0.650084,2.4
2,400000000,robot_2,3.201742,0.965472,2.4
2,600000000,robot_0,1.612735,2.317379,2.6
2,600000000,robot_1,0.647022,0.650088,2.6
2,600000000,robot_2,3.195273,0.893837,2.6
