stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
0,0,robot_0,11,3.0,2.0,3.5,2.5
0,0,robot_1,7,2.0,1.0,2.5,1.5
0,0,robot_1,8,2.0,2.0,2.5,2.5
0,0,robot_1,10,3.0,1.0,3.5,1.5
0,0,robot_2,6,2.0,0.0,2.5,0.5
2,400000000,robot_2,4,1.0,1.0,1.5,1.5
3,0,robot_2,3,1.0,0.0,1.5,0.5
5,200000000,robot_2,1,0.0,1.0,0.5,1.5
5,800000000,robot_2,0,0.0,0.0,0.5,0.5
8,0,robot_0,9,3.0,0.0,3.5,0.5
13,800000000,robot_2,2,0.0,2.0,0.5,2.5
14,600000000,robot_2,5,1.0,2.0,1.5,2.5
