stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1785495454,719435316,robot_1,41,-1.000,-4.000,-0.500,-3.500
1785495454,719466329,robot_0,58,0.000,3.000,0.500,3.500
1785495454,719493430,robot_2,1,-5.000,-4.000,-4.500,-3.500
1785495457,648135086,robot_2,11,-4.000,-4.000,-3.500,-3.500
1785495457,848193518,robot_1,42,-1.000,-3.000,-0.500,-2.500
1785495458,907302335,robot_0,67,1.000,2.000,1.500,2.500
1785495461,408132160,robot_1,43,-1.000,-2.000,-0.500,-1.500
1785495461,408158673,robot_2,21,-3.000,-4.000,-2.500,-3.500
1785495462,907772229,robot_2,20,-3.000,-5.000,-2.500,-4.500
1785495463,348138117,robot_0,77,2.000,2.000,2.500,2.500
1785495464,607715976,robot_1,53,0.000,-2.000,0.500,-1.500
1785495465,8438518,robot_1,54,0.000,-1.000,0.500,-0.500
1785495467,268323255,robot_0,87,3.000,2.000,3.500,2.500
1785495468,108409900,robot_0,86,3.000,1.000,3.500,1.500
1785495468,547761431,robot_1,55,0.000,0.000,0.500,0.500
1785495470,828056215,robot_0,96,4.000,1.000,4.500,1.500
1785495471,907640921,robot_1,56,0.000,1.000,0.500,1.500
1785495472,748117920,robot_2,12,-4.000,-3.000,-3.500,-2.500
1785495475,487772357,robot_1,47,-1.000,2.000,-0.500,2.500
1785495476,787616621,robot_0,97,4.000,2.000,4.500,2.500
1785495479,348435807,robot_1,48,-1.000,3.000,-0.500,3.500
1785495482,708441806,robot_1,38,-2.000,3.000,-1.500,3.500
1785495492,407806940,robot_2,22,-3.000,-3.000,-2.500,-2.500
1785495494,87239587,robot_1,46,-1.000,1.000,-0.500,1.500
1785495495,987198801,robot_2,32,-2.000,-3.000,-1.500,-2.500
1785495497,468925896,robot_1,45,-1.000,0.000,-0.500,0.500
1785495501,68603718,robot_1,44,-1.000,-1.000,-0.500,-0.500
1785495502,948405137,robot_2,52,0.000,-3.000,0.500,-2.500
1785495504,8021578,robot_2,51,0.000,-4.000,0.500,-3.500
1785495505,708331934,robot_1,33,-2.000,-2.000,-1.500,-1.500
1785495507,187946691,robot_2,61,1.000,-4.000,1.500,-3.500
1785495510,587387184,robot_2,71,2.000,-4.000,2.500,-3.500
1785495514,28270879,robot_2,81,3.000,-4.000,3.500,-3.500
1785495514,867679983,robot_2,80,3.000,-5.000,3.500,-4.500
1785495515,928456051,robot_0,85,3.000,0.000,3.500,0.500
1785495518,228292861,robot_2,90,4.000,-5.000,4.500,-4.500
1785495519,488381207,robot_0,84,3.000,-1.000,3.500,-0.500
1785495520,348050947,robot_1,0,-5.000,-5.000,-4.500,-4.500
1785495523,127982616,robot_0,83,3.000,-2.000,3.500,-1.500
1785495525,487478089,robot_0,73,2.000,-2.000,2.500,-1.500
1785495542,810348424,robot_1,10,-4.000,-5.000,-3.500,-4.500
1785495544,710396136,robot_2,91,4.000,-4.000,4.500,-3.500
1785495576,790213266,robot_2,70,2.000,-5.000,2.500,-4.500
1785495587,790089817,robot_1,13,-4.000,-2.000,-3.500,-1.500
1785495591,110822165,robot_1,14,-4.000,-1.000,-3.500,-0.500
1785495594,709858679,robot_1,15,-4.000,0.000,-3.500,0.500
1785495598,291380337,robot_1,16,-4.000,1.000,-3.500,1.500
1785495601,670206281,robot_1,17,-4.000,2.000,-3.500,2.500
1785495612,530041121,robot_1,7,-5.000,2.000,-4.500,2.500
1785495614,830533811,robot_2,60,1.000,-5.000,1.500,-4.500
1785495618,210303271,robot_2,50,0.000,-5.000,0.500,-4.500
1785495622,370433991,robot_1,27,-3.000,2.000,-2.500,2.500
1785495623,850321874,robot_1,26,-3.000,1.000,-2.500,1.500
1785495626,770741545,robot_1,36,-2.000,1.000,-1.500,1.500
1785495628,670448389,robot_1,35,-2.000,0.000,-1.500,0.500
1785495633,170672271,robot_1,34,-2.000,-1.000,-1.500,-0.500
1785495633,790513074,robot_2,82,3.000,-3.000,3.500,-2.500
1785495638,670403307,robot_2,93,4.000,-2.000,4.500,-1.500
1785495646,730063536,robot_1,31,-2.000,-4.000,-1.500,-3.500
1785495648,430065880,robot_1,30,-2.000,-5.000,-1.500,-4.500
1785495653,690702502,robot_1,40,-1.000,-5.000,-0.500,-4.500
1785495708,450303716,robot_2,72,2.000,-3.000,2.500,-2.500
1785495714,570388276,robot_2,64,1.000,-1.000,1.500,-0.500
1785495729,570222513,robot_2,37,-2.000,2.000,-1.500,2.500
