stamp_sec,stamp_nsec,robot,x,y,elapsed_s
0,0,robot_0,0.310672,1.136194,0.0
0,0,robot_1,1.517244,0.697573,0.0
0,0,robot_2,3.295864,1.47823,0.0
0,200000000,robot_0,0.311959,1.137572,0.2
0,200000000,robot_1,1.516467,0.697103,0.2
0,200000000,robot_2,3.295804,1.478217,0.2
0,400000000,robot_0,0.311933,1.137523,0.4
0,400000000,robot_1,1.518097,0.69794,0.4
0,400000000,robot_2,3.295748,1.478113,0.4
0,600000000,robot_0,0.311898,1.137657,0.6
0,600000000,robot_1,1.517565,0.696631,0.6
0,600000000,robot_2,3.295747,1.478151,0.6
0,800000000,robot_0,0.31053,1.135836,0.8
0,800000000,robot_1,1.517697,0.696312,0.8
0,800000000,robot_2,3.295757,1.478162,0.8
1,0,robot_0,0.310443,1.135562,1.0
1,0,robot_1,1.517689,0.696323,1.0
1,0,robot_2,3.295805,1.478121,1.0
1,200000000,robot_0,0.309279,1.136536,1.2
1,200000000,robot_1,1.517583,0.696579,1.2
1,200000000,robot_2,3.295805,1.478121,1.2
1,400000000,robot_0,0.310529,1.135228,1.4
1,400000000,robot_1,1.517717,0.696296,1.4
1,400000000,robot_2,3.295817,1.478193,1.4
1,600000000,robot_0,0.310527,1.135252,1.6
1,600000000,robot_1,1.517558,0.696292,1.6
1,600000000,robot_2,3.295817,1.478193,1.6
1,800000000,robot_0,0.310553,1.13517,1.8
1,800000000,robot_1,1.51726,0.697145,1.8
1,800000000,robot_2,3.295786,1.478192,1.8
2,0,robot_0,0.312612,1.135462,2.0
2,0,robot_1,1.51726,0.697145,2.0
2,0,robot_2,3.295768,1.478194,2.0
2,200000000,robot_0,0.310642,1.13511,2.2
2,200000000,robot_1,1.517255,0.697151,2.2
2,200000000,robot_2,3.29574,1.47829,2.2
2,400000000,robot_0,0.310793,1.134926,2.4
2,400000000,robot_1,1.517288,0.697131,2.4
2,400000000,robot_2,3.29574,1.47829,2.4
2,600000000,robot_0,0.31272,1.135482,2.6
2,600000000,robot_1,1.517187,0.697168,2.6
2,600000000,robot_2,3.29574,1.47829,2.6
2,800000000,robot_0,0.310745,1.13495,2.8
2,800000000,robot_1,1.517187,0.697168,2.8
2,800000000,robot_2,3.29574,1.47829,2.8
3,0,robot_0,0.312772,1.135589,3.0
3,0,robot_1,1.517185,0.697217,3.0
3,0,robot_2,3.294506,1.4785,3.0
3,200000000,robot_0,0.310795,1.135167,3.2
3,200000000,robot_1,1.517673,0.697635,3.2
3,200000000,robot_2,3.294518,1.478433,3.2
3,400000000,robot_0,0.312855,1.137428,3.4
3,400000000,robot_1,1.517845,0.696023,3.4
3,400000000,robot_2,3.294523,1.478482,3.4
3,600000000,robot_0,0.31283,1.137463,3.6
3,600000000,robot_1,1.517814,0.696063,3.6
3,600000000,robot_2,3.294502,1.478437,3.6
3,800000000,robot_0,0.310755,1.135175,3.8
3,800000000,robot_1,1.517234,0.697258,3.8
3,800000000,robot_2,3.294502,1.478437,3.8
4,0,robot_0,0.312761,1.135567,4.0
4,0,robot_1,1.524525,0.6954,4.0
4,0,robot_2,3.294499,1.478428,4.0
4,200000000,robot_0,0.31065,1.13515,4.2
4,200000000,robot_1,1.571396,0.693312,4.2
4,200000000,robot_2,3.294491,1.478361,4.2
4,400000000,robot_0,0.310626,1.13524,4.4
4,400000000,robot_1,1.639614,0.689385,4.4
4,400000000,robot_2,3.29448,1.478345,4.4
4,600000000,robot_0,0.310564,1.135348,4.6
4,600000000,robot_1,1.713181,0.686295,4.6
4,600000000,robot_2,3.294495,1.478335,4.6
4,800000000,robot_0,0.310625,1.135308,4.8
4,800000000,robot_1,1.782094,0.680392,4.8
4,800000000,robot_2,3.294495,1.478335,4.8
5,0,robot_0,0.311841,1.137525,5.0
5,0,robot_1,1.853695,0.678469,5.0
5,0,robot_2,3.294518,1.478351,5.0
5,200000000,robot_0,0.311863,1.137571,5.2
5,200000000,robot_1,1.924173,0.674282,5.2
5,200000000,robot_2,3.294454,1.478538,5.2
5,400000000,robot_0,0.311888,1.137619,5.4
5,400000000,robot_1,1.994427,0.671743,5.4
5,400000000,robot_2,3.29455,1.478313,5.4
5,600000000,robot_0,0.311871,1.136401,5.6
5,600000000,robot_1,2.067126,0.666894,5.6
5,600000000,robot_2,3.29455,1.478313,5.6
5,800000000,robot_0,0.311677,1.141897,5.8
5,800000000,robot_1,2.138733,0.662241,5.8
5,800000000,robot_2,3.294607,1.478423,5.8
6,0,robot_0,0.30731,1.188978,6.0
6,0,robot_1,2.207293,0.660718,6.0
6,0,robot_2,3.294605,1.478417,6.0
6,200000000,robot_0,0.308413,1.257773,6.2
6,200000000,robot_1,2.276847,0.656273,6.2
6,200000000,robot_2,3.294548,1.478483,6.2
6,400000000,robot_0,0.306632,1.332714,6.4
6,400000000,robot_1,2.349956,0.652874,6.4
6,400000000,robot_2,3.294553,1.478467,6.4
6,600000000,robot_0,0.305123,1.404137,6.6
6,600000000,robot_1,2.421708,0.651139,6.6
6,600000000,robot_2,3.294482,1.478642,6.6
6,800000000,robot_0,0.306469,1.473652,6.8
6,800000000,robot_1,2.492104,0.647423,6.8
6,800000000,robot_2,3.294587,1.478357,6.8
7,0,robot_0,0.303288,1.546153,7.0
7,0,robot_1,2.564412,0.645465,7.0
7,0,robot_2,3.294599,1.478329,7.0
7,200000000,robot_0,0.30273,1.622573,7.2
7,200000000,robot_1,2.63677,0.641741,7.2
7,200000000,robot_2,3.294603,1.478326,7.2
7,400000000,robot_0,0.301436,1.695703,7.4
7,400000000,robot_1,2.705142,0.63897,7.4
7,400000000,robot_2,3.295782,1.478243,7.4
7,600000000,robot_0,0.299806,1.767771,7.6
7,600000000,robot_1,2.775401,0.635173,7.6
7,600000000,robot_2,3.295764,1.478247,7.6
7,800000000,robot_0,0.299963,1.840935,7.8
7,800000000,robot_1,2.846663,0.634437,7.8
7,800000000,robot_2,3.294569,1.478588,7.8
8,0,robot_0,0.299283,1.91677,8.0
8,0,robot_1,2.914435,0.631942,8.0
8,0,robot_2,3.294513,1.478615,8.0
8,200000000,robot_0,0.299223,1.98633,8.2
8,200000000,robot_1,2.9867,0.62994,8.2
8,200000000,robot_2,3.294522,1.478617,8.2
8,400000000,robot_0,0.298185,2.059413,8.4
8,400000000,robot_1,3.059084,0.626155,8.4
8,400000000,robot_2,3.295681,1.478334,8.4
8,600000000,robot_0,0.299858,2.135072,8.6
8,600000000,robot_1,3.128619,0.624676,8.6
8,600000000,robot_2,3.295681,1.478336,8.6
8,800000000,robot_0,0.298847,2.207612,8.8
8,800000000,robot_1,3.197291,0.622124,8.8
8,800000000,robot_2,3.295697,1.478348,8.8
9,0,robot_0,0.297853,2.281397,9.0
9,0,robot_1,3.268222,0.618365,9.0
9,0,robot_2,3.295689,1.478341,9.0
9,200000000,robot_0,0.29843,2.351864,9.2
9,200000000,robot_1,3.337172,0.619539,9.2
9,200000000,robot_2,3.295667,1.478363,9.2
9,400000000,robot_0,0.297945,2.422629,9.4
9,400000000,robot_1,3.40578,0.616441,9.4
9,400000000,robot_2,3.295673,1.478416,9.4
9,600000000,robot_0,0.295034,2.495243,9.6
9,600000000,robot_1,3.474614,0.614215,9.6
9,600000000,robot_2,3.29566,1.478438,9.6
9,800000000,robot_0,0.296785,2.568472,9.8
9,800000000,robot_1,3.546701,0.611283,9.8
9,800000000,robot_2,3.295655,1.478439,9.8
10,0,robot_0,0.297261,2.643121,10.0
10,0,robot_1,3.61431,0.609723,10.0
10,0,robot_2,3.295656,1.478438,10.0
10,200000000,robot_0,0.296712,2.711313,10.2
10,200000000,robot_1,3.683544,0.608902,10.2
10,200000000,robot_2,3.295668,1.478439,10.2
10,400000000,robot_0,0.296229,2.747355,10.4
10,400000000,robot_1,3.752321,0.606551,10.4
10,400000000,robot_2,3.295676,1.478482,10.4
10,600000000,robot_0,0.287324,2.761103,10.6
10,600000000,robot_1,3.816994,0.606876,10.6
10,600000000,robot_2,3.314109,1.478741,10.6
10,800000000,robot_0,0.274885,2.758263,10.8
10,800000000,robot_1,3.841672,0.612676,10.8
10,800000000,robot_2,3.373868,1.480666,10.8
11,0,robot_0,0.265611,2.756229,11.0
11,0,robot_1,3.851639,0.620454,11.0
11,0,robot_2,3.434706,1.483575,11.0
11,200000000,robot_0,0.253409,2.754075,11.2
11,200000000,robot_1,3.853049,0.628823,11.2
11,200000000,robot_2,3.505655,1.483417,11.2
11,400000000,robot_0,0.245399,2.750987,11.4
11,400000000,robot_1,3.849303,0.638031,11.4
11,400000000,robot_2,3.570539,1.487688,11.4
11,600000000,robot_0,0.235999,2.742712,11.6
11,600000000,robot_1,3.844709,0.648533,11.6
11,600000000,robot_2,3.641489,1.488927,11.6
11,800000000,robot_0,0.228136,2.735408,11.8
11,800000000,robot_1,3.839058,0.654077,11.8
11,800000000,robot_2,3.712498,1.490383,11.8
12,0,robot_0,0.22425,2.724831,12.0
12,0,robot_1,3.83376,0.663092,12.0
12,0,robot_2,3.78086,1.493969,12.0
12,200000000,robot_0,0.219242,2.712122,12.2
12,200000000,robot_1,3.822006,0.666863,12.2
12,200000000,robot_2,3.836275,1.49037,12.2
12,400000000,robot_0,0.220622,2.702878,12.4
12,400000000,robot_1,3.815091,0.67054,12.4
12,400000000,robot_2,3.846928,1.487359,12.4
12,600000000,robot_0,0.216848,2.689963,12.6
12,600000000,robot_1,3.805344,0.669401,12.6
12,600000000,robot_2,3.836285,1.467013,12.6
12,800000000,robot_0,0.221463,2.673459,12.8
12,800000000,robot_1,3.794099,0.668538,12.8
12,800000000,robot_2,3.824797,1.452065,12.8
13,0,robot_0,0.224277,2.668201,13.0
13,0,robot_1,3.786933,0.665525,13.0
13,0,robot_2,3.819759,1.450176,13.0
13,200000000,robot_0,0.229265,2.655816,13.2
13,200000000,robot_1,3.774661,0.66452,13.2
13,200000000,robot_2,3.812576,1.453983,13.2
13,400000000,robot_0,0.238126,2.652521,13.4
13,400000000,robot_1,3.769394,0.654238,13.4
13,400000000,robot_2,3.804741,1.460596,13.4
13,600000000,robot_0,0.243,2.649724,13.6
13,600000000,robot_1,3.758784,0.642346,13.6
13,600000000,robot_2,3.793554,1.463025,13.6
13,800000000,robot_0,0.243077,2.649616,13.8
13,800000000,robot_1,3.756766,0.629101,13.8
13,800000000,robot_2,3.797525,1.45444,13.8
14,0,robot_0,0.242524,2.645807,14.0
14,0,robot_1,3.757738,0.618584,14.0
14,0,robot_2,3.805912,1.442845,14.0
14,200000000,robot_0,0.242047,2.636805,14.2
14,200000000,robot_1,3.755698,0.610773,14.2
14,200000000,robot_2,3.805823,1.438183,14.2
14,400000000,robot_0,0.247359,2.629561,14.4
14,400000000,robot_1,3.75367,0.604964,14.4
14,400000000,robot_2,3.803805,1.431958,14.4
14,600000000,robot_0,0.257617,2.631032,14.6
14,600000000,robot_1,3.719016,0.596973,14.6
14,600000000,robot_2,3.798819,1.431079,14.6
14,800000000,robot_0,0.271181,2.633195,14.8
14,800000000,robot_1,3.6615,0.578563,14.8
14,800000000,robot_2,3.793746,1.417948,14.8
15,0,robot_0,0.283604,2.635717,15.0
