stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1784110981,208366505,robot_6,16,-4.000,1.000,-3.500,1.500
1784110981,208380697,robot_7,13,-4.000,-2.000,-3.500,-1.500
1784110981,208391152,robot_5,61,1.000,-4.000,1.500,-3.500
1784110981,208401233,robot_4,46,-1.000,1.000,-0.500,1.500
1784110981,208411859,robot_2,31,-2.000,-4.000,-1.500,-3.500
1784110981,208421181,robot_9,37,-2.000,2.000,-1.500,2.500
1784110981,208431081,robot_8,64,1.000,-1.000,1.500,-0.500
1784110981,208441372,robot_1,83,3.000,-2.000,3.500,-1.500
1784110981,208451343,robot_3,78,2.000,3.000,2.500,3.500
1784110981,208463112,robot_0,18,-4.000,3.000,-3.500,3.500
1784110984,59649180,robot_7,23,-3.000,-2.000,-2.500,-1.500
1784110984,59701223,robot_4,56,0.000,1.000,0.500,1.500
1784110984,59793327,robot_0,28,-3.000,3.000,-2.500,3.500
1784110985,347366833,robot_1,93,4.000,-2.000,4.500,-1.500
1784110986,627874446,robot_5,71,2.000,-4.000,2.500,-3.500
1784110986,627900955,robot_9,47,-1.000,2.000,-0.500,2.500
1784110988,487415413,robot_2,32,-2.000,-3.000,-1.500,-2.500
1784110989,109560679,robot_7,33,-2.000,-2.000,-1.500,-1.500
1784110989,109582614,robot_4,66,1.000,1.000,1.500,1.500
1784110989,109616833,robot_3,77,2.000,2.000,2.500,2.500
1784110989,109628209,robot_0,38,-2.000,3.000,-1.500,3.500
1784110990,409375533,robot_6,15,-4.000,0.000,-3.500,0.500
1784110990,838791026,robot_8,63,1.000,-2.000,1.500,-1.500
1784110991,879195776,robot_8,53,0.000,-2.000,0.500,-1.500
1784110992,297967695,robot_5,72,2.000,-3.000,2.500,-2.500
1784110992,959699527,robot_2,22,-3.000,-3.000,-2.500,-2.500
1784110993,579927992,robot_1,92,4.000,-3.000,4.500,-2.500
1784110994,18628042,robot_7,43,-1.000,-2.000,-0.500,-1.500
1784110994,220179624,robot_1,82,3.000,-3.000,3.500,-2.500
1784110995,701151486,robot_4,76,2.000,1.000,2.500,1.500
1784110995,920630144,robot_6,5,-5.000,0.000,-4.500,0.500
1784110996,360490513,robot_8,52,0.000,-3.000,0.500,-2.500
1784110998,239503361,robot_2,12,-4.000,-3.000,-3.500,-2.500
1784110999,498342737,robot_9,55,0.000,0.000,0.500,0.500
1784111000,121861079,robot_6,14,-4.000,-1.000,-3.500,-0.500
1784111003,299556945,robot_2,3,-5.000,-2.000,-4.500,-1.500
1784111003,519412364,robot_8,62,1.000,-3.000,1.500,-2.500
1784111003,938199229,robot_9,65,1.000,0.000,1.500,0.500
1784111004,138296434,robot_7,54,0.000,-1.000,0.500,-0.500
1784111013,179630290,robot_3,79,2.000,4.000,2.500,4.500
1784111014,239519927,robot_0,8,-5.000,3.000,-4.500,3.500
1784111014,860255058,robot_0,7,-5.000,2.000,-4.500,2.500
1784111019,78396223,robot_4,36,-2.000,1.000,-1.500,1.500
1784111020,140190112,robot_0,17,-4.000,2.000,-3.500,2.500
1784111024,399579609,robot_2,4,-5.000,-1.000,-4.500,-0.500
1784111025,860955670,robot_0,27,-3.000,2.000,-2.500,2.500
1784111027,141004213,robot_6,21,-3.000,-4.000,-2.500,-3.500
1784111030,703111838,robot_8,73,2.000,-2.000,2.500,-1.500
1784111033,505272448,robot_6,20,-3.000,-5.000,-2.500,-4.500
1784111034,553660380,robot_5,60,1.000,-5.000,1.500,-4.500
1784111034,771751372,robot_5,70,2.000,-5.000,2.500,-4.500
1784111040,429730434,robot_6,30,-2.000,-5.000,-1.500,-4.500
1784111041,269349872,robot_0,29,-3.000,4.000,-2.500,4.500
1784111049,263501256,robot_8,45,-1.000,0.000,-0.500,0.500
1784111054,159941324,robot_9,34,-2.000,-1.000,-1.500,-0.500
1784111059,684412547,robot_3,68,1.000,3.000,1.500,3.500
1784111064,124838972,robot_3,67,1.000,2.000,1.500,2.500
1784111065,380894839,robot_6,2,-5.000,-3.000,-4.500,-2.500
1784111067,40034914,robot_9,44,-1.000,-1.000,-0.500,-0.500
1784111069,140638939,robot_3,57,0.000,2.000,0.500,2.500
1784111078,38902784,robot_2,6,-5.000,1.000,-4.500,1.500
1784111092,711399295,robot_5,35,-2.000,0.000,-1.500,0.500
1784111110,519387668,robot_3,69,1.000,4.000,1.500,4.500
1784111112,600874835,robot_4,19,-4.000,4.000,-3.500,4.500
1784111123,173134917,robot_3,87,3.000,2.000,3.500,2.500
1784111126,989242589,robot_3,86,3.000,1.000,3.500,1.500
1784111131,428635786,robot_3,96,4.000,1.000,4.500,1.500
1784111137,348707184,robot_8,39,-2.000,4.000,-1.500,4.500
1784111144,551332848,robot_3,97,4.000,2.000,4.500,2.500
1784111183,741768979,robot_6,49,-1.000,4.000,-0.500,4.500
1784111186,951067208,robot_6,48,-1.000,3.000,-0.500,3.500
1784111222,888981763,robot_1,24,-3.000,-1.000,-2.500,-0.500
