robot,completed_colors,total_colors,progress_pct,complete,completion_s,red_reached_s,green_reached_s,blue_reached_s
robot_0,3,3,100.000,true,164.956,141.196,153.039,164.960
robot_1,3,3,100.000,true,219.227,101.618,117.435,219.232
robot_2,0,3,0.000,false,,,,
