stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1789308031,854375186,robot_0,22,-1.000,2.000,-0.500,2.500
1789308031,854388244,robot_0,30,0.000,2.000,0.500,2.500
1789308031,854408880,robot_1,17,-1.000,-3.000,-0.500,-2.500
1789308031,854427325,robot_2,1,-3.000,-3.000,-2.500,-2.500
1789308031,854435993,robot_2,9,-2.000,-3.000,-1.500,-2.500
1789308035,996388750,robot_1,18,-1.000,-2.000,-0.500,-1.500
1789308035,996407738,robot_1,25,0.000,-3.000,0.500,-2.500
1789308036,216887808,robot_2,0,-3.000,-4.000,-2.500,-3.500
1789308036,216905978,robot_2,8,-2.000,-4.000,-1.500,-3.500
1789308036,417034643,robot_0,29,0.000,1.000,0.500,1.500
1789308036,417089500,robot_1,26,0.000,-2.000,0.500,-1.500
1789308036,637114296,robot_0,38,1.000,2.000,1.500,2.500
1789308036,857794481,robot_0,37,1.000,1.000,1.500,1.500
1789308037,512515990,robot_2,16,-1.000,-4.000,-0.500,-3.500
1789308037,932850707,robot_1,19,-1.000,-1.000,-0.500,-0.500
1789308037,932868858,robot_1,27,0.000,-1.000,0.500,-0.500
1789308038,791411964,robot_0,45,2.000,1.000,2.500,1.500
1789308039,192288599,robot_0,36,1.000,0.000,1.500,0.500
1789308039,192314620,robot_0,44,2.000,0.000,2.500,0.500
1789308045,123271129,robot_1,33,1.000,-3.000,1.500,-2.500
1789308045,743492188,robot_1,24,0.000,-4.000,0.500,-3.500
1789308045,962537369,robot_1,32,1.000,-4.000,1.500,-3.500
1789308046,383372760,robot_2,10,-2.000,-2.000,-1.500,-1.500
1789308051,22680264,robot_2,34,1.000,-2.000,1.500,-1.500
1789308052,722579964,robot_0,28,0.000,0.000,0.500,0.500
1789308052,722629828,robot_2,42,2.000,-2.000,2.500,-1.500
1789308052,923154206,robot_2,41,2.000,-3.000,2.500,-2.500
1789308054,603525461,robot_0,20,-1.000,0.000,-0.500,0.500
1789308056,937684389,robot_0,11,-2.000,-1.000,-1.500,-0.500
1789308058,198265015,robot_2,35,1.000,-1.000,1.500,-0.500
1789308058,838138977,robot_0,2,-3.000,-2.000,-2.500,-1.500
1789308058,838164098,robot_0,3,-3.000,-1.000,-2.500,-0.500
1789308064,337655626,robot_2,43,2.000,-1.000,2.500,-0.500
1789308077,663130204,robot_1,12,-2.000,0.000,-1.500,0.500
1789308079,83429523,robot_1,13,-2.000,1.000,-1.500,1.500
1789308079,523039154,robot_1,4,-3.000,0.000,-2.500,0.500
1789308079,742275415,robot_1,5,-3.000,1.000,-2.500,1.500
1789308084,942804725,robot_1,21,-1.000,1.000,-0.500,1.500
1789308112,951946701,robot_2,40,2.000,-4.000,2.500,-3.500
1789308118,46489990,robot_1,46,2.000,2.000,2.500,2.500
1789308120,106845756,robot_1,47,2.000,3.000,2.500,3.500
1789308120,326380689,robot_1,39,1.000,3.000,1.500,3.500
1789308159,258081997,robot_2,23,-1.000,3.000,-0.500,3.500
1789308159,478557376,robot_2,31,0.000,3.000,0.500,3.500
1789308323,151773745,robot_2,14,-2.000,2.000,-1.500,2.500
