robot,completed_colors,total_colors,progress_pct,complete,completion_s,red_reached_s,green_reached_s,blue_reached_s
robot_0,1,3,33.333,false,,,,110.335
robot_1,3,3,100.000,true,127.710,127.722,68.712,27.151
robot_2,2,3,66.667,false,,,21.466,15.794
