stamp_sec,stamp_nsec,robot,x,y,elapsed_s
0,0,robot_0,3.23372,1.069103,0.0
0,0,robot_1,0.748061,0.619953,0.0
0,0,robot_2,1.685758,2.836771,0.0
0,200000000,robot_0,3.233771,1.070743,0.2
0,200000000,robot_1,0.748092,0.619972,0.2
0,200000000,robot_2,1.685947,2.836682,0.2
0,400000000,robot_0,3.233519,1.070885,0.4
0,400000000,robot_1,0.747923,0.620122,0.4
0,400000000,robot_2,1.685795,2.836791,0.4
0,600000000,robot_0,3.233494,1.070917,0.6
0,600000000,robot_1,0.747855,0.620178,0.6
0,600000000,robot_2,1.686416,2.837621,0.6
0,800000000,robot_0,3.23356,1.070958,0.8
0,800000000,robot_1,0.74773,0.620322,0.8
0,800000000,robot_2,1.685762,2.83677,0.8
1,0,robot_0,3.234151,1.069841,1.0
1,0,robot_1,0.747738,0.620309,1.0
1,0,robot_2,1.682116,2.835775,1.0
1,200000000,robot_0,3.233669,1.07084,1.2
1,200000000,robot_1,0.747667,0.62033,1.2
1,200000000,robot_2,1.685537,2.826883,1.2
1,400000000,robot_0,3.233821,1.069221,1.4
1,400000000,robot_1,0.747657,0.620339,1.4
1,400000000,robot_2,1.687215,2.822619,1.4
1,600000000,robot_0,3.234241,1.07038,1.6
1,600000000,robot_1,0.747655,0.620342,1.6
1,600000000,robot_2,1.690438,2.826089,1.6
1,800000000,robot_0,3.23455,1.072946,1.8
1,800000000,robot_1,0.747744,0.620359,1.8
1,800000000,robot_2,1.691636,2.838093,1.8
2,0,robot_0,3.234503,1.071717,2.0
2,0,robot_1,0.747811,0.620203,2.0
2,0,robot_2,1.693202,2.849377,2.0
2,200000000,robot_0,3.233772,1.070661,2.2
2,200000000,robot_1,0.747805,0.620206,2.2
2,200000000,robot_2,1.692308,2.861409,2.2
2,400000000,robot_0,3.234526,1.071725,2.4
2,400000000,robot_1,0.747611,0.62042,2.4
2,400000000,robot_2,1.686762,2.871612,2.4
2,600000000,robot_0,3.234061,1.069798,2.6
2,600000000,robot_1,0.747596,0.620458,2.6
2,600000000,robot_2,1.682473,2.87999,2.6
2,800000000,robot_0,3.23404,1.070063,2.8
2,800000000,robot_1,0.74895,0.620736,2.8
2,800000000,robot_2,1.675801,2.892372,2.8
3,0,robot_0,3.23402,1.07017,3.0
3,0,robot_1,0.747698,0.620314,3.0
3,0,robot_2,1.671374,2.896216,3.0
3,200000000,robot_0,3.234139,1.070046,3.2
3,200000000,robot_1,0.747596,0.620459,3.2
3,200000000,robot_2,1.666293,2.898242,3.2
3,400000000,robot_0,3.235285,1.071335,3.4
3,400000000,robot_1,0.748818,0.620931,3.4
3,400000000,robot_2,1.658718,2.896798,3.4
3,600000000,robot_0,3.234176,1.071934,3.6
3,600000000,robot_1,0.747679,0.620317,3.6
3,600000000,robot_2,1.65375,2.895,3.6
3,800000000,robot_0,3.235355,1.071171,3.8
3,800000000,robot_1,0.745674,0.627659,3.8
3,800000000,robot_2,1.642922,2.894303,3.8
4,0,robot_0,3.21792,1.071386,4.0
4,0,robot_1,0.748282,0.662047,4.0
4,0,robot_2,1.636429,2.894403,4.0
4,200000000,robot_1,0.752158,0.724399,4.2
4,200000000,robot_2,1.6262,2.891825,4.2
4,400000000,robot_0,3.124793,1.077213,4.4
4,400000000,robot_1,0.749612,0.764002,4.4
4,400000000,robot_2,1.613067,2.887761,4.4
4,600000000,robot_0,3.105667,1.068764,4.6
4,600000000,robot_1,0.738847,0.783051,4.6
4,600000000,robot_2,1.606927,2.882704,4.6
4,800000000,robot_0,3.06872,1.055857,4.8
4,800000000,robot_1,0.724162,0.804696,4.8
4,800000000,robot_2,1.616333,2.867868,4.8
5,0,robot_0,3.048167,1.044411,5.0
5,0,robot_1,0.712384,0.845262,5.0
5,0,robot_2,1.642454,2.853662,5.0
5,200000000,robot_0,3.047595,1.041898,5.2
5,200000000,robot_1,0.696051,0.867673,5.2
5,200000000,robot_2,1.679655,2.831492,5.2
5,400000000,robot_0,3.045332,1.034181,5.4
5,400000000,robot_1,0.674282,0.902846,5.4
5,400000000,robot_2,1.707979,2.812847,5.4
5,600000000,robot_0,3.045372,1.023581,5.6
5,600000000,robot_1,0.654795,0.935511,5.6
5,600000000,robot_2,1.714082,2.804304,5.6
5,800000000,robot_0,3.050072,1.01353,5.8
5,800000000,robot_1,0.639296,0.94378,5.8
5,800000000,robot_2,1.71383,2.793108,5.8
6,0,robot_0,3.053668,1.012344,6.0
6,0,robot_1,0.626997,0.937457,6.0
6,0,robot_2,1.713015,2.78534,6.0
6,200000000,robot_0,3.058204,1.007755,6.2
6,200000000,robot_1,0.6225,0.9325,6.2
6,200000000,robot_2,1.712455,2.77596,6.2
6,400000000,robot_0,3.064631,0.999087,6.4
6,400000000,robot_1,0.613842,0.92506,6.4
6,400000000,robot_2,1.715022,2.76278,6.4
6,600000000,robot_0,3.069576,0.999476,6.6
6,600000000,robot_1,0.608532,0.912466,6.6
6,600000000,robot_2,1.717453,2.757206,6.6
6,800000000,robot_0,3.077822,0.997936,6.8
6,800000000,robot_1,0.606124,0.900527,6.8
6,800000000,robot_2,1.723401,2.741491,6.8
7,0,robot_0,3.086689,0.994827,7.0
7,0,robot_1,0.604873,0.890267,7.0
7,0,robot_2,1.732449,2.731221,7.0
7,200000000,robot_0,3.099167,0.997353,7.2
7,200000000,robot_1,0.605734,0.883208,7.2
7,200000000,robot_2,1.738263,2.724922,7.2
7,400000000,robot_0,3.106865,1.001282,7.4
7,400000000,robot_1,0.607387,0.875759,7.4
7,400000000,robot_2,1.739789,2.723579,7.4
7,600000000,robot_0,3.11672,1.003058,7.6
7,600000000,robot_1,0.608846,0.86576,7.6
7,600000000,robot_2,1.730383,2.700073,7.6
7,800000000,robot_0,3.122038,1.011996,7.8
7,800000000,robot_1,0.611121,0.861652,7.8
7,800000000,robot_2,1.71122,2.643027,7.8
8,0,robot_0,3.127478,1.019072,8.0
8,0,robot_1,0.614625,0.856134,8.0
8,0,robot_2,1.684734,2.580026,8.0
8,200000000,robot_0,3.129762,1.02727,8.2
8,200000000,robot_1,0.621407,0.85078,8.2
8,200000000,robot_2,1.674581,2.548947,8.2
8,400000000,robot_0,3.133458,1.033024,8.4
8,400000000,robot_1,0.630614,0.844682,8.4
8,400000000,robot_2,1.672201,2.508274,8.4
8,600000000,robot_0,3.133928,1.035441,8.6
8,600000000,robot_1,0.639526,0.843258,8.6
8,600000000,robot_2,1.662232,2.457355,8.6
8,800000000,robot_0,3.132417,1.040926,8.8
8,800000000,robot_1,0.649578,0.838559,8.8
8,800000000,robot_2,1.664167,2.426967,8.8
9,0,robot_0,3.134302,1.052891,9.0
9,0,robot_1,0.657933,0.836677,9.0
9,0,robot_2,1.66807,2.380395,9.0
9,200000000,robot_0,3.134459,1.062842,9.2
9,200000000,robot_1,0.672056,0.840941,9.2
9,200000000,robot_2,1.666667,2.313333,9.2
9,400000000,robot_0,3.130229,1.074299,9.4
9,400000000,robot_1,0.679808,0.84394,9.4
9,400000000,robot_2,1.667105,2.241012,9.4
9,600000000,robot_0,3.139524,1.105972,9.6
9,600000000,robot_1,0.687143,0.848172,9.6
9,600000000,robot_2,1.676888,2.216263,9.6
9,800000000,robot_0,3.162534,1.159973,9.8
9,800000000,robot_1,0.696603,0.853268,9.8
9,800000000,robot_2,1.691503,2.200244,9.8
10,0,robot_0,3.188288,1.226231,10.0
10,0,robot_1,0.703906,0.859694,10.0
10,0,robot_2,1.711592,2.163351,10.0
10,200000000,robot_0,3.205191,1.267884,10.2
10,200000000,robot_1,0.706132,0.868505,10.2
10,200000000,robot_2,1.73009,2.131285,10.2
10,400000000,robot_0,3.213288,1.308566,10.4
10,400000000,robot_1,0.718569,0.867671,10.4
10,400000000,robot_2,1.751226,2.112877,10.4
10,600000000,robot_0,3.22377,1.371303,10.6
10,600000000,robot_1,0.75874,0.852458,10.6
10,600000000,robot_2,1.776362,2.076436,10.6
10,800000000,robot_0,3.241467,1.440932,10.8
10,800000000,robot_1,0.786139,0.847315,10.8
10,800000000,robot_2,1.796217,2.061883,10.8
11,0,robot_0,3.248066,1.484658,11.0
11,0,robot_1,0.826554,0.843944,11.0
11,0,robot_2,1.805073,2.065582,11.0
11,200000000,robot_0,3.243041,1.528578,11.2
11,200000000,robot_1,0.880452,0.833455,11.2
11,200000000,robot_2,1.812193,2.071881,11.2
11,400000000,robot_0,3.244085,1.582306,11.4
11,400000000,robot_1,0.94299,0.824926,11.4
11,400000000,robot_2,1.820055,2.081623,11.4
11,600000000,robot_0,3.237133,1.611679,11.6
11,600000000,robot_1,0.976442,0.820714,11.6
11,600000000,robot_2,1.848296,2.091067,11.6
11,800000000,robot_0,3.225501,1.618315,11.8
11,800000000,robot_1,1.003678,0.829712,11.8
11,800000000,robot_2,1.899757,2.084434,11.8
12,0,robot_0,3.216611,1.618316,12.0
