task,prompt,prompt_text,generation,collision_control,seed,supervisor,success,task_success_pct,duration_s,coverage_pct,collisions,yaml,run
exploration,7,Move only forward,4,with_fixed_spec,1002,S_20260916_035134,False,0.0,56.957,62.5,25,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/with_fixed_spec/prompt_7/generation_4/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/with_fixed_spec/seed_1002/S_20260916_035134/run_20260916_035825_790263731
exploration,7,Move only forward,4,with_fixed_spec,1003,S_20260916_035134,False,0.0,58.939,77.083,31,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/with_fixed_spec/prompt_7/generation_4/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/with_fixed_spec/seed_1003/S_20260916_035134/run_20260916_035927_900035172
exploration,7,Move only forward,4,with_fixed_spec,1004,S_20260916_035134,False,0.0,58.449,93.75,5,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/with_fixed_spec/prompt_7/generation_4/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/with_fixed_spec/seed_1004/S_20260916_035134/run_20260916_035928_398246694
exploration,7,Move only forward,4,with_fixed_spec,1005,S_20260916_035134,False,0.0,56.341,83.333,2,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/with_fixed_spec/prompt_7/generation_4/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/with_fixed_spec/seed_1005/S_20260916_035134/run_20260916_035932_039239716
exploration,7,Move only forward,4,with_fixed_spec,1006,S_20260916_035134,False,0.0,54.882,87.5,6,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/with_fixed_spec/prompt_7/generation_4/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/with_fixed_spec/seed_1006/S_20260916_035134/run_20260916_035932_300649091
exploration,7,Move only forward,4,with_fixed_spec,1007,S_20260916_035134,False,0.0,57.982,72.917,24,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/with_fixed_spec/prompt_7/generation_4/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/with_fixed_spec/seed_1007/S_20260916_035134/run_20260916_035933_580754818
exploration,7,Move only forward,4,with_fixed_spec,1008,S_20260916_035134,False,0.0,56.808,77.083,1,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/with_fixed_spec/prompt_7/generation_4/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/with_fixed_spec/seed_1008/S_20260916_035134/run_20260916_035933_879064377
exploration,7,Move only forward,4,with_fixed_spec,1009,S_20260916_035134,False,0.0,57.868,85.417,4,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/with_fixed_spec/prompt_7/generation_4/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/with_fixed_spec/seed_1009/S_20260916_035134/run_20260916_040035_322092025
exploration,7,Move only forward,4,with_fixed_spec,1010,S_20260916_035134,False,0.0,58.571,81.25,3,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/with_fixed_spec/prompt_7/generation_4/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/with_fixed_spec/seed_1010/S_20260916_035134/run_20260916_040035_719165342
exploration,7,Move only forward,5,with_fixed_spec,1001,S_20260916_035134,False,0.0,59.568,79.167,4,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/with_fixed_spec/prompt_7/generation_5/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/with_fixed_spec/seed_1001/S_20260916_035134/run_20260916_040250_052006992
exploration,7,Move only forward,5,with_fixed_spec,1002,S_20260916_035134,False,0.0,57.462,85.417,18,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/with_fixed_spec/prompt_7/generation_5/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/with_fixed_spec/seed_1002/S_20260916_035134/run_20260916_040250_448372169
exploration,7,Move only forward,5,with_fixed_spec,1003,S_20260916_035134,False,0.0,54.912,81.25,4,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/with_fixed_spec/prompt_7/generation_5/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/with_fixed_spec/seed_1003/S_20260916_035134/run_20260916_040254_977249302
exploration,7,Move only forward,5,with_fixed_spec,1004,S_20260916_035134,False,0.0,57.812,77.083,4,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/with_fixed_spec/prompt_7/generation_5/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/with_fixed_spec/seed_1004/S_20260916_035134/run_20260916_040255_263288534
exploration,7,Move only forward,5,with_fixed_spec,1005,S_20260916_035134,False,0.0,56.289,66.667,26,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/with_fixed_spec/prompt_7/generation_5/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/with_fixed_spec/seed_1005/S_20260916_035134/run_20260916_040257_828701046
exploration,7,Move only forward,5,with_fixed_spec,1006,S_20260916_035134,False,0.0,58.111,66.667,4,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/with_fixed_spec/prompt_7/generation_5/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/with_fixed_spec/seed_1006/S_20260916_035134/run_20260916_040258_315233283
exploration,7,Move only forward,5,with_fixed_spec,1007,S_20260916_035134,False,0.0,56.967,64.583,28,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/with_fixed_spec/prompt_7/generation_5/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/with_fixed_spec/seed_1007/S_20260916_035134/run_20260916_040357_482120205
exploration,7,Move only forward,5,with_fixed_spec,1008,S_20260916_035134,False,0.0,56.712,70.833,4,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/with_fixed_spec/prompt_7/generation_5/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/with_fixed_spec/seed_1008/S_20260916_035134/run_20260916_040357_859634544
exploration,7,Move only forward,5,with_fixed_spec,1009,S_20260916_035134,False,0.0,55.471,41.667,24,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/with_fixed_spec/prompt_7/generation_5/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/with_fixed_spec/seed_1009/S_20260916_035134/run_20260916_040403_015709482
exploration,7,Move only forward,5,with_fixed_spec,1010,S_20260916_035134,False,0.0,56.866,87.5,3,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/with_fixed_spec/prompt_7/generation_5/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/with_fixed_spec/seed_1010/S_20260916_035134/run_20260916_040403_365892374
exploration,7,Move only forward,2,without_fixed_spec,1001,S_20260916_035134,False,0.0,55.964,79.167,22,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_2/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1001/S_20260916_035134/run_20260916_035244_357091813
exploration,7,Move only forward,2,without_fixed_spec,1002,S_20260916_035134,False,0.0,55.715,52.083,33,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_2/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1002/S_20260916_035134/run_20260916_035244_753573164
exploration,7,Move only forward,2,without_fixed_spec,1003,S_20260916_035134,False,0.0,56.122,87.5,15,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_2/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1003/S_20260916_035134/run_20260916_035350_337218269
exploration,7,Move only forward,2,without_fixed_spec,1004,S_20260916_035134,False,0.0,56.815,85.417,18,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_2/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1004/S_20260916_035134/run_20260916_035350_336955677
exploration,7,Move only forward,2,without_fixed_spec,1005,S_20260916_035134,False,0.0,56.595,77.083,20,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_2/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1005/S_20260916_035134/run_20260916_035352_101236869
exploration,7,Move only forward,2,without_fixed_spec,1006,S_20260916_035134,False,0.0,55.805,75.0,20,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_2/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1006/S_20260916_035134/run_20260916_035352_282640929
exploration,7,Move only forward,2,without_fixed_spec,1007,S_20260916_035134,False,0.0,56.826,75.0,31,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_2/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1007/S_20260916_035134/run_20260916_035352_548220648
exploration,7,Move only forward,2,without_fixed_spec,1008,S_20260916_035134,False,0.0,55.946,68.75,18,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_2/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1008/S_20260916_035134/run_20260916_035353_011026057
