robot,completed_colors,total_colors,progress_pct,complete,completion_s,red_reached_s,green_reached_s,blue_reached_s
robot_0,2,3,66.667,false,,64.327,105.219,
robot_1,1,3,33.333,false,,172.813,,
robot_2,3,3,100.000,true,151.958,28.172,37.180,151.950
