robot,completed_colors,total_colors,progress_pct,complete,completion_s,red_reached_s,green_reached_s,blue_reached_s
robot_0,3,3,100.000,true,200.881,69.986,173.442,200.882
robot_1,1,3,33.333,false,,19.498,,
robot_2,3,3,100.000,true,141.922,94.414,112.862,141.909
