time_s,coverage_pct
2.008,6.250
2.467,6.250
2.963,6.250
3.489,6.250
4.056,6.250
4.478,6.250
4.955,6.250
5.500,6.250
5.985,6.250
6.465,6.250
7.008,6.250
7.513,6.250
8.034,6.250
8.512,6.250
8.958,6.250
9.498,6.250
9.965,6.250
10.466,6.250
10.980,6.250
11.464,6.250
11.985,8.333
12.455,8.333
12.997,8.333
13.469,8.333
13.975,8.333
14.474,8.333
14.957,8.333
15.462,8.333
15.960,8.333
16.453,8.333
16.958,8.333
17.466,14.583
17.957,14.583
18.453,14.583
18.960,14.583
19.457,18.750
19.958,25.000
20.466,25.000
20.953,25.000
21.454,25.000
21.955,29.167
22.463,31.250
22.987,31.250
23.472,33.333
23.969,41.667
24.457,41.667
24.957,41.667
25.470,41.667
25.957,45.833
26.475,47.917
26.983,52.083
27.461,52.083
27.963,52.083
28.457,52.083
28.958,52.083
29.460,52.083
29.955,52.083
30.453,52.083
30.954,52.083
31.454,52.083
31.962,56.250
32.453,58.333
32.984,58.333
33.487,58.333
33.958,58.333
34.454,58.333
34.956,58.333
35.457,58.333
35.979,58.333
36.492,58.333
36.964,58.333
37.480,60.417
37.960,60.417
38.472,60.417
38.972,60.417
39.464,60.417
40.003,60.417
40.464,60.417
40.969,60.417
41.482,60.417
41.980,60.417
42.467,60.417
42.969,60.417
43.499,60.417
43.960,60.417
44.459,60.417
44.967,60.417
45.463,60.417
45.956,60.417
46.479,60.417
46.956,60.417
47.504,60.417
47.962,60.417
48.454,60.417
48.955,60.417
49.473,60.417
49.974,64.583
50.453,64.583
50.963,66.667
51.460,66.667
51.960,66.667
52.502,66.667
52.972,66.667
53.454,66.667
53.953,66.667
54.526,66.667
54.956,66.667
55.540,66.667
55.968,66.667
56.275,66.667
