stamp_sec,stamp_nsec,robot,x,y,elapsed_s
0,0,robot_0,1.764838,0.85773,0.0
0,0,robot_1,1.459265,2.267454,0.0
0,0,robot_2,3.000359,2.5386,0.0
0,200000000,robot_0,1.76456,0.85798,0.2
0,200000000,robot_1,1.459262,2.267393,0.2
0,200000000,robot_2,3.00128,2.537705,0.2
0,400000000,robot_0,1.764577,0.858033,0.4
0,400000000,robot_1,1.459262,2.267393,0.4
0,400000000,robot_2,3.001283,2.537707,0.4
0,600000000,robot_0,1.764548,0.858045,0.6
0,600000000,robot_1,1.459235,2.267478,0.6
0,600000000,robot_2,3.00128,2.53771,0.6
0,800000000,robot_0,1.764572,0.858067,0.8
0,800000000,robot_1,1.459231,2.267627,0.8
0,800000000,robot_2,3.001404,2.537675,0.8
1,0,robot_0,1.7645,0.858075,1.0
1,0,robot_1,1.459934,2.267781,1.0
1,0,robot_2,3.001656,2.537559,1.0
1,200000000,robot_0,1.764495,0.858049,1.2
1,200000000,robot_1,1.459256,2.267638,1.2
1,200000000,robot_2,2.977591,2.538739,1.2
1,400000000,robot_0,1.764504,0.858044,1.4
1,400000000,robot_1,1.459251,2.267631,1.4
1,400000000,robot_2,2.92083,2.542561,1.4
1,600000000,robot_0,1.765117,0.858532,1.6
1,600000000,robot_1,1.459268,2.267519,1.6
1,600000000,robot_2,2.841646,2.546525,1.6
1,800000000,robot_0,1.765089,0.858532,1.8
1,800000000,robot_1,1.45927,2.267538,1.8
1,800000000,robot_2,2.769209,2.548193,1.8
2,0,robot_0,1.764688,0.858001,2.0
2,0,robot_1,1.459238,2.267465,2.0
2,0,robot_2,2.70109,2.552875,2.0
2,200000000,robot_0,1.764535,0.858095,2.2
2,200000000,robot_1,1.458083,2.267309,2.2
2,200000000,robot_2,2.630606,2.555002,2.2
2,400000000,robot_0,1.764502,0.858006,2.4
2,400000000,robot_1,1.459166,2.267459,2.4
2,400000000,robot_2,2.560272,2.557159,2.4
2,600000000,robot_0,1.764501,0.858004,2.6
2,600000000,robot_1,1.459162,2.267455,2.6
2,600000000,robot_2,2.488275,2.559301,2.6
2,800000000,robot_0,1.764499,0.858004,2.8
2,800000000,robot_1,1.459159,2.267461,2.8
2,800000000,robot_2,2.415933,2.561855,2.8
3,0,robot_0,1.765004,0.858472,3.0
3,0,robot_1,1.459145,2.267452,3.0
3,0,robot_2,2.346275,2.565078,3.0
3,200000000,robot_0,1.764973,0.858464,3.2
3,200000000,robot_1,1.460297,2.270856,3.2
3,200000000,robot_2,2.274771,2.569178,3.2
3,400000000,robot_0,1.764406,0.85797,3.4
3,400000000,robot_1,1.461443,2.310561,3.4
3,400000000,robot_2,2.209263,2.568745,3.4
3,600000000,robot_0,1.762765,0.857925,3.6
3,600000000,robot_1,1.462729,2.381175,3.6
3,600000000,robot_2,2.179226,2.5666,3.6
3,800000000,robot_0,1.762884,0.857684,3.8
3,800000000,robot_1,1.464978,2.45355,3.8
3,800000000,robot_2,2.167158,2.558273,3.8
4,0,robot_0,1.762459,0.819018,4.0
4,0,robot_1,1.471269,2.526855,4.0
4,0,robot_2,2.167366,2.547904,4.0
4,200000000,robot_0,1.759039,0.763858,4.2
4,200000000,robot_1,1.473273,2.588215,4.2
4,200000000,robot_2,2.16697,2.539563,4.2
4,400000000,robot_0,1.752861,0.693055,4.4
4,400000000,robot_1,1.474914,2.659386,4.4
4,400000000,robot_2,2.172822,2.531642,4.4
4,600000000,robot_0,1.749832,0.609128,4.6
4,600000000,robot_1,1.475563,2.725237,4.6
4,600000000,robot_2,2.176756,2.519458,4.6
4,800000000,robot_0,1.746832,0.536314,4.8
4,800000000,robot_1,1.467985,2.744647,4.8
4,800000000,robot_2,2.187986,2.512834,4.8
5,0,robot_0,1.745031,0.461046,5.0
5,0,robot_1,1.461522,2.748976,5.0
5,0,robot_2,2.192471,2.50886,5.0
5,200000000,robot_0,1.740085,0.389892,5.2
5,200000000,robot_1,1.452841,2.745571,5.2
