stamp_sec,stamp_nsec,robot,x,y,elapsed_s
0,0,robot_0,2.663189,1.825154,0.0
0,0,robot_1,2.456791,0.627453,0.0
0,0,robot_2,0.850997,1.399158,0.0
0,200000000,robot_0,2.663036,1.825214,0.2
0,200000000,robot_1,2.456973,0.627413,0.2
0,200000000,robot_2,0.850612,1.399381,0.2
0,400000000,robot_0,2.663001,1.824986,0.4
0,400000000,robot_1,2.457004,0.6274,0.4
0,400000000,robot_2,0.850993,1.399157,0.4
0,600000000,robot_0,2.66363,1.825527,0.6
0,600000000,robot_1,2.456883,0.627455,0.6
0,600000000,robot_2,0.850829,1.399189,0.6
0,800000000,robot_0,2.663702,1.825482,0.8
0,800000000,robot_1,2.456079,0.6279,0.8
0,800000000,robot_2,0.850822,1.399198,0.8
1,0,robot_0,2.663741,1.825427,1.0
1,0,robot_1,2.456763,0.627441,1.0
1,0,robot_2,0.851607,1.400004,1.0
1,200000000,robot_0,2.663738,1.825427,1.2
1,200000000,robot_1,2.456761,0.627448,1.2
1,200000000,robot_2,0.853111,1.398567,1.2
1,400000000,robot_0,2.663137,1.8252,1.4
1,400000000,robot_1,2.456061,0.627833,1.4
1,400000000,robot_2,0.852093,1.414299,1.4
1,600000000,robot_0,2.66318,1.825261,1.6
1,600000000,robot_1,2.456791,0.627389,1.6
1,600000000,robot_2,0.852904,1.442452,1.6
1,800000000,robot_0,2.663242,1.825201,1.8
1,800000000,robot_1,2.456764,0.627396,1.8
1,800000000,robot_2,0.847776,1.453879,1.8
2,0,robot_0,2.663221,1.825181,2.0
2,0,robot_1,2.456608,0.628059,2.0
2,0,robot_2,0.84066,1.464751,2.0
2,200000000,robot_0,2.663651,1.825362,2.2
2,200000000,robot_1,2.456772,0.627407,2.2
2,200000000,robot_2,0.8233,1.511152,2.2
2,400000000,robot_0,2.663651,1.825362,2.4
2,400000000,robot_1,2.456837,0.627381,2.4
2,400000000,robot_2,0.810814,1.550865,2.4
2,600000000,robot_0,2.663287,1.825075,2.6
2,600000000,robot_1,2.456799,0.627396,2.6
2,600000000,robot_2,0.791736,1.584107,2.6
2,800000000,robot_0,2.6633,1.825211,2.8
2,800000000,robot_1,2.456752,0.627446,2.8
2,800000000,robot_2,0.77152,1.628002,2.8
3,0,robot_0,2.663142,1.825164,3.0
3,0,robot_1,2.456827,0.627412,3.0
3,0,robot_2,0.734438,1.694409,3.0
3,200000000,robot_0,2.663675,1.825185,3.2
3,200000000,robot_1,2.456739,0.627442,3.2
3,200000000,robot_2,0.718861,1.713253,3.2
3,400000000,robot_0,2.663675,1.825188,3.4
3,400000000,robot_1,2.45672,0.627472,3.4
3,400000000,robot_2,0.686323,1.742913,3.4
3,600000000,robot_0,2.663671,1.825192,3.6
3,600000000,robot_1,2.456741,0.627464,3.6
3,600000000,robot_2,0.665579,1.769083,3.6
3,800000000,robot_0,2.663399,1.824497,3.8
3,800000000,robot_1,2.456805,0.627442,3.8
3,800000000,robot_2,0.631763,1.7879,3.8
4,0,robot_0,2.663236,1.824908,4.0
4,0,robot_1,2.457291,0.626645,4.0
4,0,robot_2,0.585273,1.820965,4.0
4,200000000,robot_0,2.663404,1.82449,4.2
