stamp_sec,stamp_nsec,robot,x,y,elapsed_s
0,0,robot_0,2.955315,0.944921,0.0
0,0,robot_1,1.058462,0.60331,0.0
0,0,robot_2,0.87491,2.219532,0.0
0,200000000,robot_0,2.955242,0.944927,0.2
0,200000000,robot_1,1.0584,0.603303,0.2
0,200000000,robot_2,0.820317,2.176263,0.2
0,400000000,robot_0,2.955264,0.944949,0.4
0,400000000,robot_1,1.058406,0.603335,0.4
0,400000000,robot_2,0.771627,2.138416,0.4
0,600000000,robot_0,2.955197,0.944892,0.6
0,600000000,robot_1,1.05842,0.603368,0.6
0,600000000,robot_2,0.753768,2.118907,0.6
0,800000000,robot_0,2.955195,0.944865,0.8
0,800000000,robot_1,1.058458,0.603393,0.8
0,800000000,robot_2,0.724925,2.086344,0.8
1,0,robot_0,2.955208,0.944907,1.0
1,0,robot_1,1.058143,0.603467,1.0
1,0,robot_2,0.692258,2.053157,1.0
1,200000000,robot_0,2.954379,0.943716,1.2
1,200000000,robot_1,1.056856,0.604496,1.2
1,200000000,robot_2,0.681083,2.032723,1.2
1,400000000,robot_0,2.954379,0.943722,1.4
1,400000000,robot_1,1.057286,0.604577,1.4
1,400000000,robot_2,0.683692,2.020853,1.4
1,600000000,robot_0,2.954379,0.943722,1.6
1,600000000,robot_1,1.057204,0.607268,1.6
1,600000000,robot_2,0.691393,2.014399,1.6
1,800000000,robot_0,2.954348,0.943704,1.8
1,800000000,robot_1,1.067761,0.615089,1.8
1,800000000,robot_2,0.701465,2.00298,1.8
2,0,robot_0,2.955274,0.944974,2.0
2,0,robot_1,1.071884,0.624098,2.0
2,0,robot_2,0.714391,1.994883,2.0
2,200000000,robot_0,2.955202,0.944951,2.2
2,200000000,robot_1,1.082157,0.635279,2.2
2,200000000,robot_2,0.732472,1.988752,2.2
2,400000000,robot_0,2.955187,0.944937,2.4
2,400000000,robot_1,1.087445,0.644614,2.4
2,400000000,robot_2,0.745505,1.986367,2.4
2,600000000,robot_0,2.955197,0.944939,2.6
2,600000000,robot_1,1.089608,0.658054,2.6
2,600000000,robot_2,0.754536,1.988862,2.6
2,800000000,robot_0,2.958468,0.940957,2.8
2,800000000,robot_1,1.086951,0.670165,2.8
2,800000000,robot_2,0.763523,1.991,2.8
3,0,robot_0,2.963231,0.947544,3.0
3,0,robot_1,1.081961,0.676049,3.0
3,0,robot_2,0.773389,1.994628,3.0
3,200000000,robot_0,2.969274,0.95236,3.2
3,200000000,robot_1,1.077525,0.686614,3.2
3,200000000,robot_2,0.783717,1.999377,3.2
3,400000000,robot_0,2.97212,0.961463,3.4
3,400000000,robot_1,1.069275,0.698343,3.4
3,400000000,robot_2,0.789696,2.007652,3.4
3,600000000,robot_0,3.001331,0.982899,3.6
3,600000000,robot_1,1.063202,0.703959,3.6
3,600000000,robot_2,0.800379,2.016712,3.6
3,800000000,robot_0,3.055657,1.011071,3.8
3,800000000,robot_1,1.054615,0.715072,3.8
3,800000000,robot_2,0.809101,2.027865,3.8
4,0,robot_0,3.105,1.039618,4.0
4,0,robot_1,1.043724,0.713174,4.0
4,0,robot_2,0.81646,2.04471,4.0
4,200000000,robot_0,3.129635,1.061763,4.2
4,200000000,robot_1,1.032596,0.714925,4.2
4,200000000,robot_2,0.81912,2.057571,4.2
4,400000000,robot_0,3.167483,1.096243,4.4
4,400000000,robot_1,1.018734,0.712107,4.4
