stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1789495253,150630831,robot_0,14,-2.000,2.000,-1.500,2.500
1789495253,150649247,robot_0,15,-2.000,3.000,-1.500,3.500
1789495253,150662099,robot_0,22,-1.000,2.000,-0.500,2.500
1789495253,150672883,robot_0,23,-1.000,3.000,-0.500,3.500
1789495253,150705179,robot_1,36,1.000,0.000,1.500,0.500
1789495253,150730860,robot_2,21,-1.000,1.000,-0.500,1.500
1789495260,343064246,robot_1,44,2.000,0.000,2.500,0.500
1789495269,255816124,robot_2,29,0.000,1.000,0.500,1.500
1789495269,462155274,robot_2,30,0.000,2.000,0.500,2.500
1789495274,481875913,robot_1,37,1.000,1.000,1.500,1.500
1789495274,706156955,robot_1,45,2.000,1.000,2.500,1.500
1789495287,348501630,robot_2,13,-2.000,1.000,-1.500,1.500
1789495294,340741517,robot_2,20,-1.000,0.000,-0.500,0.500
1789495294,972426300,robot_2,12,-2.000,0.000,-1.500,0.500
1789495305,775011744,robot_2,28,0.000,0.000,0.500,0.500
1789495307,297804865,robot_2,19,-1.000,-1.000,-0.500,-0.500
1789495308,146161342,robot_2,27,0.000,-1.000,0.500,-0.500
1789495310,547603765,robot_1,35,1.000,-1.000,1.500,-0.500
1789495311,627904692,robot_1,43,2.000,-1.000,2.500,-0.500
1789495325,532927747,robot_0,6,-3.000,2.000,-2.500,2.500
1789495325,712153463,robot_1,34,1.000,-2.000,1.500,-1.500
1789495325,930358265,robot_1,42,2.000,-2.000,2.500,-1.500
1789495346,278769649,robot_2,11,-2.000,-1.000,-1.500,-0.500
1789495352,704594588,robot_2,18,-1.000,-2.000,-0.500,-1.500
1789495356,156063513,robot_2,26,0.000,-2.000,0.500,-1.500
1789495383,461723170,robot_0,5,-3.000,1.000,-2.500,1.500
1789495383,908226961,robot_1,4,-3.000,0.000,-2.500,0.500
1789495384,143925228,robot_1,3,-3.000,-1.000,-2.500,-0.500
1789495407,798132700,robot_1,10,-2.000,-2.000,-1.500,-1.500
1789495419,492308680,robot_1,9,-2.000,-3.000,-1.500,-2.500
1789495422,455613381,robot_1,2,-3.000,-2.000,-2.500,-1.500
1789495423,348168201,robot_1,1,-3.000,-3.000,-2.500,-2.500
1789495438,338583879,robot_1,8,-2.000,-4.000,-1.500,-3.500
1789495438,746029675,robot_1,0,-3.000,-4.000,-2.500,-3.500
1789495454,398582519,robot_1,17,-1.000,-3.000,-0.500,-2.500
1789495464,638985341,robot_1,25,0.000,-3.000,0.500,-2.500
1789495476,593661995,robot_1,33,1.000,-3.000,1.500,-2.500
1789495488,141868902,robot_1,32,1.000,-4.000,1.500,-3.500
1789495496,974869149,robot_1,40,2.000,-4.000,2.500,-3.500
1789495496,974897990,robot_1,41,2.000,-3.000,2.500,-2.500
1789495564,362033518,robot_0,16,-1.000,-4.000,-0.500,-3.500
1789495772,498974275,robot_0,7,-3.000,3.000,-2.500,3.500
1789495784,578623534,robot_2,24,0.000,-4.000,0.500,-3.500
1789495831,772935698,robot_0,31,0.000,3.000,0.500,3.500
