robot,completed_colors,total_colors,progress_pct,complete,completion_s,red_reached_s,green_reached_s,blue_reached_s
robot_0,3,3,100.000,true,143.554,36.933,134.374,143.561
robot_1,3,3,100.000,true,190.269,110.539,117.522,190.289
robot_2,1,3,33.333,false,,71.292,,
