stamp_sec,stamp_nsec,robot,x,y,elapsed_s
0,0,robot_0,0.23063,1.361441,0.0
0,0,robot_1,2.119222,2.7643,0.0
0,0,robot_2,2.915378,0.875353,0.0
0,200000000,robot_0,0.230738,1.361388,0.2
0,200000000,robot_1,2.119342,2.764278,0.2
0,200000000,robot_2,2.915302,0.875404,0.2
0,400000000,robot_0,0.230768,1.361365,0.4
0,400000000,robot_1,2.119312,2.764289,0.4
0,400000000,robot_2,2.915297,0.875395,0.4
0,600000000,robot_0,0.231166,1.3622,0.6
0,600000000,robot_1,2.119331,2.764314,0.6
0,600000000,robot_2,2.915084,0.875428,0.6
0,800000000,robot_0,0.231134,1.362241,0.8
0,800000000,robot_1,2.119002,2.764304,0.8
0,800000000,robot_2,2.915152,0.875463,0.8
1,0,robot_0,0.230655,1.362556,1.0
1,0,robot_1,2.119002,2.764304,1.0
1,0,robot_2,2.915839,0.875436,1.0
1,200000000,robot_0,0.232423,1.333036,1.2
1,200000000,robot_1,2.119014,2.764312,1.2
1,200000000,robot_2,2.917513,0.894143,1.2
1,400000000,robot_0,0.231048,1.305146,1.4
1,400000000,robot_1,2.119011,2.76431,1.4
1,400000000,robot_2,2.923058,0.944647,1.4
1,600000000,robot_0,0.241834,1.266053,1.6
1,600000000,robot_1,2.119011,2.76431,1.6
1,600000000,robot_2,2.9275,0.99125,1.6
1,800000000,robot_0,0.253487,1.196401,1.8
1,800000000,robot_1,2.119011,2.76431,1.8
1,800000000,robot_2,2.928619,1.068327,1.8
2,0,robot_0,0.266845,1.130557,2.0
2,0,robot_1,2.119026,2.764327,2.0
2,0,robot_2,2.932178,1.144279,2.0
2,200000000,robot_0,0.275904,1.097827,2.2
2,200000000,robot_1,2.118982,2.764388,2.2
2,200000000,robot_2,2.932996,1.189902,2.2
2,400000000,robot_0,0.296516,1.056918,2.4
2,400000000,robot_1,2.118982,2.764388,2.4
2,400000000,robot_2,2.924068,1.229393,2.4
2,600000000,robot_0,0.316432,0.996808,2.6
2,600000000,robot_1,2.118981,2.764428,2.6
2,600000000,robot_2,2.91362,1.287043,2.6
2,800000000,robot_0,0.339961,0.938519,2.8
2,800000000,robot_1,2.118981,2.764428,2.8
2,800000000,robot_2,2.901307,1.361509,2.8
3,0,robot_0,0.357664,0.904371,3.0
3,0,robot_1,2.11924,2.764388,3.0
3,0,robot_2,2.893337,1.408125,3.0
3,200000000,robot_0,0.374749,0.874943,3.2
3,200000000,robot_1,2.119185,2.764259,3.2
3,200000000,robot_2,2.880154,1.434363,3.2
3,400000000,robot_0,0.395767,0.851547,3.4
3,400000000,robot_1,2.119184,2.764262,3.4
3,400000000,robot_2,2.856212,1.487385,3.4
3,600000000,robot_0,0.419026,0.831345,3.6
3,600000000,robot_1,2.119168,2.764244,3.6
3,600000000,robot_2,2.842642,1.51809,3.6
3,800000000,robot_0,0.451976,0.795321,3.8
3,800000000,robot_1,2.119134,2.764231,3.8
3,800000000,robot_2,2.813212,1.555766,3.8
4,0,robot_0,0.50145,0.753104,4.0
4,0,robot_1,2.119197,2.764119,4.0
4,0,robot_2,2.776903,1.610219,4.0
4,200000000,robot_0,0.542307,0.71218,4.2
4,200000000,robot_1,2.119209,2.764083,4.2
4,200000000,robot_2,2.739306,1.668887,4.2
4,400000000,robot_0,0.576097,0.684429,4.4
4,400000000,robot_1,2.125366,2.762751,4.4
4,400000000,robot_2,2.714409,1.698827,4.4
4,600000000,robot_0,0.604612,0.672586,4.6
4,600000000,robot_1,2.129923,2.758797,4.6
4,600000000,robot_2,2.695859,1.703778,4.6
4,800000000,robot_0,0.645029,0.650507,4.8
4,800000000,robot_1,2.130698,2.755267,4.8
4,800000000,robot_2,2.655084,1.721776,4.8
5,0,robot_0,0.667062,0.639601,5.0
5,0,robot_1,2.122225,2.755634,5.0
5,0,robot_2,2.622201,1.74198,5.0
5,200000000,robot_0,0.704245,0.630283,5.2
5,200000000,robot_1,2.118855,2.767081,5.2
5,200000000,robot_2,2.587405,1.749014,5.2
5,400000000,robot_0,0.753355,0.610742,5.4
5,400000000,robot_1,2.119565,2.772938,5.4
5,400000000,robot_2,2.527537,1.76856,5.4
5,600000000,robot_0,0.772077,0.614075,5.6
5,600000000,robot_1,2.118057,2.785082,5.6
5,600000000,robot_2,2.500175,1.774459,5.6
5,800000000,robot_0,0.777242,0.620488,5.8
5,800000000,robot_1,2.115564,2.794272,5.8
5,800000000,robot_2,2.487262,1.766447,5.8
6,0,robot_0,0.78041,0.630286,6.0
6,0,robot_1,2.107999,2.796561,6.0
6,0,robot_2,2.483794,1.754752,6.0
6,200000000,robot_0,0.783926,0.641966,6.2
6,200000000,robot_1,2.102845,2.804692,6.2
6,200000000,robot_2,2.481014,1.745705,6.2
6,400000000,robot_0,0.789171,0.656272,6.4
6,400000000,robot_1,2.097597,2.808819,6.4
6,400000000,robot_2,2.471447,1.726475,6.4
6,600000000,robot_0,0.834224,0.689662,6.6
6,600000000,robot_1,2.084555,2.812854,6.6
6,600000000,robot_2,2.420287,1.690013,6.6
6,800000000,robot_0,0.882511,0.720529,6.8
6,800000000,robot_1,2.079648,2.813495,6.8
6,800000000,robot_2,2.362248,1.650194,6.8
7,0,robot_0,0.926993,0.749799,7.0
7,0,robot_1,2.068675,2.813647,7.0
7,0,robot_2,2.312897,1.613483,7.0
7,200000000,robot_0,0.948889,0.77968,7.2
7,200000000,robot_1,2.059979,2.810892,7.2
7,200000000,robot_2,2.266695,1.585003,7.2
7,400000000,robot_0,0.980203,0.806383,7.4
7,400000000,robot_1,2.052606,2.805052,7.4
7,400000000,robot_2,2.221487,1.556737,7.4
7,600000000,robot_0,1.02569,0.858527,7.6
7,600000000,robot_1,2.043882,2.801168,7.6
7,600000000,robot_2,2.16194,1.512707,7.6
7,800000000,robot_0,1.069243,0.8986,7.8
7,800000000,robot_1,2.037158,2.791527,7.8
7,800000000,robot_2,2.098279,1.465034,7.8
8,0,robot_0,1.090879,0.929436,8.0
8,0,robot_1,2.031466,2.785819,8.0
8,0,robot_2,2.076992,1.439953,8.0
8,200000000,robot_0,1.117983,0.970888,8.2
8,200000000,robot_1,2.026046,2.773644,8.2
8,200000000,robot_2,2.042452,1.400441,8.2
8,400000000,robot_0,1.130498,0.999595,8.4
8,400000000,robot_1,2.024149,2.765658,8.4
8,400000000,robot_2,2.013735,1.367392,8.4
8,600000000,robot_0,1.130137,1.014377,8.6
8,600000000,robot_1,2.02451,2.761585,8.6
8,600000000,robot_2,2.002992,1.348284,8.6
8,800000000,robot_0,1.124567,1.021297,8.8
8,800000000,robot_1,2.02242,2.757931,8.8
8,800000000,robot_2,2.008588,1.341872,8.8
9,0,robot_0,1.115279,1.027046,9.0
9,0,robot_1,2.025165,2.747158,9.0
9,0,robot_2,2.014907,1.336734,9.0
9,200000000,robot_0,1.106038,1.02933,9.2
9,200000000,robot_1,2.02801,2.738384,9.2
9,200000000,robot_2,2.031838,1.334408,9.2
9,400000000,robot_0,1.097365,1.029961,9.4
9,400000000,robot_1,2.034776,2.727757,9.4
9,400000000,robot_2,2.045935,1.331429,9.4
9,600000000,robot_0,1.084656,1.026736,9.6
9,600000000,robot_1,2.04135,2.717702,9.6
9,600000000,robot_2,2.057356,1.332633,9.6
9,800000000,robot_0,1.074359,1.023898,9.8
9,800000000,robot_1,2.049812,2.712795,9.8
9,800000000,robot_2,2.065865,1.334051,9.8
10,0,robot_0,1.070227,1.017486,10.0
10,0,robot_1,2.061713,2.706319,10.0
10,0,robot_2,2.072824,1.339059,10.0
10,200000000,robot_0,1.06071,1.012131,10.2
10,200000000,robot_1,2.07332,2.701421,10.2
10,200000000,robot_2,2.078579,1.342799,10.2
10,400000000,robot_0,1.054246,1.005232,10.4
10,400000000,robot_1,2.084237,2.69789,10.4
10,400000000,robot_2,2.081245,1.354453,10.4
10,600000000,robot_0,1.052468,0.996746,10.6
10,600000000,robot_1,2.096831,2.700506,10.6
10,600000000,robot_2,2.092183,1.36772,10.6
10,800000000,robot_0,1.046048,0.982916,10.8
10,800000000,robot_1,2.10534,2.70465,10.8
10,800000000,robot_2,2.096735,1.376312,10.8
11,0,robot_0,1.046514,0.974582,11.0
11,0,robot_1,2.118374,2.711279,11.0
11,0,robot_2,2.097659,1.395628,11.0
11,200000000,robot_0,1.047031,0.96119,11.2
11,200000000,robot_1,2.127954,2.719519,11.2
11,200000000,robot_2,2.097682,1.410307,11.2
11,400000000,robot_0,1.050841,0.952963,11.4
11,400000000,robot_1,2.137031,2.730161,11.4
11,400000000,robot_2,2.095,1.419504,11.4
11,600000000,robot_0,1.052522,0.946997,11.6
