stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1789490716,58045512,robot_1,29,0.000,1.000,0.500,1.500
1789490716,58069385,robot_1,30,0.000,2.000,0.500,2.500
1789490716,58107187,robot_0,33,1.000,-3.000,1.500,-2.500
1789490716,58122262,robot_0,34,1.000,-2.000,1.500,-1.500
1789490716,58138800,robot_0,41,2.000,-3.000,2.500,-2.500
1789490716,58152393,robot_0,42,2.000,-2.000,2.500,-1.500
1789490716,58183021,robot_2,10,-2.000,-2.000,-1.500,-1.500
1789490716,58196168,robot_2,11,-2.000,-1.000,-1.500,-0.500
1789490716,58210195,robot_2,18,-1.000,-2.000,-0.500,-1.500
1789490716,58223501,robot_2,19,-1.000,-1.000,-0.500,-0.500
1789490718,788062516,robot_1,38,1.000,2.000,1.500,2.500
1789490725,936011552,robot_1,22,-1.000,2.000,-0.500,2.500
1789490730,333332788,robot_1,23,-1.000,3.000,-0.500,3.500
1789490730,333378710,robot_1,31,0.000,3.000,0.500,3.500
1789490732,669475945,robot_0,32,1.000,-4.000,1.500,-3.500
1789490732,669486208,robot_0,40,2.000,-4.000,2.500,-3.500
1789490735,333031855,robot_2,26,0.000,-2.000,0.500,-1.500
1789490735,333041669,robot_2,27,0.000,-1.000,0.500,-0.500
