stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
0,0,robot_0,1,0.0,1.0,0.5,1.5
0,0,robot_1,0,0.0,0.0,0.5,0.5
0,0,robot_1,3,1.0,0.0,1.5,0.5
0,0,robot_2,10,3.0,1.0,3.5,1.5
0,0,robot_2,11,3.0,2.0,3.5,2.5
4,800000000,robot_0,4,1.0,1.0,1.5,1.5
7,600000000,robot_0,7,2.0,1.0,2.5,1.5
17,800000000,robot_0,6,2.0,0.0,2.5,0.5
29,600000000,robot_0,9,3.0,0.0,3.5,0.5
53,400000000,robot_2,8,2.0,2.0,2.5,2.5
56,200000000,robot_2,5,1.0,2.0,1.5,2.5
59,0,robot_2,2,0.0,2.0,0.5,2.5
