stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1789493806,14476903,robot_2,34,1.000,-2.000,1.500,-1.500
1789493806,14497549,robot_2,42,2.000,-2.000,2.500,-1.500
1789493806,14528732,robot_1,25,0.000,-3.000,0.500,-2.500
1789493806,14540860,robot_1,26,0.000,-2.000,0.500,-1.500
1789493806,14553876,robot_1,33,1.000,-3.000,1.500,-2.500
1789493806,14581362,robot_0,9,-2.000,-3.000,-1.500,-2.500
1789493806,14595005,robot_0,17,-1.000,-3.000,-0.500,-2.500
1789493806,14606281,robot_0,18,-1.000,-2.000,-0.500,-1.500
1789493818,562777691,robot_0,10,-2.000,-2.000,-1.500,-1.500
1789493839,860177050,robot_2,35,1.000,-1.000,1.500,-0.500
1789493844,536750362,robot_2,43,2.000,-1.000,2.500,-0.500
1789493846,461827015,robot_0,8,-2.000,-4.000,-1.500,-3.500
1789493848,552262295,robot_0,1,-3.000,-3.000,-2.500,-2.500
1789493849,621216098,robot_0,0,-3.000,-4.000,-2.500,-3.500
1789493855,384449708,robot_2,36,1.000,0.000,1.500,0.500
1789493870,276397753,robot_1,16,-1.000,-4.000,-0.500,-3.500
1789493870,276538482,robot_0,2,-3.000,-2.000,-2.500,-1.500
1789493870,479394393,robot_1,24,0.000,-4.000,0.500,-3.500
1789493877,866670216,robot_1,32,1.000,-4.000,1.500,-3.500
1789493909,74589167,robot_0,11,-2.000,-1.000,-1.500,-0.500
1789493909,303962744,robot_0,3,-3.000,-1.000,-2.500,-0.500
1789493911,316390275,robot_1,27,0.000,-1.000,0.500,-0.500
1789493918,679972946,robot_1,19,-1.000,-1.000,-0.500,-0.500
1789493923,672080999,robot_0,12,-2.000,0.000,-1.500,0.500
1789493926,10820561,robot_0,4,-3.000,0.000,-2.500,0.500
1789493932,778089784,robot_1,28,0.000,0.000,0.500,0.500
1789493932,986358119,robot_1,20,-1.000,0.000,-0.500,0.500
1789493944,35327484,robot_1,29,0.000,1.000,0.500,1.500
1789493946,7779887,robot_1,37,1.000,1.000,1.500,1.500
1789493957,966835427,robot_1,44,2.000,0.000,2.500,0.500
1789493962,362284269,robot_0,13,-2.000,1.000,-1.500,1.500
1789493964,781053665,robot_0,5,-3.000,1.000,-2.500,1.500
1789493994,787454703,robot_0,14,-2.000,2.000,-1.500,2.500
1789494000,844196041,robot_0,6,-3.000,2.000,-2.500,2.500
1789494024,987776093,robot_0,22,-1.000,2.000,-0.500,2.500
1789494029,165278500,robot_0,15,-2.000,3.000,-1.500,3.500
1789494030,21453025,robot_0,23,-1.000,3.000,-0.500,3.500
1789494047,584133237,robot_0,21,-1.000,1.000,-0.500,1.500
1789494072,416097902,robot_2,41,2.000,-3.000,2.500,-2.500
1789494077,191952689,robot_0,30,0.000,2.000,0.500,2.500
1789494150,798873536,robot_0,7,-3.000,3.000,-2.500,3.500
