stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1784638508,938155786,robot_1,45,-1.000,0.000,-0.500,0.500
1784638508,938189141,robot_0,55,0.000,0.000,0.500,0.500
1784638508,938214287,robot_2,44,-1.000,-1.000,-0.500,-0.500
1784638512,970335734,robot_0,54,0.000,-1.000,0.500,-0.500
1784638514,213378826,robot_2,43,-1.000,-2.000,-0.500,-1.500
1784638515,693066874,robot_0,64,1.000,-1.000,1.500,-0.500
1784638517,401826508,robot_2,33,-2.000,-2.000,-1.500,-1.500
1784638518,209550024,robot_1,46,-1.000,1.000,-0.500,1.500
1784638518,869092720,robot_2,32,-2.000,-3.000,-1.500,-2.500
1784638520,107884372,robot_0,63,1.000,-2.000,1.500,-1.500
1784638522,62568626,robot_0,53,0.000,-2.000,0.500,-1.500
1784638523,815314884,robot_2,22,-3.000,-3.000,-2.500,-2.500
1784638529,948363069,robot_2,12,-4.000,-3.000,-3.500,-2.500
1784638535,327823741,robot_2,13,-4.000,-2.000,-3.500,-1.500
1784638540,196994775,robot_2,14,-4.000,-1.000,-3.500,-0.500
1784638543,558092496,robot_2,15,-4.000,0.000,-3.500,0.500
1784638546,937119181,robot_2,16,-4.000,1.000,-3.500,1.500
1784638550,465701333,robot_2,17,-4.000,2.000,-3.500,2.500
1784638551,307959599,robot_2,27,-3.000,2.000,-2.500,2.500
1784638553,832596696,robot_2,28,-3.000,3.000,-2.500,3.500
1784638560,747133910,robot_1,31,-2.000,-4.000,-1.500,-3.500
1784638568,209269269,robot_1,30,-2.000,-5.000,-1.500,-4.500
1784638569,49283956,robot_1,20,-3.000,-5.000,-2.500,-4.500
1784638569,49408465,robot_2,38,-2.000,3.000,-1.500,3.500
1784638574,529738311,robot_0,21,-3.000,-4.000,-2.500,-3.500
1784638579,988201551,robot_1,41,-1.000,-4.000,-0.500,-3.500
1784638583,790735673,robot_1,40,-1.000,-5.000,-0.500,-4.500
1784638588,870584582,robot_0,34,-2.000,-1.000,-1.500,-0.500
1784638594,849976318,robot_2,39,-2.000,4.000,-1.500,4.500
1784638609,868113320,robot_0,35,-2.000,0.000,-1.500,0.500
1784638613,427816651,robot_0,36,-2.000,1.000,-1.500,1.500
1784638622,929226297,robot_0,26,-3.000,1.000,-2.500,1.500
1784638652,829830186,robot_2,29,-3.000,4.000,-2.500,4.500
1784638660,848770443,robot_0,52,0.000,-3.000,0.500,-2.500
1784638664,809047823,robot_0,51,0.000,-4.000,0.500,-3.500
1784638666,491631819,robot_0,61,1.000,-4.000,1.500,-3.500
1784638685,529312603,robot_0,62,1.000,-3.000,1.500,-2.500
1784638701,211769402,robot_2,48,-1.000,3.000,-0.500,3.500
1784638721,229802607,robot_2,49,-1.000,4.000,-0.500,4.500
1784638775,462842166,robot_1,3,-5.000,-2.000,-4.500,-1.500
1784638785,265295870,robot_1,25,-3.000,0.000,-2.500,0.500
