time_s,coverage_pct
0.758,0.000
1.266,0.000
1.758,0.000
2.258,0.000
2.759,0.000
3.260,20.833
3.762,20.833
4.261,20.833
4.764,20.833
5.258,20.833
5.790,20.833
6.267,20.833
6.758,20.833
7.258,20.833
7.758,20.833
8.258,20.833
8.758,20.833
9.259,20.833
9.763,20.833
10.274,20.833
10.759,20.833
11.260,20.833
11.782,20.833
12.258,20.833
12.762,20.833
13.263,20.833
13.769,20.833
14.267,20.833
14.766,20.833
15.267,20.833
15.770,20.833
16.267,20.833
16.780,20.833
17.259,20.833
17.761,20.833
18.261,20.833
18.760,20.833
19.272,20.833
19.758,20.833
20.273,20.833
20.772,20.833
21.269,20.833
21.763,20.833
22.272,20.833
22.763,20.833
23.261,20.833
23.762,20.833
24.261,20.833
24.773,20.833
25.277,20.833
25.760,20.833
26.263,20.833
26.763,20.833
27.267,20.833
27.760,22.917
28.278,22.917
28.768,22.917
29.270,22.917
29.771,25.000
30.273,25.000
30.759,25.000
31.274,27.083
31.762,29.167
32.264,29.167
32.764,29.167
33.268,29.167
33.770,29.167
34.268,29.167
34.772,29.167
35.261,29.167
35.772,29.167
36.279,29.167
36.765,29.167
37.264,29.167
37.758,29.167
38.271,29.167
38.769,29.167
39.264,29.167
39.758,29.167
40.259,29.167
40.764,29.167
41.268,29.167
41.763,29.167
42.273,29.167
42.772,29.167
43.262,29.167
43.758,29.167
44.270,29.167
44.771,29.167
45.263,29.167
45.768,29.167
46.267,29.167
46.771,31.250
47.268,31.250
47.775,31.250
48.262,33.333
48.774,33.333
49.275,33.333
49.759,33.333
50.268,33.333
50.764,33.333
51.275,35.417
51.759,35.417
52.267,35.417
52.760,35.417
53.272,35.417
53.764,35.417
54.268,35.417
54.760,35.417
55.265,35.417
55.761,35.417
56.264,35.417
56.776,35.417
57.273,35.417
57.766,35.417
58.277,35.417
58.766,35.417
59.262,35.417
59.763,35.417
60.268,35.417
60.759,35.417
61.266,35.417
61.773,35.417
62.270,35.417
62.762,35.417
63.260,35.417
63.770,35.417
64.258,35.417
64.768,35.417
65.262,35.417
65.758,37.500
66.263,37.500
66.774,37.500
67.270,37.500
67.763,37.500
68.258,37.500
68.760,37.500
69.268,37.500
69.762,37.500
70.273,37.500
70.763,37.500
71.269,37.500
71.766,37.500
72.274,37.500
72.766,37.500
73.274,37.500
73.760,37.500
74.263,37.500
74.767,37.500
75.274,37.500
75.760,37.500
76.262,37.500
76.758,37.500
77.262,37.500
77.768,37.500
78.265,37.500
78.772,37.500
79.258,37.500
79.758,37.500
80.258,37.500
80.766,37.500
81.259,37.500
81.770,37.500
82.272,37.500
82.762,37.500
83.265,37.500
83.769,37.500
84.270,37.500
84.773,37.500
85.265,37.500
85.758,37.500
86.264,37.500
86.760,37.500
87.263,37.500
87.759,37.500
88.272,37.500
88.763,37.500
89.261,37.500
89.760,37.500
90.258,37.500
90.762,37.500
91.267,37.500
91.770,37.500
92.264,37.500
92.775,37.500
93.265,37.500
93.763,37.500
94.268,37.500
94.765,37.500
95.279,37.500
