stamp_sec,stamp_nsec,robot,x,y,elapsed_s
0,0,robot_0,0.781838,1.589062,0.0
0,0,robot_1,2.014222,0.639352,0.0
0,0,robot_2,2.02926,2.244668,0.0
0,200000000,robot_0,0.782452,1.58859,0.2
0,200000000,robot_1,2.014236,0.639278,0.2
0,200000000,robot_2,1.984517,2.243965,0.2
0,400000000,robot_0,0.782483,1.587908,0.4
0,400000000,robot_1,2.014251,0.639464,0.4
0,400000000,robot_2,1.914392,2.249089,0.4
0,600000000,robot_0,0.782503,1.587916,0.6
0,600000000,robot_1,2.01425,0.639487,0.6
0,600000000,robot_2,1.855582,2.251137,0.6
0,800000000,robot_0,0.782424,1.588007,0.8
0,800000000,robot_1,2.014434,0.639486,0.8
0,800000000,robot_2,1.770537,2.25565,0.8
1,0,robot_0,0.782412,1.588035,1.0
1,0,robot_1,2.014474,0.639516,1.0
1,0,robot_2,1.699211,2.258505,1.0
1,200000000,robot_0,0.78239,1.588753,1.2
1,200000000,robot_1,2.014483,0.639518,1.2
1,200000000,robot_2,1.630547,2.26333,1.2
1,400000000,robot_0,0.78239,1.588753,1.4
1,400000000,robot_1,2.014481,0.639519,1.4
1,400000000,robot_2,1.556981,2.264975,1.4
1,600000000,robot_0,0.781168,1.589705,1.6
1,600000000,robot_1,2.014446,0.639498,1.6
1,600000000,robot_2,1.486635,2.267261,1.6
1,800000000,robot_0,0.78118,1.589688,1.8
1,800000000,robot_1,2.014459,0.639506,1.8
1,800000000,robot_2,1.417407,2.269637,1.8
2,0,robot_0,0.782374,1.587736,2.0
2,0,robot_1,2.014457,0.639544,2.0
2,0,robot_2,1.360021,2.271822,2.0
2,200000000,robot_0,0.779729,1.54079,2.2
2,200000000,robot_1,2.019973,0.638184,2.2
2,200000000,robot_2,1.336403,2.275073,2.2
2,400000000,robot_0,0.77494,1.473956,2.4
2,400000000,robot_1,2.065436,0.635219,2.4
2,400000000,robot_2,1.327049,2.27372,2.4
2,600000000,robot_0,0.769376,1.415489,2.6
2,600000000,robot_1,2.119621,0.63029,2.6
2,600000000,robot_2,1.322071,2.266987,2.6
2,800000000,robot_0,0.765023,1.328899,2.8
2,800000000,robot_1,2.203345,0.62121,2.8
2,800000000,robot_2,1.321303,2.253886,2.8
3,0,robot_0,0.75573,1.254641,3.0
3,0,robot_1,2.270927,0.616856,3.0
3,0,robot_2,1.321207,2.239898,3.0
3,200000000,robot_0,0.754957,1.194994,3.2
3,200000000,robot_1,2.331054,0.610202,3.2
3,200000000,robot_2,1.322632,2.229842,3.2
3,400000000,robot_0,0.747814,1.109633,3.4
3,400000000,robot_1,2.417342,0.602709,3.4
3,400000000,robot_2,1.331026,2.219745,3.4
3,600000000,robot_0,0.743477,1.037078,3.6
3,600000000,robot_1,2.487635,0.595887,3.6
3,600000000,robot_2,1.340086,2.210955,3.6
3,800000000,robot_0,0.739948,0.958902,3.8
3,800000000,robot_1,2.5574,0.58988,3.8
3,800000000,robot_2,1.34867,2.204259,3.8
4,0,robot_0,0.730401,0.886984,4.0
4,0,robot_1,2.628861,0.582753,4.0
4,0,robot_2,1.358206,2.199279,4.0
4,200000000,robot_0,0.725774,0.830472,4.2
4,200000000,robot_1,2.687537,0.579383,4.2
4,200000000,robot_2,1.368143,2.195271,4.2
4,400000000,robot_0,0.72125,0.739375,4.4
4,400000000,robot_1,2.768511,0.572499,4.4
4,400000000,robot_2,1.383961,2.1922,4.4
4,600000000,robot_0,0.715639,0.67109,4.6
4,600000000,robot_1,2.838271,0.569866,4.6
4,600000000,robot_2,1.39712,2.192523,4.6
4,800000000,robot_0,0.713066,0.611244,4.8
4,800000000,robot_1,2.898198,0.562514,4.8
4,800000000,robot_2,1.402314,2.196333,4.8
5,0,robot_0,0.70529,0.526027,5.0
5,0,robot_1,2.978036,0.556668,5.0
