robot,completed_colors,total_colors,progress_pct,complete,completion_s,red_reached_s,green_reached_s,blue_reached_s
robot_0,3,3,100.000,true,101.557,25.637,46.049,101.540
robot_1,3,3,100.000,true,119.825,7.200,91.095,119.797
robot_2,1,3,33.333,false,,8.792,,
