robot,completed_colors,total_colors,progress_pct,complete,completion_s,red_reached_s,green_reached_s,blue_reached_s
robot_0,3,3,100.000,true,129.141,69.132,84.934,129.132
robot_1,3,3,100.000,true,220.635,33.926,58.597,220.626
robot_2,3,3,100.000,true,59.375,17.627,31.774,59.375
